,kupritz-26037-007
ENSG00000221203,0
ENSG00000229133,17
ENSG00000284637,3
ENSG00000237568,0
ENSG00000238081,4
ENSG00000233235,18
ENSG00000154451,43762
ENSG00000162595,0
ENSG00000011007,3437
ENSG00000117305,878
ENSG00000179163,702
ENSG00000121764,217
ENSG00000084636,3
ENSG00000283683,21
ENSG00000143149,2811
ENSG00000177535,28
ENSG00000188340,0
ENSG00000203852,83
ENSG00000203814,1910
ENSG00000270276,306
ENSG00000143164,2960
ENSG00000288825,0
ENSG00000184678,4205
ENSG00000270882,3784
ENSG00000122435,1042
ENSG00000203811,32
ENSG00000175143,0
ENSG00000120341,0
ENSG00000142224,20
ENSG00000187180,0
ENSG00000196242,0
ENSG00000224494,0
ENSG00000227288,176
ENSG00000227960,0
ENSG00000236676,0
ENSG00000234683,0
ENSG00000215875,0
ENSG00000117114,0
ENSG00000184908,2
ENSG00000158816,16
ENSG00000244057,0
ENSG00000117013,29
ENSG00000179862,54
ENSG00000286668,0
ENSG00000233118,0
ENSG00000281207,148
ENSG00000171790,160
ENSG00000215893,19
ENSG00000081277,0
ENSG00000286600,0
ENSG00000159166,0
ENSG00000227048,0
ENSG00000174307,34
ENSG00000224818,0
ENSG00000159176,1683
ENSG00000264802,0
ENSG00000200942,0
ENSG00000221028,0
ENSG00000198700,4385
ENSG00000277681,13
ENSG00000198892,9
ENSG00000186364,88
ENSG00000131788,1438
ENSG00000278549,0
ENSG00000289565,0
ENSG00000265241,3069
ENSG00000116489,15223
ENSG00000235299,111
ENSG00000252750,31
ENSG00000155366,754
ENSG00000271810,0
ENSG00000184599,0
ENSG00000234790,0
ENSG00000155363,1667
ENSG00000275933,0
ENSG00000275538,0
ENSG00000120656,1284
ENSG00000213987,1
ENSG00000197780,715
ENSG00000221673,0
ENSG00000136628,9544
ENSG00000162813,575
ENSG00000067704,4947
ENSG00000207590,16
ENSG00000207624,14
ENSG00000232134,1087
ENSG00000118873,6574
ENSG00000281696,2
ENSG00000222370,0
ENSG00000270585,69
ENSG00000270708,31
ENSG00000218283,2644
ENSG00000213033,24
ENSG00000230318,0
ENSG00000232883,5
ENSG00000226927,0
ENSG00000143776,44
ENSG00000243173,0
ENSG00000132196,781
ENSG00000230739,0
ENSG00000227667,0
ENSG00000127603,41281
ENSG00000185860,0
ENSG00000117461,593
ENSG00000278139,0
ENSG00000226957,6
ENSG00000233114,2
ENSG00000117472,43
ENSG00000250719,0
ENSG00000171357,2
ENSG00000085999,58
ENSG00000085998,1588
ENSG00000117475,1188
ENSG00000117477,56
ENSG00000117479,409
ENSG00000234604,11
ENSG00000198734,643
ENSG00000099260,1
ENSG00000223656,1
ENSG00000203685,87
ENSG00000244682,76
ENSG00000116580,8668
ENSG00000252396,0
ENSG00000266262,0
ENSG00000252290,0
ENSG00000281741,0
ENSG00000277610,33
ENSG00000273516,0
ENSG00000275296,0
ENSG00000263353,18
ENSG00000127125,1615
ENSG00000230116,5
ENSG00000236876,165
ENSG00000200254,4
ENSG00000236180,3
ENSG00000288867,95
ENSG00000289549,13
ENSG00000271567,19
ENSG00000279782,6
ENSG00000236334,15
ENSG00000270339,30
ENSG00000009307,32602
ENSG00000162413,2079
ENSG00000116273,1881
ENSG00000284744,0
ENSG00000117153,2014
ENSG00000230280,61
ENSG00000199471,6
ENSG00000159346,3730
ENSG00000159348,897
ENSG00000231547,0
ENSG00000163444,1588
ENSG00000122180,0
ENSG00000224671,0
ENSG00000133055,0
ENSG00000133048,0
ENSG00000272084,122
ENSG00000127481,27107
ENSG00000211454,12
ENSG00000053372,773
ENSG00000286064,15
ENSG00000162482,18
ENSG00000200403,9
ENSG00000040487,287
ENSG00000240490,21
ENSG00000235449,45
ENSG00000226148,61
ENSG00000183155,1391
ENSG00000133063,56
ENSG00000236523,3
ENSG00000143847,30
ENSG00000143379,2672
ENSG00000287282,1
ENSG00000252987,0
ENSG00000253022,14
ENSG00000007923,1255
ENSG00000116731,16806
ENSG00000283580,0
ENSG00000188672,145
ENSG00000127463,3546
ENSG00000164008,523
ENSG00000162367,0
ENSG00000252222,42
ENSG00000163352,18
ENSG00000233562,0
ENSG00000286372,0
ENSG00000286966,7
ENSG00000162704,9461
ENSG00000173627,25
ENSG00000270994,2
ENSG00000116698,6976
ENSG00000162641,2
ENSG00000121940,1479
ENSG00000225826,0
ENSG00000229612,0
ENSG00000287831,0
ENSG00000067606,622
ENSG00000197429,811
ENSG00000184588,2803
ENSG00000163157,103
ENSG00000084070,16977
ENSG00000169885,1
ENSG00000164002,515
ENSG00000133056,4036
ENSG00000163159,1702
ENSG00000143434,158
ENSG00000085465,41
ENSG00000260948,67
ENSG00000233337,61
ENSG00000243960,47
ENSG00000116455,639
ENSG00000199890,13
ENSG00000116459,3705
ENSG00000143110,255
ENSG00000121933,1
ENSG00000200360,0
ENSG00000282608,0
ENSG00000116473,13678
ENSG00000204060,42
ENSG00000252563,0
ENSG00000127129,0
ENSG00000230881,59
ENSG00000230638,275
ENSG00000289466,4
ENSG00000143153,385
ENSG00000153936,1764
ENSG00000267561,11
ENSG00000235251,26
ENSG00000225568,62
ENSG00000267272,12
ENSG00000266150,0
ENSG00000226883,3
ENSG00000134709,526
ENSG00000134716,5
ENSG00000265535,0
ENSG00000181218,298
ENSG00000196890,362
ENSG00000168159,3701
ENSG00000177674,303
ENSG00000177000,2326
ENSG00000197520,25
ENSG00000137968,0
ENSG00000225828,176
ENSG00000041988,452
ENSG00000196420,29
ENSG00000072694,13
ENSG00000155367,12
ENSG00000159450,3
ENSG00000160783,888
ENSG00000066136,2122
ENSG00000134668,0
ENSG00000142961,1344
ENSG00000116754,6082
ENSG00000258082,3
ENSG00000238005,0
ENSG00000289612,0
ENSG00000289419,58
ENSG00000289192,0
ENSG00000289581,3
ENSG00000289380,143
ENSG00000283324,0
ENSG00000252822,1
ENSG00000235371,8
ENSG00000286142,0
ENSG00000077585,4848
ENSG00000222650,0
ENSG00000237922,3
ENSG00000086619,2842
ENSG00000203786,0
ENSG00000225556,166
ENSG00000117791,0
ENSG00000186205,0
ENSG00000123472,1309
ENSG00000222854,0
ENSG00000196369,841
ENSG00000143333,1143
ENSG00000261504,29
ENSG00000271269,0
ENSG00000135824,0
ENSG00000272574,31
ENSG00000031698,7209
ENSG00000143126,827
ENSG00000134222,58
ENSG00000221986,0
ENSG00000134243,52
ENSG00000143106,3633
ENSG00000185278,5004
ENSG00000225952,0
ENSG00000264014,0
ENSG00000215906,0
ENSG00000117143,1935
ENSG00000229849,1
ENSG00000163564,8905
ENSG00000163565,12649
ENSG00000233473,0
ENSG00000004455,4106
ENSG00000229913,0
ENSG00000157131,0
ENSG00000173372,0
ENSG00000289692,0
ENSG00000159189,0
ENSG00000173369,0
ENSG00000117335,8885
ENSG00000289694,0
ENSG00000265986,0
ENSG00000264582,5
ENSG00000116785,0
ENSG00000283876,0
ENSG00000123689,2
ENSG00000117594,33
ENSG00000236136,13
ENSG00000009790,6525
ENSG00000162757,9
ENSG00000289700,0
ENSG00000117595,92
ENSG00000117597,3326
ENSG00000177181,34
ENSG00000235002,3
ENSG00000066185,3
ENSG00000134684,10682
ENSG00000021852,0
ENSG00000132716,2763
ENSG00000258465,25
ENSG00000224261,300
ENSG00000162735,2433
ENSG00000202078,12
ENSG00000171786,7
ENSG00000201608,0
ENSG00000162739,8740
ENSG00000066294,13103
ENSG00000122218,12287
ENSG00000169474,0
ENSG00000163362,6
ENSG00000278281,1
ENSG00000231349,1
ENSG00000137975,0
ENSG00000016490,0
ENSG00000016602,1
ENSG00000224466,0
ENSG00000263439,11
ENSG00000244371,68
ENSG00000234225,7
ENSG00000225603,1
ENSG00000201142,9
ENSG00000230832,55
ENSG00000286172,36
ENSG00000131791,1012
ENSG00000274210,601
ENSG00000252515,0
ENSG00000177144,939
ENSG00000271546,0
ENSG00000252656,1
ENSG00000222788,0
ENSG00000289642,6
ENSG00000201699,0
ENSG00000273591,1
ENSG00000162461,21
ENSG00000162460,0
ENSG00000162458,4
ENSG00000224321,0
ENSG00000178715,10
ENSG00000236216,2
ENSG00000228823,0
ENSG00000236009,0
ENSG00000227001,30
ENSG00000187952,95
ENSG00000142794,1152
ENSG00000176378,0
ENSG00000076864,12
ENSG00000090686,4296
ENSG00000186409,459
ENSG00000231949,0
ENSG00000289710,0
ENSG00000162510,25
ENSG00000287510,37
ENSG00000116560,14177
ENSG00000116981,29
ENSG00000084072,1944
ENSG00000289711,0
ENSG00000116985,320
ENSG00000198754,2
ENSG00000285905,12
ENSG00000261798,1
ENSG00000229213,0
ENSG00000043514,878
ENSG00000202222,22
ENSG00000207356,0
ENSG00000168389,632
ENSG00000228477,31
ENSG00000229943,0
ENSG00000261213,0
ENSG00000224127,0
ENSG00000162624,0
ENSG00000224149,0
ENSG00000206999,0
ENSG00000162643,533
ENSG00000055732,853
ENSG00000266110,7
ENSG00000280099,58
ENSG00000097096,207
ENSG00000289712,15
ENSG00000117598,3
ENSG00000227034,69
ENSG00000252682,0
ENSG00000212292,0
ENSG00000222457,0
ENSG00000278694,0
ENSG00000143595,12
ENSG00000143515,6103
ENSG00000160753,551
ENSG00000116584,10107
ENSG00000286005,0
ENSG00000143297,0
ENSG00000163518,0
ENSG00000160856,16564
ENSG00000231700,1
ENSG00000232366,25
ENSG00000132704,45
ENSG00000285636,0
ENSG00000266144,0
ENSG00000227094,0
ENSG00000252262,0
ENSG00000207729,0
ENSG00000254706,0
ENSG00000171722,0
ENSG00000239887,4
ENSG00000198574,20
ENSG00000289713,0
ENSG00000152332,22633
ENSG00000162733,80
ENSG00000276563,0
ENSG00000075391,0
ENSG00000270575,0
ENSG00000213058,220
ENSG00000264809,0
ENSG00000240021,0
ENSG00000213057,51
ENSG00000201347,4
ENSG00000238232,0
ENSG00000196660,0
ENSG00000252086,0
ENSG00000154380,8
ENSG00000162676,3119
ENSG00000233954,439
ENSG00000282317,0
ENSG00000287601,50
ENSG00000203667,380
ENSG00000081985,1448
ENSG00000162551,1
ENSG00000289715,0
ENSG00000136634,10
ENSG00000000971,59
ENSG00000289697,0
ENSG00000054523,4272
ENSG00000171793,1536
ENSG00000135744,99
ENSG00000084623,3368
ENSG00000264384,0
ENSG00000215938,0
ENSG00000163263,14
ENSG00000143612,4056
ENSG00000201129,1
ENSG00000160058,3519
ENSG00000224333,0
ENSG00000270850,0
ENSG00000229259,0
ENSG00000263529,0
ENSG00000229994,951
ENSG00000278702,0
ENSG00000116586,511
ENSG00000182866,11056
ENSG00000286518,1
ENSG00000130762,3
ENSG00000272088,18
ENSG00000207776,0
ENSG00000158109,3390
ENSG00000116213,931
ENSG00000227589,6
ENSG00000235131,1
ENSG00000276189,0
ENSG00000162591,978
ENSG00000081019,7335
ENSG00000134242,12990
ENSG00000188761,52
ENSG00000163349,16810
ENSG00000118655,461
ENSG00000203963,0
ENSG00000252433,0
ENSG00000275678,0
ENSG00000235674,247
ENSG00000222831,92
ENSG00000206803,0
ENSG00000221340,8
ENSG00000276830,6
ENSG00000226166,0
ENSG00000188984,0
ENSG00000157330,0
ENSG00000116726,0
ENSG00000116721,0
ENSG00000239810,0
ENSG00000231103,0
ENSG00000179172,5
ENSG00000120952,0
ENSG00000243073,0
ENSG00000187545,0
ENSG00000207434,0
ENSG00000234064,0
ENSG00000232423,0
ENSG00000279169,0
ENSG00000207511,0
ENSG00000237700,0
ENSG00000204518,0
ENSG00000204510,0
ENSG00000270601,0
ENSG00000162594,196
ENSG00000182330,0
ENSG00000204478,0
ENSG00000162494,0
ENSG00000143669,56664
ENSG00000286918,93
ENSG00000270209,0
ENSG00000264128,0
ENSG00000184292,0
ENSG00000185839,588
ENSG00000162601,5347
ENSG00000235643,0
ENSG00000116661,92
ENSG00000132879,437
ENSG00000116663,150
ENSG00000162490,98
ENSG00000117133,2267
ENSG00000174021,1315
ENSG00000285851,108
ENSG00000117151,996
ENSG00000285374,0
ENSG00000180869,6
ENSG00000232622,3
ENSG00000117155,1183
ENSG00000204480,0
ENSG00000289099,6
ENSG00000268993,0
ENSG00000188610,78
ENSG00000275129,35
ENSG00000257315,274
ENSG00000117394,3090
ENSG00000288803,193
ENSG00000177272,19073
ENSG00000215817,823
ENSG00000116701,365
ENSG00000289732,3
ENSG00000187140,0
ENSG00000275836,0
ENSG00000252784,0
ENSG00000236674,0
ENSG00000203605,0
ENSG00000252259,0
ENSG00000228734,0
ENSG00000223683,0
ENSG00000088035,1266
ENSG00000287989,17
ENSG00000151418,4
ENSG00000236278,341
ENSG00000207975,0
ENSG00000207759,0
ENSG00000125459,532
ENSG00000206635,10
ENSG00000206980,0
ENSG00000143365,275
ENSG00000201134,30
ENSG00000227002,0
ENSG00000212398,3
ENSG00000162909,10859
ENSG00000227621,5
ENSG00000188460,9
ENSG00000233771,20
ENSG00000212157,0
ENSG00000278467,102
ENSG00000229930,125
ENSG00000143514,4516
ENSG00000127074,6
ENSG00000283795,0
ENSG00000228687,0
ENSG00000226814,0
ENSG00000116741,1963
ENSG00000223075,3
ENSG00000143575,1924
ENSG00000198715,439
ENSG00000176092,364
ENSG00000143643,1539
ENSG00000173409,594
ENSG00000235710,0
ENSG00000160055,448
ENSG00000116717,489
ENSG00000172380,1
ENSG00000238778,0
ENSG00000116729,0
ENSG00000225242,0
ENSG00000226013,0
ENSG00000196482,0
ENSG00000160716,280
ENSG00000143603,16
ENSG00000282881,12
ENSG00000229699,0
ENSG00000203784,0
ENSG00000203783,0
ENSG00000230779,0
ENSG00000203782,0
ENSG00000159527,0
ENSG00000163218,0
ENSG00000207321,0
ENSG00000163220,0
ENSG00000163221,1
ENSG00000237008,0
ENSG00000143546,0
ENSG00000224784,0
ENSG00000184330,0
ENSG00000203781,0
ENSG00000143556,0
ENSG00000197364,0
ENSG00000273727,12
ENSG00000273694,0
ENSG00000270231,2949
ENSG00000231767,75
ENSG00000186891,2000
ENSG00000078808,5426
ENSG00000176022,1225
ENSG00000184163,15
ENSG00000260179,15
ENSG00000160087,2021
ENSG00000278073,0
ENSG00000023902,2353
ENSG00000266187,3
ENSG00000143401,12663
ENSG00000222222,8
ENSG00000118298,282
ENSG00000117362,4441
ENSG00000118292,20
ENSG00000159208,3
ENSG00000266472,1474
ENSG00000117360,2454
ENSG00000131584,501
ENSG00000127054,1655
ENSG00000283712,0
ENSG00000240731,56
ENSG00000224051,709
ENSG00000169962,105
ENSG00000107404,704
ENSG00000284372,0
ENSG00000162576,142
ENSG00000175756,1174
ENSG00000223663,1
ENSG00000243659,98
ENSG00000186501,1240
ENSG00000206888,14
ENSG00000241547,86
ENSG00000142765,870
ENSG00000142733,223
ENSG00000174950,0
ENSG00000231207,0
ENSG00000241169,79
ENSG00000136631,1852
ENSG00000160712,666
ENSG00000117054,2537
ENSG00000179456,1800
ENSG00000243781,0
ENSG00000283174,0
ENSG00000283166,0
ENSG00000283377,0
ENSG00000232154,0
ENSG00000225723,0
ENSG00000227860,0
ENSG00000231181,36
ENSG00000188807,596
ENSG00000179840,465
ENSG00000233268,113
ENSG00000171603,10171
ENSG00000271264,16
ENSG00000280113,7
ENSG00000178585,235
ENSG00000223989,0
ENSG00000162441,2123
ENSG00000202415,9
ENSG00000283611,18
ENSG00000265521,0
ENSG00000174827,191
ENSG00000117281,856
ENSG00000265491,5172
ENSG00000186141,2605
ENSG00000171608,14382
ENSG00000251943,6
ENSG00000229785,26
ENSG00000279061,0
ENSG00000117560,4520
ENSG00000269713,976
ENSG00000277678,11
ENSG00000270384,0
ENSG00000286620,0
ENSG00000270722,13
ENSG00000162825,611
ENSG00000229571,0
ENSG00000268043,4137
ENSG00000049245,2031
ENSG00000269925,39
ENSG00000049246,491
ENSG00000049247,41
ENSG00000049249,74961
ENSG00000270330,15
ENSG00000116288,8168
ENSG00000200344,22
ENSG00000284716,13
ENSG00000116285,774
ENSG00000232848,0
ENSG00000162368,12014
ENSG00000271355,0
ENSG00000229554,0
ENSG00000227883,0
ENSG00000225158,0
ENSG00000215785,0
ENSG00000175262,0
ENSG00000234784,151
ENSG00000233877,215
ENSG00000185031,32
ENSG00000272506,23
ENSG00000212257,28
ENSG00000265996,32
ENSG00000199135,12
ENSG00000235804,0
ENSG00000234496,4
ENSG00000289273,0
ENSG00000143226,10
ENSG00000287343,0
ENSG00000082497,0
ENSG00000228110,380
ENSG00000233455,0
ENSG00000231622,0
ENSG00000132768,612
ENSG00000162434,44175
ENSG00000230667,202
ENSG00000142867,2878
ENSG00000077152,66
ENSG00000244414,0
ENSG00000134365,0
ENSG00000134389,0
ENSG00000230721,13
ENSG00000203747,2574
ENSG00000289768,19
ENSG00000162747,155
ENSG00000163545,1338
ENSG00000162873,14
ENSG00000235363,535
ENSG00000186007,3
ENSG00000199059,2
ENSG00000224717,1
ENSG00000162736,3428
ENSG00000237074,22
ENSG00000196352,2659
ENSG00000117322,45
ENSG00000203710,142
ENSG00000236911,4
ENSG00000274059,0
ENSG00000143469,0
ENSG00000092847,7212
ENSG00000271164,0
ENSG00000286899,27
ENSG00000271914,0
ENSG00000126070,4209
ENSG00000207082,0
ENSG00000269887,0
ENSG00000276359,0
ENSG00000233693,1
ENSG00000271917,2
ENSG00000201987,0
ENSG00000225487,0
ENSG00000201270,0
ENSG00000143816,2
ENSG00000264483,0
ENSG00000233003,7
ENSG00000143761,10684
ENSG00000185630,16
ENSG00000229985,0
ENSG00000214973,124
ENSG00000225159,1165
ENSG00000225990,0
ENSG00000142784,7545
ENSG00000252098,17
ENSG00000158195,16509
ENSG00000142748,0
ENSG00000188257,0
ENSG00000283227,0
ENSG00000187080,8
ENSG00000180433,0
ENSG00000162746,91
ENSG00000185888,0
ENSG00000198965,0
ENSG00000196071,0
ENSG00000286106,81
ENSG00000198452,0
ENSG00000279804,0
ENSG00000188585,0
ENSG00000215912,588
ENSG00000270629,2239
ENSG00000179002,3
ENSG00000135801,1638
ENSG00000186827,2312
ENSG00000162599,1832
ENSG00000080910,0
ENSG00000272033,149
ENSG00000287218,442
ENSG00000233411,0
ENSG00000273160,195
ENSG00000227776,15
ENSG00000143162,471
ENSG00000198821,9117
ENSG00000179452,0
ENSG00000273573,0
ENSG00000252977,0
ENSG00000222397,1
ENSG00000009724,444
ENSG00000227950,44
ENSG00000237365,2
ENSG00000207056,0
ENSG00000270171,9
ENSG00000270035,0
ENSG00000221662,5
ENSG00000162779,19
ENSG00000224620,0
ENSG00000236539,15
ENSG00000261250,2
ENSG00000116218,0
ENSG00000251875,0
ENSG00000227141,1
ENSG00000261060,0
ENSG00000134255,3557
ENSG00000289880,4
ENSG00000289367,1
ENSG00000290111,141
ENSG00000171819,172
ENSG00000207451,10
ENSG00000238173,13
ENSG00000120942,2034
ENSG00000238199,64
ENSG00000143373,2654
ENSG00000143393,4760
ENSG00000265753,15
ENSG00000143390,3933
ENSG00000224645,0
ENSG00000143416,0
ENSG00000159377,4591
ENSG00000238711,28
ENSG00000143375,22
ENSG00000252840,0
ENSG00000143367,112
ENSG00000232536,10
ENSG00000207606,2
ENSG00000223861,18
ENSG00000224129,0
ENSG00000117676,6358
ENSG00000238705,0
ENSG00000243905,0
ENSG00000252802,0
ENSG00000252429,0
ENSG00000229247,0
ENSG00000269732,0
ENSG00000284733,0
ENSG00000250575,12
ENSG00000117682,1852
ENSG00000120948,6871
ENSG00000219201,1376
ENSG00000235613,179
ENSG00000232015,56
ENSG00000235927,58
ENSG00000162614,350
ENSG00000162616,642
ENSG00000285928,28
ENSG00000213561,4
ENSG00000251958,0
ENSG00000213560,4
ENSG00000162613,10542
ENSG00000169418,2
ENSG00000274940,0
ENSG00000242565,0
ENSG00000235015,0
ENSG00000199565,2
ENSG00000143624,2986
ENSG00000243613,1
ENSG00000233222,0
ENSG00000143554,521
ENSG00000207039,0
ENSG00000143614,14405
ENSG00000223599,142
ENSG00000236327,63
ENSG00000171385,67
ENSG00000143473,62
ENSG00000279333,0
ENSG00000224668,11
ENSG00000283952,0
ENSG00000284376,0
ENSG00000234004,323
ENSG00000226986,24
ENSG00000078369,13333
ENSG00000168765,489
ENSG00000134184,592
ENSG00000260246,3
ENSG00000134201,11
ENSG00000241720,11
ENSG00000134202,544
ENSG00000198758,2
ENSG00000227152,0
ENSG00000225972,3238
ENSG00000225630,17892
ENSG00000237973,32571
ENSG00000278791,0
ENSG00000229344,1071
ENSG00000240409,34
ENSG00000248527,5739
ENSG00000198744,2252
ENSG00000268663,0
ENSG00000284662,1
ENSG00000229376,5
ENSG00000223181,5
ENSG00000230199,1
ENSG00000234116,0
ENSG00000278455,2
ENSG00000212230,0
ENSG00000232085,13
ENSG00000231095,25
ENSG00000265822,8
ENSG00000162402,17774
ENSG00000122417,2688
ENSG00000187642,8
ENSG00000183853,0
ENSG00000226520,0
ENSG00000227295,126
ENSG00000158473,0
ENSG00000229914,0
ENSG00000229305,0
ENSG00000200975,0
ENSG00000233645,0
ENSG00000232912,54
ENSG00000221083,1
ENSG00000270282,2
ENSG00000234619,21
ENSG00000224315,32
ENSG00000222511,4
ENSG00000226545,35
ENSG00000228423,33
ENSG00000229716,1
ENSG00000074800,16237
ENSG00000274258,0
ENSG00000201725,3
ENSG00000238249,6
ENSG00000232663,14
ENSG00000131686,51
ENSG00000265141,0
ENSG00000142599,4463
ENSG00000143622,2581
ENSG00000153187,30714
ENSG00000065526,25717
ENSG00000197617,0
ENSG00000249730,0
ENSG00000271806,47
ENSG00000182873,109
ENSG00000162585,839
ENSG00000234396,0
ENSG00000272161,1
ENSG00000157933,5146
ENSG00000162923,13616
ENSG00000252744,0
ENSG00000283676,0
ENSG00000202408,0
ENSG00000272824,92
ENSG00000207340,0
ENSG00000252135,56
ENSG00000278596,34
ENSG00000238825,51
ENSG00000201183,0
ENSG00000225871,348
ENSG00000285062,0
ENSG00000280649,0
ENSG00000229120,14
ENSG00000272262,3
ENSG00000236439,7213
ENSG00000253042,20
ENSG00000143858,174
ENSG00000225620,0
ENSG00000117139,7554
ENSG00000077157,2345
ENSG00000116199,3786
ENSG00000232750,26
ENSG00000186283,922
ENSG00000143322,2888
ENSG00000234041,5
ENSG00000231905,37
ENSG00000212338,17
ENSG00000201619,5
ENSG00000231564,9
ENSG00000225711,59
ENSG00000223794,0
ENSG00000228191,0
ENSG00000181773,63
ENSG00000077522,3
ENSG00000271746,44
ENSG00000265392,0
ENSG00000231868,7
ENSG00000143340,0
ENSG00000169905,7075
ENSG00000264916,22
ENSG00000235145,28
ENSG00000223450,68
ENSG00000261817,6
ENSG00000116260,1698
ENSG00000121454,549
ENSG00000289628,0
ENSG00000230019,0
ENSG00000097033,7190
ENSG00000237094,0
ENSG00000229887,0
ENSG00000290536,1
ENSG00000227179,0
ENSG00000223804,0
ENSG00000215834,0
ENSG00000197067,0
ENSG00000290608,0
ENSG00000224227,0
ENSG00000290612,0
ENSG00000227671,0
ENSG00000203664,0
ENSG00000215859,0
ENSG00000234571,0
ENSG00000203878,0
ENSG00000290764,0
ENSG00000229978,0
ENSG00000230092,0
ENSG00000234232,2
ENSG00000220323,0
ENSG00000261716,0
ENSG00000223972,1
ENSG00000240361,0
ENSG00000227684,0
ENSG00000186715,0
ENSG00000215790,0
ENSG00000272419,0
ENSG00000276756,3
ENSG00000285215,4
ENSG00000275585,0
ENSG00000234761,0
ENSG00000284740,0
ENSG00000185495,0
ENSG00000272150,0
ENSG00000153923,0
ENSG00000291014,0
ENSG00000272645,0
ENSG00000215908,29
ENSG00000223345,0
ENSG00000243970,13
ENSG00000220785,0
ENSG00000198019,0
ENSG00000160766,0
ENSG00000232022,29
ENSG00000231752,0
ENSG00000217801,25
ENSG00000286640,0
ENSG00000277147,0
ENSG00000231827,77
ENSG00000228327,0
ENSG00000231512,0
ENSG00000214837,0
ENSG00000236957,0
ENSG00000231551,53
ENSG00000215861,0
ENSG00000214796,2
ENSG00000143549,16106
ENSG00000284699,1
ENSG00000169504,1532
ENSG00000238482,4
ENSG00000278034,53
ENSG00000133226,7943
ENSG00000285053,98
ENSG00000188783,0
ENSG00000058668,41507
ENSG00000077549,14051
ENSG00000173436,539
ENSG00000201609,0
ENSG00000158747,591
ENSG00000270136,4
ENSG00000226396,748
ENSG00000158748,64
ENSG00000020633,35247
ENSG00000229162,286
ENSG00000264371,2
ENSG00000285823,3
ENSG00000070831,5082
ENSG00000202300,8
ENSG00000122176,0
ENSG00000229652,0
ENSG00000271588,0
ENSG00000277406,0
ENSG00000273768,5453
ENSG00000274428,3
ENSG00000277655,1
ENSG00000274408,0
ENSG00000276975,1
ENSG00000290557,0
ENSG00000274450,0
ENSG00000291243,0
ENSG00000131781,265
ENSG00000226015,277
ENSG00000236806,13
ENSG00000131778,96
ENSG00000213226,0
ENSG00000269113,0
ENSG00000223814,0
ENSG00000225028,0
ENSG00000226133,0
ENSG00000231413,0
ENSG00000237180,0
ENSG00000242267,0
ENSG00000223720,0
ENSG00000117834,12
ENSG00000279214,2
ENSG00000132122,87
ENSG00000224986,3
ENSG00000060718,0
ENSG00000234257,0
ENSG00000085832,19475
ENSG00000134686,1988
ENSG00000159023,18811
ENSG00000159388,23033
ENSG00000116254,34
ENSG00000285629,3
ENSG00000116251,6081
ENSG00000158286,243
ENSG00000116237,2771
ENSG00000158292,374
ENSG00000173673,2
ENSG00000069812,0
ENSG00000117569,2405
ENSG00000207730,0
ENSG00000207607,0
ENSG00000198976,1
ENSG00000162571,13
ENSG00000169972,251
ENSG00000205116,0
ENSG00000178104,4830
ENSG00000117152,0
ENSG00000213036,122
ENSG00000215819,0
ENSG00000224584,0
ENSG00000185221,0
ENSG00000223869,0
ENSG00000287008,0
ENSG00000117724,138
ENSG00000160767,524
ENSG00000162543,131
ENSG00000157211,0
ENSG00000225632,53
ENSG00000157216,3720
ENSG00000143552,223
ENSG00000179546,0
ENSG00000067208,231
ENSG00000143774,2582
ENSG00000169991,6583
ENSG00000198400,252
ENSG00000097021,304
ENSG00000187017,237
ENSG00000198216,0
ENSG00000179930,0
ENSG00000224810,1
ENSG00000232309,0
ENSG00000232096,0
ENSG00000206764,0
ENSG00000228664,0
ENSG00000231684,430
ENSG00000264470,0
ENSG00000162437,554
ENSG00000122432,278
ENSG00000285325,1
ENSG00000143569,6846
ENSG00000168710,4271
ENSG00000143093,3446
ENSG00000258634,564
ENSG00000156150,4
ENSG00000186150,0
ENSG00000233061,7
ENSG00000229486,0
ENSG00000285201,0
ENSG00000142875,17324
ENSG00000213540,35
ENSG00000154007,0
ENSG00000184005,12
ENSG00000223905,1
ENSG00000272855,0
ENSG00000226415,1920
ENSG00000199921,0
ENSG00000232175,0
ENSG00000135778,1182
ENSG00000135749,5826
ENSG00000231940,84
ENSG00000251508,0
ENSG00000143674,341
ENSG00000252501,0
ENSG00000289305,0
ENSG00000135750,0
ENSG00000265744,0
ENSG00000163485,0
ENSG00000142973,0
ENSG00000290456,0
ENSG00000154198,0
ENSG00000238145,0
ENSG00000187048,0
ENSG00000259832,0
ENSG00000261196,0
ENSG00000261593,0
ENSG00000261290,0
ENSG00000271383,336
ENSG00000290792,555
ENSG00000142920,312
ENSG00000183347,167
ENSG00000215874,5
ENSG00000225492,14
ENSG00000069424,7584
ENSG00000143442,7682
ENSG00000137942,48
ENSG00000290013,0
ENSG00000177606,3734
ENSG00000171735,1385
ENSG00000162399,1
ENSG00000283773,0
ENSG00000160072,957
ENSG00000205090,9
ENSG00000050628,10
ENSG00000116685,1849
ENSG00000169218,0
ENSG00000116922,590
ENSG00000134690,71
ENSG00000183317,15
ENSG00000200421,0
ENSG00000214141,1
ENSG00000227416,4
ENSG00000185090,267
ENSG00000233728,0
ENSG00000196449,667
ENSG00000197982,246
ENSG00000188786,3176
ENSG00000235673,11
ENSG00000230955,0
ENSG00000204084,2222
ENSG00000252448,20
ENSG00000222282,8
ENSG00000287987,0
ENSG00000237290,0
