,kupritz-26037-003
ENSG00000226843,1
ENSG00000251785,28
ENSG00000243437,23
ENSG00000077254,4222
ENSG00000232672,0
ENSG00000180488,1687
ENSG00000222849,0
ENSG00000065135,6313
ENSG00000160818,12
ENSG00000119535,6
ENSG00000116990,1
ENSG00000261326,221
ENSG00000125944,8768
ENSG00000125945,1180
ENSG00000204219,126
ENSG00000088280,27
ENSG00000236863,54
ENSG00000152904,540
ENSG00000227962,27
ENSG00000162885,827
ENSG00000126698,3800
ENSG00000130770,1010
ENSG00000271398,1
ENSG00000130766,1410
ENSG00000130772,480
ENSG00000085491,1985
ENSG00000260879,12
ENSG00000196427,4
ENSG00000241361,0
ENSG00000243967,0
ENSG00000186086,14
ENSG00000283354,0
ENSG00000227832,0
ENSG00000226483,0
ENSG00000273136,2012
ENSG00000219481,777
ENSG00000269896,0
ENSG00000292993,12
ENSG00000228463,0
ENSG00000230863,0
ENSG00000215869,0
ENSG00000215838,6
ENSG00000229359,0
ENSG00000293134,0
ENSG00000213075,0
ENSG00000269737,44
ENSG00000293187,139
ENSG00000227775,0
ENSG00000233012,0
ENSG00000293204,0
ENSG00000229808,0
ENSG00000293219,49
ENSG00000229052,0
ENSG00000293223,127
ENSG00000232862,0
ENSG00000233792,0
ENSG00000236253,0
ENSG00000223396,0
ENSG00000234996,0
ENSG00000224081,0
ENSG00000180867,3228
ENSG00000270392,1
ENSG00000230021,0
ENSG00000232626,21
ENSG00000293334,6
ENSG00000223519,7
ENSG00000240194,0
ENSG00000215811,0
ENSG00000233217,0
ENSG00000249237,0
ENSG00000293445,0
ENSG00000240520,0
ENSG00000283234,0
ENSG00000285417,0
ENSG00000243323,55
ENSG00000184774,0
ENSG00000242193,0
ENSG00000227372,0
ENSG00000236155,0
ENSG00000211451,0
ENSG00000227742,0
ENSG00000280267,0
ENSG00000231219,0
ENSG00000143409,99
ENSG00000158769,702
ENSG00000293526,0
ENSG00000058799,864
ENSG00000211452,103
ENSG00000081870,854
ENSG00000116212,572
ENSG00000219102,18
ENSG00000203985,0
ENSG00000116209,5293
ENSG00000280378,56
ENSG00000283749,0
ENSG00000225183,3
ENSG00000233399,0
ENSG00000233372,0
ENSG00000231251,0
ENSG00000162511,11808
ENSG00000264773,12
ENSG00000222784,0
ENSG00000235143,0
ENSG00000162512,6
ENSG00000266210,0
ENSG00000134644,8041
ENSG00000237329,31
ENSG00000232768,11
ENSG00000215900,4
ENSG00000225142,0
ENSG00000084628,0
ENSG00000060688,2572
ENSG00000229447,25
ENSG00000121766,858
ENSG00000121769,113
ENSG00000168528,7
ENSG00000215899,2
ENSG00000206981,0
ENSG00000260386,0
ENSG00000265961,0
ENSG00000078900,47
ENSG00000162592,3
ENSG00000117643,988
ENSG00000241128,0
ENSG00000158008,4
ENSG00000158014,4
ENSG00000284309,0
ENSG00000158022,0
ENSG00000175087,1289
ENSG00000197245,0
ENSG00000282872,0
ENSG00000236782,38
ENSG00000142684,0
ENSG00000142675,16
ENSG00000288644,0
ENSG00000288626,0
ENSG00000288629,0
ENSG00000288678,0
ENSG00000156097,33
ENSG00000143258,858
ENSG00000268869,1
ENSG00000075945,2677
ENSG00000243051,13
ENSG00000235378,34
ENSG00000232959,7
ENSG00000224896,0
ENSG00000200674,25
ENSG00000252357,5
ENSG00000252231,0
ENSG00000135870,11475
ENSG00000200755,1
ENSG00000293562,0
ENSG00000135837,11939
ENSG00000135835,222
ENSG00000160710,29014
ENSG00000235282,0
ENSG00000225478,0
ENSG00000009709,0
ENSG00000134262,726
ENSG00000134371,6929
ENSG00000143842,561
ENSG00000261065,0
ENSG00000143845,184
ENSG00000143839,0
ENSG00000143850,23
ENSG00000011009,1218
ENSG00000291216,2
ENSG00000143702,1851
ENSG00000290006,0
ENSG00000289554,54
ENSG00000081248,0
ENSG00000160789,11517
ENSG00000169174,5
ENSG00000231090,20
ENSG00000143337,5156
ENSG00000293564,0
ENSG00000293565,0
ENSG00000237622,0
ENSG00000229440,0
ENSG00000116745,0
ENSG00000024526,0
ENSG00000233589,2
ENSG00000225167,0
ENSG00000116147,0
ENSG00000235628,0
ENSG00000198626,6
ENSG00000143252,1845
ENSG00000213088,0
ENSG00000116521,1838
ENSG00000187554,129
ENSG00000198793,4874
ENSG00000163344,497
ENSG00000230849,8
ENSG00000117586,891
ENSG00000226375,8
ENSG00000232751,5
ENSG00000231615,56
ENSG00000117592,3269
ENSG00000162753,3
ENSG00000238272,0
ENSG00000285777,0
ENSG00000183831,1
ENSG00000237317,32
ENSG00000239149,47
ENSG00000162496,5366
ENSG00000199240,0
ENSG00000179178,1
ENSG00000253313,2
ENSG00000066056,111
ENSG00000163374,4389
ENSG00000213366,136
ENSG00000260976,0
ENSG00000201312,0
ENSG00000121481,2248
ENSG00000232792,44
ENSG00000121486,1866
ENSG00000188770,0
ENSG00000283899,0
ENSG00000230604,47
ENSG00000169213,7
ENSG00000200839,0
ENSG00000229032,0
ENSG00000264613,0
ENSG00000117862,335
ENSG00000285839,0
ENSG00000198841,321
ENSG00000223390,23
ENSG00000228369,60
ENSG00000117222,3971
ENSG00000069275,21594
ENSG00000201944,18
ENSG00000117280,3431
ENSG00000133065,2695
ENSG00000162877,38
ENSG00000229905,9
ENSG00000224969,9
ENSG00000285812,31
ENSG00000205231,0
ENSG00000225602,34
ENSG00000290842,262
ENSG00000291072,531
ENSG00000236108,1
ENSG00000133059,4248
ENSG00000213041,64
ENSG00000133069,585
ENSG00000225063,18
ENSG00000281406,48
ENSG00000253097,0
ENSG00000174514,224
ENSG00000206762,28
ENSG00000158711,23494
ENSG00000236942,87
ENSG00000158715,9
ENSG00000275213,0
ENSG00000226526,1
ENSG00000117118,1689
ENSG00000229821,0
ENSG00000118194,0
ENSG00000236390,0
ENSG00000293253,4
ENSG00000293595,0
ENSG00000157191,4088
ENSG00000080947,7
ENSG00000293296,78
ENSG00000275131,271
ENSG00000233271,0
ENSG00000189181,0
ENSG00000286015,0
ENSG00000229703,0
ENSG00000276520,0
ENSG00000242529,0
ENSG00000235575,11
ENSG00000143196,0
ENSG00000203601,0
ENSG00000177807,45
ENSG00000143315,988
ENSG00000162728,98
ENSG00000162729,839
ENSG00000018625,0
ENSG00000132681,0
ENSG00000143318,3
ENSG00000162734,1905
ENSG00000229101,0
ENSG00000232185,2
ENSG00000270631,0
ENSG00000239984,0
ENSG00000207502,0
ENSG00000163393,37
ENSG00000237993,0
ENSG00000290684,0
ENSG00000228982,0
ENSG00000188295,564
ENSG00000162711,87
ENSG00000132694,281
ENSG00000229961,0
ENSG00000284592,0
ENSG00000227207,14
ENSG00000212366,1
ENSG00000172339,244
ENSG00000155380,1692
ENSG00000198799,2239
ENSG00000237278,0
ENSG00000233839,0
ENSG00000236887,0
ENSG00000226716,0
ENSG00000293250,0
ENSG00000143507,2315
ENSG00000200033,0
ENSG00000228437,0
ENSG00000263961,0
ENSG00000226780,0
ENSG00000293613,0
ENSG00000143119,18082
ENSG00000232811,149
ENSG00000273010,89
ENSG00000231365,743
ENSG00000227056,14
ENSG00000232650,2
ENSG00000194297,0
ENSG00000116882,2
ENSG00000230921,0
ENSG00000203859,0
ENSG00000232780,0
ENSG00000203858,0
ENSG00000235595,0
ENSG00000274415,0
ENSG00000227733,2
ENSG00000238765,0
ENSG00000224335,0
ENSG00000227700,0
ENSG00000199879,7
ENSG00000254913,1
ENSG00000255148,19
ENSG00000176444,1230
ENSG00000230817,0
ENSG00000270507,0
ENSG00000239504,0
ENSG00000230053,0
ENSG00000274321,0
ENSG00000237959,0
ENSG00000232989,0
ENSG00000252371,0
ENSG00000215149,0
ENSG00000230461,0
ENSG00000281664,0
ENSG00000117707,0
ENSG00000274895,0
ENSG00000272167,0
ENSG00000143499,769
ENSG00000228470,17
ENSG00000271475,0
ENSG00000271399,0
ENSG00000168118,1250
ENSG00000237481,30
ENSG00000228121,5
ENSG00000206679,0
ENSG00000122481,119
ENSG00000228852,56
ENSG00000228504,0
ENSG00000293657,0
ENSG00000233907,0
ENSG00000188641,4152
ENSG00000232878,89
ENSG00000232542,38
ENSG00000228057,319
ENSG00000226128,18
ENSG00000230718,16
ENSG00000235777,69
ENSG00000270911,63
ENSG00000259946,0
ENSG00000284247,0
ENSG00000284202,0
ENSG00000233557,0
ENSG00000279096,0
ENSG00000272491,0
ENSG00000231900,0
ENSG00000232198,0
ENSG00000199831,0
ENSG00000252162,0
ENSG00000272051,0
ENSG00000227104,0
ENSG00000229871,0
ENSG00000270380,0
ENSG00000092607,7
ENSG00000224238,59
ENSG00000223575,26
ENSG00000236804,28
ENSG00000213064,11980
ENSG00000293109,0
ENSG00000214262,0
ENSG00000206880,16
ENSG00000143178,282
ENSG00000293102,13
ENSG00000227722,0
ENSG00000207974,1
ENSG00000215833,5
ENSG00000287452,0
ENSG00000116406,3194
ENSG00000289057,43
ENSG00000177553,0
ENSG00000215910,6
ENSG00000159423,79
ENSG00000265606,0
ENSG00000242860,7
ENSG00000263908,0
ENSG00000283690,0
ENSG00000234204,0
ENSG00000234088,0
ENSG00000240563,0
ENSG00000237227,0
ENSG00000200174,0
ENSG00000132854,0
ENSG00000201153,0
ENSG00000284708,10
ENSG00000116670,1035
ENSG00000142856,520
ENSG00000203965,262
ENSG00000264271,2
ENSG00000251720,3
ENSG00000276884,0
ENSG00000278287,0
ENSG00000277565,0
ENSG00000275823,0
ENSG00000277689,0
ENSG00000274199,0
ENSG00000079739,1855
ENSG00000244256,21
ENSG00000222986,1
ENSG00000274121,0
ENSG00000226758,6
ENSG00000079335,2813
ENSG00000223906,1
ENSG00000234332,207
ENSG00000181656,1
ENSG00000213421,0
ENSG00000285525,0
ENSG00000224685,0
ENSG00000123836,266
ENSG00000180667,1402
ENSG00000123843,5
ENSG00000123838,3
ENSG00000275392,4
ENSG00000226565,0
ENSG00000224209,0
ENSG00000230798,0
ENSG00000237781,48
ENSG00000163125,6075
ENSG00000230124,1585
ENSG00000293683,26
ENSG00000236975,0
ENSG00000229840,0
ENSG00000177800,1
ENSG00000177788,64
ENSG00000225721,13
ENSG00000222009,140
ENSG00000117425,71
ENSG00000235919,226
ENSG00000232519,7
ENSG00000117090,1838
ENSG00000235101,0
ENSG00000117091,8036
ENSG00000026751,25006
ENSG00000274562,0
ENSG00000122224,5574
ENSG00000122223,2361
ENSG00000226003,25
ENSG00000179914,0
ENSG00000213080,1910
ENSG00000198358,0
ENSG00000233691,1
ENSG00000158764,0
ENSG00000224358,109
ENSG00000237783,0
ENSG00000143198,1610
ENSG00000143183,3576
ENSG00000143179,1106
ENSG00000236364,53
ENSG00000283936,0
ENSG00000158874,0
ENSG00000237938,47
ENSG00000081237,70672
ENSG00000272405,5
ENSG00000223356,20
ENSG00000143319,2608
ENSG00000233478,94
ENSG00000116478,5122
ENSG00000270084,245
ENSG00000232113,0
ENSG00000076321,1306
ENSG00000225591,22
ENSG00000157978,1336
ENSG00000198830,6968
ENSG00000230404,0
ENSG00000212144,1
ENSG00000168264,5557
ENSG00000228830,0
ENSG00000272362,0
ENSG00000230628,2
ENSG00000279261,2
ENSG00000201638,0
ENSG00000142627,0
ENSG00000142632,211
ENSG00000237276,13
ENSG00000288398,174
ENSG00000132881,118
ENSG00000037637,2327
ENSG00000055070,6062
ENSG00000226457,105
ENSG00000187144,151
ENSG00000163534,2
ENSG00000073754,0
ENSG00000227425,0
ENSG00000203865,1096
ENSG00000233154,64
ENSG00000116815,808
ENSG00000177173,181
ENSG00000264419,14
ENSG00000116668,1008
ENSG00000231084,17
ENSG00000213051,18
ENSG00000201421,2
ENSG00000206640,2
ENSG00000233583,11
ENSG00000252612,4
ENSG00000238061,21
ENSG00000116679,12492
ENSG00000261024,1
ENSG00000252407,0
ENSG00000270920,1
ENSG00000142959,71
ENSG00000027869,7663
ENSG00000273110,0
ENSG00000160714,3203
ENSG00000233875,0
ENSG00000227409,10
ENSG00000142687,2934
ENSG00000224863,9
ENSG00000132128,2174
ENSG00000173660,1658
ENSG00000117481,1421
ENSG00000225779,15
ENSG00000117480,33
ENSG00000122188,3281
ENSG00000162398,158
ENSG00000116133,10351
ENSG00000287724,61
ENSG00000143001,1
ENSG00000231671,0
ENSG00000293709,0
ENSG00000293716,0
ENSG00000293719,0
ENSG00000282048,0
ENSG00000273338,20
ENSG00000293733,5
ENSG00000293737,0
ENSG00000293757,2
ENSG00000293766,0
ENSG00000230630,5
ENSG00000293784,0
ENSG00000293786,0
ENSG00000230035,0
ENSG00000293789,0
ENSG00000231663,59
ENSG00000293810,0
ENSG00000293820,9
ENSG00000293827,0
ENSG00000236866,27
ENSG00000289121,158
ENSG00000271732,93
ENSG00000293874,0
ENSG00000282143,29
ENSG00000203356,18
ENSG00000293894,0
ENSG00000234678,69
ENSG00000284646,6
ENSG00000293911,0
ENSG00000293920,0
ENSG00000293922,2
ENSG00000293930,11
ENSG00000285649,33
ENSG00000293964,0
ENSG00000293995,0
ENSG00000294001,0
ENSG00000294021,0
ENSG00000287516,5
ENSG00000223956,0
ENSG00000293061,4
ENSG00000294134,0
ENSG00000294148,48
ENSG00000228060,76
ENSG00000294164,0
ENSG00000294169,0
ENSG00000282265,0
ENSG00000294197,13
ENSG00000286071,140
ENSG00000294213,6
ENSG00000294214,0
ENSG00000294222,0
ENSG00000294234,14
ENSG00000294235,0
ENSG00000229607,0
ENSG00000294252,7
ENSG00000224311,3
ENSG00000223382,0
ENSG00000294271,0
ENSG00000235527,48
ENSG00000294274,0
ENSG00000294276,6
ENSG00000294279,12
ENSG00000226944,6
ENSG00000294282,18
ENSG00000294284,0
ENSG00000294285,7
ENSG00000224409,0
ENSG00000227764,0
ENSG00000233359,0
ENSG00000232812,0
ENSG00000291005,79
ENSG00000294305,6
ENSG00000228792,0
ENSG00000294314,0
ENSG00000294336,15
ENSG00000294337,0
ENSG00000294353,0
ENSG00000294375,0
ENSG00000293478,165
ENSG00000294406,0
ENSG00000294411,0
ENSG00000237058,27
ENSG00000294429,0
ENSG00000261664,0
ENSG00000294475,0
ENSG00000294496,0
ENSG00000294499,2
ENSG00000249087,26
ENSG00000232188,0
ENSG00000294522,0
ENSG00000284745,1
ENSG00000234481,0
ENSG00000294534,0
ENSG00000294535,0
ENSG00000284720,0
ENSG00000294548,0
ENSG00000294554,0
ENSG00000294566,0
ENSG00000294570,0
ENSG00000294586,0
ENSG00000288880,42
ENSG00000294642,0
ENSG00000294655,20
ENSG00000294659,0
ENSG00000229283,0
ENSG00000294697,38
ENSG00000229044,14
ENSG00000294708,16
ENSG00000233975,38
ENSG00000294716,37
ENSG00000294734,0
ENSG00000294736,0
ENSG00000294738,0
ENSG00000294746,0
ENSG00000294752,4
ENSG00000294755,0
ENSG00000224000,35
ENSG00000294783,354
ENSG00000237853,7
ENSG00000294798,19
ENSG00000230285,17
ENSG00000294849,0
ENSG00000294867,1
ENSG00000294869,5
ENSG00000224977,45
ENSG00000285210,8
ENSG00000294910,7
ENSG00000293245,3
ENSG00000294936,0
ENSG00000294947,0
ENSG00000294964,0
ENSG00000294990,69
ENSG00000294997,0
ENSG00000287338,0
ENSG00000295011,0
ENSG00000295014,0
ENSG00000295023,17
ENSG00000271736,0
ENSG00000295044,2
ENSG00000295046,27
ENSG00000295052,17
ENSG00000295060,0
ENSG00000284705,0
ENSG00000290547,10
ENSG00000295077,0
ENSG00000287978,135
ENSG00000295088,0
ENSG00000295089,0
ENSG00000295096,4
ENSG00000290552,5
ENSG00000295098,0
ENSG00000295103,5
ENSG00000295108,5
ENSG00000228237,18
ENSG00000295110,12
ENSG00000295111,22
ENSG00000238122,0
ENSG00000295122,0
ENSG00000295128,72
ENSG00000224698,11
ENSG00000295171,2
ENSG00000295178,44
ENSG00000295180,0
ENSG00000236137,42
ENSG00000295201,0
ENSG00000295205,25
ENSG00000295208,137
ENSG00000295216,0
ENSG00000291129,139
ENSG00000231966,27
ENSG00000295237,0
ENSG00000289432,0
ENSG00000295266,13
ENSG00000295273,19
ENSG00000295286,36
ENSG00000295296,1
ENSG00000293173,0
ENSG00000295309,15
ENSG00000295331,4
ENSG00000295370,0
ENSG00000295371,0
ENSG00000295376,0
ENSG00000295390,0
ENSG00000233973,0
ENSG00000283518,0
ENSG00000228382,269
ENSG00000295445,1
ENSG00000295470,0
ENSG00000231064,46
ENSG00000231953,0
ENSG00000295490,0
ENSG00000295493,14
ENSG00000295514,6
ENSG00000231563,493
ENSG00000227811,2
ENSG00000285728,156
ENSG00000295544,0
ENSG00000295545,0
ENSG00000226891,84
ENSG00000295563,0
ENSG00000282718,0
ENSG00000295599,0
ENSG00000295600,0
ENSG00000284645,0
ENSG00000295645,3
ENSG00000295677,0
ENSG00000295712,20
ENSG00000295729,0
ENSG00000295735,0
ENSG00000271554,31
ENSG00000295754,0
ENSG00000295769,50
ENSG00000295802,0
ENSG00000295824,0
ENSG00000295836,0
ENSG00000295849,0
ENSG00000285894,0
ENSG00000289484,0
ENSG00000235152,0
ENSG00000295874,0
ENSG00000295881,0
ENSG00000224965,26
ENSG00000295926,0
ENSG00000232628,7
ENSG00000295942,0
ENSG00000295946,0
ENSG00000228105,0
ENSG00000231999,683
ENSG00000295970,40
ENSG00000290916,5
ENSG00000295994,29
ENSG00000237101,8
ENSG00000296013,6
ENSG00000296033,0
ENSG00000296040,29
ENSG00000289407,6
ENSG00000296051,0
ENSG00000296056,1
ENSG00000296060,0
ENSG00000296064,0
ENSG00000296070,2
ENSG00000296073,7
ENSG00000296078,1
ENSG00000235501,43
ENSG00000296105,0
ENSG00000296108,1
ENSG00000296140,0
ENSG00000237928,2
ENSG00000296161,0
ENSG00000296165,0
ENSG00000230864,0
ENSG00000227230,13
ENSG00000296176,0
ENSG00000296185,0
ENSG00000296186,0
ENSG00000296201,0
ENSG00000296214,0
ENSG00000296235,1
ENSG00000233421,7
ENSG00000296249,0
ENSG00000289995,12
ENSG00000296260,4
ENSG00000296273,8
ENSG00000236069,0
ENSG00000296280,83
ENSG00000296283,0
ENSG00000296296,5
ENSG00000296298,3
ENSG00000289544,88
ENSG00000296316,10
ENSG00000261831,13
ENSG00000296334,4
ENSG00000233882,0
ENSG00000228150,67
ENSG00000296356,3
ENSG00000285701,22
ENSG00000296374,0
ENSG00000290096,12
ENSG00000259961,0
ENSG00000296416,3
ENSG00000236497,0
ENSG00000296425,34
ENSG00000293430,14
ENSG00000296435,0
ENSG00000296439,1
ENSG00000296453,24
ENSG00000296455,0
ENSG00000229407,0
ENSG00000231424,0
ENSG00000296496,0
ENSG00000296502,0
ENSG00000237343,73
ENSG00000296516,1
ENSG00000296552,0
ENSG00000296572,0
ENSG00000296580,0
ENSG00000296591,11
ENSG00000289426,9
ENSG00000290705,65
ENSG00000296616,7
ENSG00000274372,9
ENSG00000296642,249
ENSG00000296672,3
ENSG00000296692,2
ENSG00000296694,0
ENSG00000296695,0
ENSG00000296708,0
ENSG00000296716,0
ENSG00000293446,0
ENSG00000296745,0
ENSG00000296755,0
ENSG00000296822,0
ENSG00000296834,0
ENSG00000284668,0
ENSG00000296841,104
ENSG00000284703,0
ENSG00000296859,0
ENSG00000296863,0
ENSG00000296871,0
ENSG00000296873,0
ENSG00000296883,0
ENSG00000296885,0
ENSG00000226640,7
ENSG00000296888,245
ENSG00000296892,0
ENSG00000296904,0
ENSG00000296912,529
ENSG00000296925,0
ENSG00000296928,0
ENSG00000296955,26
ENSG00000289394,84
ENSG00000229531,27
ENSG00000233621,357
ENSG00000297013,0
ENSG00000297021,0
ENSG00000297053,19
ENSG00000297058,5
ENSG00000284846,0
ENSG00000297076,0
ENSG00000289106,72
ENSG00000286383,0
ENSG00000297124,0
ENSG00000297128,0
ENSG00000297144,0
ENSG00000297153,0
ENSG00000230250,0
ENSG00000297182,0
ENSG00000228208,0
ENSG00000297195,0
ENSG00000225891,208
ENSG00000297208,0
ENSG00000293044,9
ENSG00000297215,0
ENSG00000297228,0
ENSG00000297239,0
ENSG00000297240,18
ENSG00000235005,0
ENSG00000225855,196
ENSG00000229960,0
ENSG00000261055,7
ENSG00000235749,0
ENSG00000297283,0
ENSG00000297288,0
ENSG00000297290,69
ENSG00000297293,0
ENSG00000236817,0
ENSG00000297299,0
ENSG00000297309,0
ENSG00000297328,28
ENSG00000297335,0
ENSG00000297354,281
ENSG00000291077,14
ENSG00000297360,40
ENSG00000297367,9
ENSG00000297386,0
ENSG00000276216,130
ENSG00000297391,0
ENSG00000224093,8
ENSG00000297402,0
ENSG00000297406,17
ENSG00000297410,10
ENSG00000297412,0
ENSG00000289288,10
ENSG00000297416,4
ENSG00000297419,0
ENSG00000297423,0
ENSG00000297428,0
ENSG00000297436,0
ENSG00000236292,0
ENSG00000297456,15
ENSG00000297459,0
ENSG00000297466,0
ENSG00000297473,0
ENSG00000297476,10
ENSG00000297492,0
ENSG00000231246,0
ENSG00000297513,25
ENSG00000224985,21
ENSG00000297519,0
ENSG00000297520,0
ENSG00000225919,0
ENSG00000297522,22
ENSG00000229537,0
ENSG00000297525,0
ENSG00000231437,0
ENSG00000297531,0
ENSG00000297533,0
ENSG00000297543,49
ENSG00000286455,0
ENSG00000230138,1
ENSG00000227963,111
ENSG00000297559,0
ENSG00000297567,47
ENSG00000297573,0
ENSG00000297574,2
ENSG00000297580,0
ENSG00000297598,0
ENSG00000297626,0
ENSG00000276110,6
ENSG00000223479,0
ENSG00000297674,0
ENSG00000297676,10
ENSG00000297692,0
ENSG00000297749,0
ENSG00000297773,211
ENSG00000297811,0
ENSG00000297821,0
ENSG00000237728,3
ENSG00000261025,6
ENSG00000235200,0
ENSG00000297888,9
ENSG00000297890,0
ENSG00000297910,0
ENSG00000236341,0
ENSG00000297912,0
ENSG00000297913,0
ENSG00000297934,0
ENSG00000234233,0
ENSG00000261595,5
ENSG00000297948,0
ENSG00000258673,2
ENSG00000297971,0
ENSG00000232298,0
ENSG00000297975,0
ENSG00000297983,8
ENSG00000297993,0
ENSG00000287697,169
ENSG00000272691,9
ENSG00000298053,0
ENSG00000298070,0
ENSG00000298086,0
ENSG00000298098,3
ENSG00000284808,0
ENSG00000298112,1
ENSG00000298116,16
ENSG00000298126,0
ENSG00000298178,0
ENSG00000298180,0
ENSG00000298196,0
ENSG00000298206,13
ENSG00000298223,11
ENSG00000286210,2
ENSG00000298243,0
ENSG00000287633,0
ENSG00000289114,16
ENSG00000298298,0
ENSG00000227181,0
ENSG00000298308,19
ENSG00000298372,0
ENSG00000227533,21
ENSG00000204362,0
ENSG00000298429,2
ENSG00000237463,0
ENSG00000283973,29
ENSG00000298446,0
ENSG00000298458,1
ENSG00000236230,0
ENSG00000298471,0
ENSG00000298477,0
ENSG00000298490,0
ENSG00000298492,1
ENSG00000288562,1
ENSG00000298508,12
ENSG00000298517,0
ENSG00000298522,0
ENSG00000298525,0
ENSG00000227857,5
ENSG00000271576,37
ENSG00000298541,1
ENSG00000298542,7
ENSG00000298543,573
ENSG00000285910,0
ENSG00000228606,305
ENSG00000286276,166
ENSG00000273002,154
ENSG00000298576,0
ENSG00000228918,0
ENSG00000298592,2
ENSG00000298593,11
ENSG00000227741,53
ENSG00000298597,3
ENSG00000225982,1
ENSG00000298606,45
ENSG00000298610,5
ENSG00000293080,0
ENSG00000223774,3
ENSG00000289573,0
ENSG00000298629,0
ENSG00000298643,0
ENSG00000298644,35
ENSG00000298645,0
ENSG00000298651,0
ENSG00000298658,0
ENSG00000227082,16
ENSG00000298667,8
ENSG00000298676,0
ENSG00000298680,0
ENSG00000236423,28
ENSG00000230806,56
ENSG00000298690,0
ENSG00000233542,0
ENSG00000298706,0
ENSG00000298707,0
ENSG00000298728,0
ENSG00000298758,296
ENSG00000298796,14
ENSG00000227016,23
ENSG00000298828,37
ENSG00000298838,0
ENSG00000225087,13
ENSG00000232212,0
ENSG00000298870,1
ENSG00000298887,49
ENSG00000298890,0
ENSG00000237390,5
ENSG00000272715,0
ENSG00000298904,1
ENSG00000298905,51
ENSG00000298922,0
ENSG00000298925,0
ENSG00000298926,44
ENSG00000298936,0
ENSG00000298939,0
ENSG00000298944,0
ENSG00000298956,5
ENSG00000298960,0
ENSG00000298961,0
ENSG00000298973,0
ENSG00000287076,0
ENSG00000272562,149
ENSG00000233593,9
ENSG00000237505,142
ENSG00000299021,39
ENSG00000225518,8
ENSG00000225446,47
ENSG00000299041,0
ENSG00000299045,0
ENSG00000299046,1
ENSG00000299054,0
ENSG00000293477,0
ENSG00000289589,47
ENSG00000299069,0
ENSG00000299070,0
ENSG00000299073,0
ENSG00000286758,0
ENSG00000299097,0
ENSG00000299098,0
ENSG00000299099,0
ENSG00000299100,0
ENSG00000299101,48
ENSG00000254154,0
ENSG00000299102,0
ENSG00000299113,1
ENSG00000285079,0
ENSG00000299121,0
ENSG00000203721,73
ENSG00000225315,2
ENSG00000299147,1
ENSG00000236268,0
ENSG00000299169,0
ENSG00000299175,0
ENSG00000299183,0
ENSG00000284623,0
ENSG00000299196,46
ENSG00000299198,7
ENSG00000299205,26
ENSG00000299211,0
ENSG00000289408,0
ENSG00000299237,5
ENSG00000291232,1358
ENSG00000299253,1
ENSG00000299261,1
ENSG00000232265,1
ENSG00000227630,103
ENSG00000299282,1
ENSG00000299303,0
ENSG00000299309,0
ENSG00000299324,2
ENSG00000299325,0
ENSG00000299328,1
ENSG00000299343,0
ENSG00000299346,25
ENSG00000299349,0
ENSG00000299351,5
ENSG00000299361,6
ENSG00000227907,1
ENSG00000299363,13
ENSG00000299364,1
ENSG00000287372,0
ENSG00000232194,1
ENSG00000299375,49
ENSG00000299380,0
ENSG00000299384,0
ENSG00000299391,181
ENSG00000290772,0
ENSG00000299394,0
ENSG00000299398,3
ENSG00000299409,0
ENSG00000299413,0
ENSG00000229167,0
ENSG00000233203,45
ENSG00000285177,1
ENSG00000215014,109
ENSG00000284601,2
ENSG00000299444,2
ENSG00000290094,9
ENSG00000299456,11
ENSG00000299457,0
ENSG00000299472,0
ENSG00000299474,24
ENSG00000299493,5
ENSG00000299517,0
ENSG00000299523,0
ENSG00000287046,0
ENSG00000299533,0
ENSG00000299539,2
ENSG00000291132,23
ENSG00000226419,321
ENSG00000290045,8
ENSG00000299598,0
ENSG00000299599,0
ENSG00000238198,30
ENSG00000287807,20
ENSG00000215866,0
ENSG00000299652,0
ENSG00000299655,3
ENSG00000299668,3
ENSG00000299722,5
ENSG00000299748,0
ENSG00000299749,0
ENSG00000237435,0
ENSG00000288775,0
ENSG00000235782,0
ENSG00000227290,76
ENSG00000299822,0
ENSG00000299831,1
ENSG00000299856,0
ENSG00000299868,0
ENSG00000283445,1
ENSG00000299881,0
ENSG00000289452,11
ENSG00000299892,1
ENSG00000299905,0
ENSG00000232077,19
ENSG00000299926,47
ENSG00000299951,0
ENSG00000290102,0
ENSG00000299985,1
ENSG00000299986,1
ENSG00000299990,0
ENSG00000300002,0
ENSG00000300003,0
ENSG00000285041,0
ENSG00000300008,20
ENSG00000300015,0
ENSG00000224687,0
ENSG00000300024,0
ENSG00000300035,7
ENSG00000236846,4
ENSG00000300042,33
ENSG00000235741,0
ENSG00000300054,0
ENSG00000300064,0
ENSG00000287423,0
ENSG00000287582,0
ENSG00000300081,0
ENSG00000231407,15
ENSG00000284240,0
ENSG00000300122,102
ENSG00000300137,0
ENSG00000300145,0
ENSG00000300147,0
ENSG00000300155,0
ENSG00000300156,0
ENSG00000300162,0
ENSG00000300176,0
ENSG00000300179,0
ENSG00000259815,0
ENSG00000286802,12
ENSG00000300217,0
ENSG00000259776,0
ENSG00000236244,0
ENSG00000300240,0
ENSG00000300242,0
ENSG00000203620,0
ENSG00000300270,1
ENSG00000228436,24
ENSG00000286655,96
ENSG00000300319,0
ENSG00000300344,0
ENSG00000300365,23
ENSG00000226715,0
ENSG00000300378,2
ENSG00000300395,0
ENSG00000226251,82
ENSG00000231648,0
