,kupritz-26037-002
ENSG00000286637,0
ENSG00000230671,0
ENSG00000249171,0
ENSG00000244470,0
ENSG00000249985,0
ENSG00000249283,30
ENSG00000251309,0
ENSG00000225094,95
ENSG00000138777,1618
ENSG00000251463,1
ENSG00000224062,0
ENSG00000250627,1
ENSG00000033178,3791
ENSG00000173376,0
ENSG00000163116,27
ENSG00000250219,26
ENSG00000250363,0
ENSG00000287520,0
ENSG00000271302,0
ENSG00000249717,6
ENSG00000249885,0
ENSG00000250149,0
ENSG00000164037,205
ENSG00000249002,0
ENSG00000135220,0
ENSG00000050730,106
ENSG00000138802,4431
ENSG00000138674,6321
ENSG00000248763,0
ENSG00000286124,0
ENSG00000172403,270
ENSG00000213522,0
ENSG00000171195,0
ENSG00000164099,7
ENSG00000287845,0
ENSG00000138653,0
ENSG00000270257,16
ENSG00000223605,0
ENSG00000248915,0
ENSG00000248547,0
ENSG00000251005,0
ENSG00000250277,0
ENSG00000250183,0
ENSG00000248506,0
ENSG00000271053,0
ENSG00000005059,4627
ENSG00000287924,0
ENSG00000249018,0
ENSG00000249311,18
ENSG00000288567,0
ENSG00000251326,0
ENSG00000109182,0
ENSG00000242697,359
ENSG00000249965,63
ENSG00000248128,0
ENSG00000248565,0
ENSG00000164100,2
ENSG00000273716,8
ENSG00000150961,1846
ENSG00000223620,0
ENSG00000249036,6
ENSG00000214988,1
ENSG00000250826,0
ENSG00000163114,0
ENSG00000213480,0
ENSG00000164109,322
ENSG00000250442,0
ENSG00000186867,0
ENSG00000138814,2917
ENSG00000251498,0
ENSG00000154608,404
ENSG00000224932,0
ENSG00000250344,1
ENSG00000251228,0
ENSG00000214904,0
ENSG00000286467,0
ENSG00000251492,0
ENSG00000225665,3
ENSG00000109270,1171
ENSG00000109158,0
ENSG00000249795,0
ENSG00000205682,0
ENSG00000251284,0
ENSG00000151012,19
ENSG00000251236,0
ENSG00000248282,1
ENSG00000124399,57
ENSG00000248847,0
ENSG00000249242,19
ENSG00000251523,61
ENSG00000279749,0
ENSG00000254044,0
ENSG00000279481,167
ENSG00000249555,0
ENSG00000280059,0
ENSG00000248877,0
ENSG00000225455,0
ENSG00000250834,0
ENSG00000250213,0
ENSG00000164035,0
ENSG00000250655,0
ENSG00000241411,8
ENSG00000249735,0
ENSG00000287416,0
ENSG00000163285,0
ENSG00000214980,6
ENSG00000254535,0
ENSG00000250144,66
ENSG00000214559,4
ENSG00000145283,1
ENSG00000251049,0
ENSG00000164066,0
ENSG00000250193,0
ENSG00000250293,4
ENSG00000249072,0
ENSG00000241261,0
ENSG00000250791,0
ENSG00000151470,153
ENSG00000248448,0
ENSG00000279016,3
ENSG00000250100,0
ENSG00000248209,0
ENSG00000145358,8
ENSG00000251687,70
ENSG00000151466,1434
ENSG00000138769,34
ENSG00000138639,0
ENSG00000138640,1785
ENSG00000070190,1105
ENSG00000226439,213
ENSG00000244004,0
ENSG00000242431,3
ENSG00000138650,2
ENSG00000250375,0
ENSG00000251022,534
ENSG00000250076,2
ENSG00000170153,0
ENSG00000287565,0
ENSG00000279913,36
ENSG00000248434,0
ENSG00000249764,0
ENSG00000249000,0
ENSG00000251266,0
ENSG00000109445,1100
ENSG00000250403,1
ENSG00000272632,0
ENSG00000251254,3
ENSG00000213448,1
ENSG00000248191,0
ENSG00000250813,0
ENSG00000249960,0
ENSG00000248735,0
ENSG00000275647,11
ENSG00000251345,0
ENSG00000151962,0
ENSG00000151623,4103
ENSG00000164124,0
ENSG00000260244,0
ENSG00000236764,6
ENSG00000138764,1632
ENSG00000248165,5
ENSG00000249752,3
ENSG00000249247,0
ENSG00000250191,0
ENSG00000248869,0
ENSG00000164169,863
ENSG00000251333,228
ENSG00000249041,0
ENSG00000249200,0
ENSG00000280352,0
ENSG00000280140,0
ENSG00000234125,0
ENSG00000250205,0
ENSG00000250905,0
ENSG00000151458,61
ENSG00000248988,0
ENSG00000250503,0
ENSG00000251113,0
ENSG00000271606,0
ENSG00000251440,0
ENSG00000227118,252
ENSG00000248387,0
ENSG00000248113,35
ENSG00000077684,4014
ENSG00000163629,365
ENSG00000250082,0
ENSG00000248420,0
ENSG00000278981,0
ENSG00000145451,1
ENSG00000248747,3
ENSG00000280711,0
ENSG00000278943,0
ENSG00000250769,0
ENSG00000248104,0
ENSG00000241281,3
ENSG00000249675,0
ENSG00000248872,0
ENSG00000248958,1
ENSG00000270669,10
ENSG00000154447,3
ENSG00000170390,66
ENSG00000251488,0
ENSG00000250354,72
ENSG00000279703,0
ENSG00000250560,0
ENSG00000250665,0
ENSG00000286253,0
ENSG00000248574,0
ENSG00000249542,0
ENSG00000251061,0
ENSG00000248912,0
ENSG00000251123,0
ENSG00000168785,1467
ENSG00000248921,0
ENSG00000286711,0
ENSG00000249419,0
ENSG00000052795,1133
ENSG00000164128,0
ENSG00000198498,577
ENSG00000249568,0
ENSG00000251174,1
ENSG00000163110,1547
ENSG00000250865,0
ENSG00000249770,0
ENSG00000121207,0
ENSG00000168556,366
ENSG00000168843,0
ENSG00000249883,0
ENSG00000071205,700
ENSG00000250398,0
ENSG00000280005,0
ENSG00000249500,0
ENSG00000249411,0
ENSG00000250034,0
ENSG00000248755,0
ENSG00000248907,0
ENSG00000249692,0
ENSG00000249367,0
ENSG00000164303,1
ENSG00000249951,0
ENSG00000182552,234
ENSG00000251195,0
ENSG00000249004,1
ENSG00000242318,52
ENSG00000164168,1781
ENSG00000250726,0
ENSG00000250839,0
ENSG00000249386,0
ENSG00000164136,259
ENSG00000248376,0
ENSG00000248770,0
ENSG00000249627,0
ENSG00000273180,0
ENSG00000213331,0
ENSG00000251418,5
ENSG00000272784,0
ENSG00000250725,2
ENSG00000272744,17
ENSG00000249901,0
ENSG00000248206,0
ENSG00000227765,0
ENSG00000164129,0
ENSG00000249074,0
ENSG00000241877,2
ENSG00000164123,3
ENSG00000251128,4
ENSG00000251407,0
ENSG00000287433,0
ENSG00000248816,0
ENSG00000038295,0
ENSG00000249284,0
ENSG00000164114,302
ENSG00000109576,0
ENSG00000287775,0
ENSG00000248249,0
ENSG00000251253,0
ENSG00000168594,1
ENSG00000164122,2
ENSG00000251025,0
ENSG00000250993,0
ENSG00000150628,0
ENSG00000270387,27
ENSG00000287571,0
ENSG00000248339,0
ENSG00000251223,0
ENSG00000249425,0
ENSG00000241011,0
ENSG00000145414,969
ENSG00000185758,8
ENSG00000250372,0
ENSG00000248980,13
ENSG00000279994,0
ENSG00000164144,967
ENSG00000227283,0
ENSG00000250200,0
ENSG00000218336,0
ENSG00000173320,0
ENSG00000129128,7065
ENSG00000184108,0
ENSG00000151617,1
ENSG00000196104,0
ENSG00000248739,0
ENSG00000248748,0
ENSG00000198948,92
ENSG00000109466,1502
ENSG00000151729,314
ENSG00000248396,0
ENSG00000251482,1
ENSG00000250042,0
ENSG00000250252,0
ENSG00000250547,0
ENSG00000248913,0
ENSG00000250475,0
ENSG00000164031,4271
ENSG00000249943,0
ENSG00000248694,0
ENSG00000250997,0
ENSG00000248880,1
ENSG00000248601,0
ENSG00000171509,0
ENSG00000250150,0
ENSG00000249409,0
ENSG00000286119,0
ENSG00000270336,0
ENSG00000151612,2786
ENSG00000287183,0
ENSG00000250704,0
ENSG00000197410,3
ENSG00000168564,2112
ENSG00000273449,36
ENSG00000249162,0
ENSG00000248548,0
ENSG00000279139,0
ENSG00000280219,0
ENSG00000249525,0
ENSG00000240992,0
ENSG00000179059,0
ENSG00000249127,0
ENSG00000279098,35
ENSG00000151718,413
ENSG00000164120,50
ENSG00000168538,2339
ENSG00000272566,0
ENSG00000283043,0
ENSG00000151005,0
ENSG00000177803,15
ENSG00000251643,0
ENSG00000272646,31
ENSG00000174145,0
ENSG00000249698,0
ENSG00000249066,0
ENSG00000249945,0
ENSG00000225176,6
ENSG00000250577,0
ENSG00000251490,0
ENSG00000185149,0
ENSG00000251609,0
ENSG00000242169,32
ENSG00000283355,0
ENSG00000249877,0
ENSG00000248517,0
ENSG00000249520,0
ENSG00000250292,0
ENSG00000250768,0
ENSG00000250356,0
ENSG00000250636,0
ENSG00000249106,0
ENSG00000250189,0
ENSG00000200761,0
ENSG00000221275,0
ENSG00000203436,0
ENSG00000252002,0
ENSG00000222182,2
ENSG00000212282,0
ENSG00000202449,0
ENSG00000199420,0
ENSG00000207716,0
ENSG00000206780,0
ENSG00000283271,1
ENSG00000207697,47
ENSG00000243005,102
ENSG00000239001,0
ENSG00000251816,0
ENSG00000243548,0
ENSG00000283275,0
ENSG00000238632,0
ENSG00000283666,0
ENSG00000283207,0
ENSG00000222206,0
ENSG00000238694,0
ENSG00000206665,0
ENSG00000264319,0
ENSG00000200720,0
ENSG00000252243,0
ENSG00000239679,0
ENSG00000222257,0
ENSG00000252913,0
ENSG00000277388,0
ENSG00000199780,0
ENSG00000265829,0
ENSG00000202169,0
ENSG00000201775,0
ENSG00000252890,0
ENSG00000252104,0
ENSG00000206629,16
ENSG00000274759,29
ENSG00000201676,0
ENSG00000210839,0
ENSG00000252955,0
ENSG00000252762,0
ENSG00000202485,0
ENSG00000200108,0
ENSG00000201901,23
ENSG00000207746,4
ENSG00000199530,12
ENSG00000251874,14
ENSG00000200622,0
ENSG00000266421,0
ENSG00000201640,0
ENSG00000199529,0
ENSG00000252470,0
ENSG00000201744,0
ENSG00000252460,0
ENSG00000201633,0
ENSG00000275994,0
ENSG00000243227,39
ENSG00000207988,34
ENSG00000273882,7
ENSG00000221265,23
ENSG00000223006,0
ENSG00000252183,1
ENSG00000201752,0
ENSG00000212359,0
ENSG00000200553,0
ENSG00000207322,0
ENSG00000206782,0
ENSG00000207148,0
ENSG00000240637,1
ENSG00000283432,0
ENSG00000201846,12
ENSG00000239168,0
ENSG00000207121,0
ENSG00000202331,0
ENSG00000252951,7
ENSG00000252233,0
ENSG00000264274,1
ENSG00000240014,1
ENSG00000221369,0
ENSG00000206978,0
ENSG00000274535,2
ENSG00000199634,0
ENSG00000206711,0
ENSG00000222721,0
ENSG00000252959,0
ENSG00000251961,0
ENSG00000253001,0
ENSG00000200521,0
ENSG00000278502,0
ENSG00000240772,0
ENSG00000212373,0
ENSG00000201727,0
ENSG00000283468,0
ENSG00000201433,10
ENSG00000251739,17
ENSG00000252157,11
ENSG00000201516,0
ENSG00000244512,0
ENSG00000252343,0
ENSG00000222582,0
ENSG00000251714,0
ENSG00000252604,0
ENSG00000265846,0
ENSG00000201085,0
ENSG00000202215,0
ENSG00000212191,0
ENSG00000259959,354
ENSG00000170448,971
ENSG00000163293,19
ENSG00000200269,48
ENSG00000283499,59
ENSG00000202014,5
ENSG00000260120,14
ENSG00000264585,0
ENSG00000286161,0
ENSG00000212588,0
ENSG00000248375,0
ENSG00000226887,0
ENSG00000212490,0
ENSG00000199901,0
ENSG00000128045,9
ENSG00000252266,0
ENSG00000201496,0
ENSG00000237868,66
ENSG00000241037,0
ENSG00000164113,0
ENSG00000201050,0
ENSG00000248329,0
ENSG00000250227,29
ENSG00000244146,0
ENSG00000285563,0
ENSG00000221891,0
ENSG00000270960,0
ENSG00000248645,0
ENSG00000121089,431
ENSG00000236941,0
ENSG00000248229,0
ENSG00000250887,0
ENSG00000250712,0
ENSG00000240674,74
ENSG00000176979,0
ENSG00000276623,0
ENSG00000250430,0
ENSG00000249617,132
ENSG00000187689,0
ENSG00000132464,0
ENSG00000132467,1352
ENSG00000207448,5
ENSG00000207058,1
ENSG00000272986,12
ENSG00000018189,1007
ENSG00000283313,0
ENSG00000207007,0
ENSG00000250268,1
ENSG00000231396,0
ENSG00000233136,3
ENSG00000227551,0
ENSG00000232399,0
ENSG00000249104,2
ENSG00000250844,1
ENSG00000250913,0
ENSG00000227140,0
ENSG00000235780,3
ENSG00000231051,0
ENSG00000231637,0
ENSG00000228856,0
ENSG00000188438,0
ENSG00000252307,0
ENSG00000232773,0
ENSG00000250745,0
ENSG00000249811,1
ENSG00000248933,0
ENSG00000232264,0
ENSG00000230430,4
ENSG00000229579,0
ENSG00000249482,2
ENSG00000250231,1
ENSG00000248920,0
ENSG00000251694,2
ENSG00000205946,2
ENSG00000249613,0
ENSG00000250298,3
ENSG00000226950,1078
ENSG00000244083,0
ENSG00000240775,0
ENSG00000273007,23
ENSG00000170917,36
ENSG00000252030,1
ENSG00000201786,2
ENSG00000213406,9
ENSG00000243883,1
ENSG00000109471,12
ENSG00000138698,2393
ENSG00000163626,1017
ENSG00000172399,25
ENSG00000173542,1315
ENSG00000174792,7
ENSG00000221296,3
ENSG00000164104,2230
ENSG00000164105,265
ENSG00000164106,191
ENSG00000288025,150
ENSG00000242882,87
ENSG00000286226,10
ENSG00000252898,0
ENSG00000261646,26
ENSG00000164107,0
ENSG00000234801,39
ENSG00000213370,22
ENSG00000249488,0
ENSG00000283219,0
ENSG00000118579,4943
ENSG00000047662,160
ENSG00000109805,39
ENSG00000235413,32
ENSG00000151014,299
ENSG00000252503,58
ENSG00000240723,18
ENSG00000179967,204
ENSG00000276396,33
ENSG00000265892,0
ENSG00000207384,0
ENSG00000252362,0
ENSG00000206722,0
ENSG00000137463,3
ENSG00000109390,698
ENSG00000200520,5
ENSG00000239005,25
ENSG00000272783,4
ENSG00000207009,8
ENSG00000163950,1502
ENSG00000168924,1740
ENSG00000248188,0
ENSG00000004468,646
ENSG00000251644,0
ENSG00000137440,3
ENSG00000137441,1005
ENSG00000007062,8
ENSG00000169762,2283
ENSG00000249234,64
ENSG00000201297,0
ENSG00000283550,0
ENSG00000251436,0
ENSG00000145375,2015
ENSG00000250322,15
ENSG00000164056,91
ENSG00000241250,0
ENSG00000227040,5
ENSG00000240545,0
ENSG00000265894,5
ENSG00000278226,1
ENSG00000251799,4
ENSG00000269949,34
ENSG00000084092,1576
ENSG00000047315,5686
ENSG00000251703,28
ENSG00000163453,73
ENSG00000250384,0
ENSG00000287369,0
ENSG00000084093,9055
ENSG00000164111,1862
ENSG00000123737,1281
ENSG00000145386,60
ENSG00000138686,352
ENSG00000261501,0
ENSG00000138741,11
ENSG00000118564,4045
ENSG00000237765,477
ENSG00000288606,0
ENSG00000214846,8
ENSG00000236959,0
ENSG00000284695,0
ENSG00000109193,0
ENSG00000251489,0
ENSG00000126545,0
ENSG00000126550,0
ENSG00000187533,0
ENSG00000132465,2
ENSG00000242727,0
ENSG00000186212,3
ENSG00000234036,107
ENSG00000214062,59
ENSG00000271676,2
ENSG00000201641,2
ENSG00000222592,0
ENSG00000134962,260
ENSG00000264621,0
ENSG00000238797,0
ENSG00000121897,419
ENSG00000109814,788
ENSG00000249930,30
ENSG00000163682,3663
ENSG00000145331,153
ENSG00000109339,1
ENSG00000252757,0
ENSG00000266515,0
ENSG00000151834,3
ENSG00000177300,0
ENSG00000197057,229
ENSG00000168743,1
ENSG00000053900,1301
ENSG00000163145,180
ENSG00000164116,0
ENSG00000061918,3
ENSG00000196159,18
ENSG00000206839,0
ENSG00000250464,0
ENSG00000251111,11
ENSG00000134851,1640
ENSG00000239040,46
ENSG00000238585,11
ENSG00000197468,0
ENSG00000249272,7
ENSG00000249347,1
ENSG00000251313,3
ENSG00000250342,5
ENSG00000249767,80
ENSG00000121211,3
ENSG00000248998,0
ENSG00000249351,0
ENSG00000243199,9688
ENSG00000222765,0
ENSG00000251527,0
ENSG00000231841,241
ENSG00000243312,4
ENSG00000163633,7
ENSG00000250202,12
ENSG00000285458,11
ENSG00000251411,26
ENSG00000284968,96
ENSG00000145332,1351
ENSG00000248196,49
ENSG00000248180,163
ENSG00000263981,0
ENSG00000170509,33
ENSG00000255723,9
ENSG00000198189,3011
ENSG00000240966,19
ENSG00000207182,0
ENSG00000151615,0
ENSG00000279376,0
ENSG00000223569,0
ENSG00000207171,23
ENSG00000229226,0
ENSG00000249623,0
ENSG00000198515,22
ENSG00000200998,0
ENSG00000251019,0
ENSG00000266270,0
ENSG00000163291,625
ENSG00000242175,9
ENSG00000164306,472
ENSG00000151725,41
ENSG00000266698,0
ENSG00000251147,0
ENSG00000263458,0
ENSG00000279460,0
ENSG00000251906,0
ENSG00000276992,0
ENSG00000251473,0
ENSG00000252136,0
ENSG00000243383,2
ENSG00000200917,13
ENSG00000168769,3711
ENSG00000138684,32
ENSG00000181004,324
ENSG00000249784,0
ENSG00000185049,1325
ENSG00000284587,0
ENSG00000185818,8
ENSG00000249006,6
ENSG00000250623,1
ENSG00000109685,3461
ENSG00000225405,225
ENSG00000241344,0
ENSG00000250249,0
ENSG00000201644,3
ENSG00000138768,3957
ENSG00000222644,0
ENSG00000090316,1674
ENSG00000163945,1010
ENSG00000254094,10
ENSG00000253399,14
ENSG00000235608,0
ENSG00000288563,0
ENSG00000274238,1
ENSG00000277695,0
ENSG00000276542,1
ENSG00000228919,3
ENSG00000207807,0
ENSG00000250471,228
ENSG00000170801,0
ENSG00000200469,0
ENSG00000207480,0
ENSG00000138646,1542
ENSG00000249934,20
ENSG00000145337,0
ENSG00000255072,0
ENSG00000285122,0
ENSG00000249755,1
ENSG00000252322,10
ENSG00000164125,0
ENSG00000137449,1035
ENSG00000234828,0
ENSG00000109180,2655
ENSG00000138758,3088
ENSG00000138738,34
ENSG00000189184,9
ENSG00000150627,23
ENSG00000138757,11662
ENSG00000138795,23035
ENSG00000239939,1
ENSG00000278589,0
ENSG00000250485,1
ENSG00000157869,826
ENSG00000256394,0
ENSG00000151790,13
ENSG00000249013,0
ENSG00000256043,1362
ENSG00000207260,0
ENSG00000170522,53
ENSG00000263940,0
ENSG00000248200,2
ENSG00000166530,0
ENSG00000250594,0
ENSG00000212160,0
ENSG00000250304,0
ENSG00000251464,0
ENSG00000251046,0
ENSG00000199894,0
ENSG00000215961,0
ENSG00000251312,0
ENSG00000200963,0
ENSG00000241722,0
ENSG00000288685,6
ENSG00000250556,2
ENSG00000250307,4
ENSG00000240459,2
ENSG00000243280,42
ENSG00000260526,19
ENSG00000138660,1317
ENSG00000248697,62
ENSG00000109736,964
ENSG00000087269,2377
ENSG00000125388,97
ENSG00000199335,1
ENSG00000278778,0
ENSG00000274693,0
ENSG00000188981,46
ENSG00000248843,6
ENSG00000286035,731
ENSG00000250057,15
ENSG00000250677,9
ENSG00000248401,31
ENSG00000173085,353
ENSG00000173083,1026
ENSG00000274154,0
ENSG00000251647,0
ENSG00000163312,1627
ENSG00000163319,634
ENSG00000163322,1290
ENSG00000213608,78
ENSG00000239525,0
ENSG00000109511,10
ENSG00000287188,18
ENSG00000137628,4657
ENSG00000248317,0
ENSG00000244422,0
ENSG00000252815,0
ENSG00000250646,0
ENSG00000244034,0
ENSG00000128052,2
ENSG00000239545,0
ENSG00000250812,0
ENSG00000236530,4
ENSG00000244002,2
ENSG00000248408,0
ENSG00000212620,0
ENSG00000248340,36
ENSG00000163297,6827
ENSG00000248452,0
ENSG00000163394,0
ENSG00000128039,54
ENSG00000288695,3
ENSG00000273257,0
ENSG00000153012,0
ENSG00000281501,457
ENSG00000038210,1567
ENSG00000271172,27
ENSG00000278135,11
ENSG00000109618,983
ENSG00000249754,2
ENSG00000241923,80
ENSG00000153132,6
ENSG00000205301,0
ENSG00000280262,0
ENSG00000179387,980
ENSG00000109424,11
ENSG00000287449,0
ENSG00000242102,0
ENSG00000248621,0
ENSG00000249661,1
ENSG00000249685,46
ENSG00000248567,0
ENSG00000250877,0
ENSG00000248785,181
ENSG00000123739,347
ENSG00000285330,0
ENSG00000109534,349
ENSG00000180245,40
ENSG00000183423,14
ENSG00000249681,0
ENSG00000250300,0
ENSG00000138813,2
ENSG00000138823,0
ENSG00000248745,0
ENSG00000170365,671
ENSG00000250902,9
ENSG00000249245,119
ENSG00000248356,42
ENSG00000237136,6
ENSG00000151611,850
ENSG00000145242,0
ENSG00000137460,14
ENSG00000129187,1377
ENSG00000137473,2
ENSG00000138756,413
ENSG00000153130,1129
ENSG00000109771,480
ENSG00000241002,0
ENSG00000202536,0
ENSG00000241741,1766
ENSG00000250500,0
ENSG00000234841,1
ENSG00000228814,0
ENSG00000283193,0
ENSG00000275810,0
ENSG00000239279,5
ENSG00000206820,0
ENSG00000205208,345
ENSG00000171503,1030
ENSG00000271817,0
ENSG00000171497,917
ENSG00000206703,6
ENSG00000029559,0
ENSG00000183199,909
ENSG00000286618,17
ENSG00000202000,0
ENSG00000118762,640
ENSG00000118777,66
ENSG00000241853,0
ENSG00000201707,0
ENSG00000221440,0
ENSG00000251285,1
ENSG00000199326,1
ENSG00000266690,0
ENSG00000272620,111
ENSG00000196526,490
ENSG00000249565,1421
ENSG00000248117,0
ENSG00000138772,0
ENSG00000138759,1
ENSG00000152591,0
ENSG00000200024,0
ENSG00000222691,0
ENSG00000155016,376
ENSG00000138821,2704
ENSG00000241144,1
ENSG00000251572,2
ENSG00000260651,6
ENSG00000109323,1572
ENSG00000241981,10
ENSG00000230069,29
ENSG00000248971,92
ENSG00000224207,12
ENSG00000251288,150
ENSG00000109332,13042
ENSG00000286242,538
ENSG00000252739,7
ENSG00000251300,1
ENSG00000200049,0
ENSG00000265623,0
ENSG00000228981,69
ENSG00000286771,0
ENSG00000287786,115
ENSG00000251408,21
ENSG00000286176,7
ENSG00000249302,56
ENSG00000085871,88
ENSG00000201533,3
ENSG00000178458,464
ENSG00000164022,2399
ENSG00000200741,0
ENSG00000252489,0
ENSG00000250324,0
ENSG00000157426,934
ENSG00000242083,269
ENSG00000128059,861
ENSG00000251017,0
ENSG00000081041,0
ENSG00000182585,5
ENSG00000138796,999
ENSG00000245928,21
ENSG00000138755,111
ENSG00000169245,85
ENSG00000169248,2
ENSG00000225846,0
ENSG00000189157,9
ENSG00000287401,0
ENSG00000272414,2
ENSG00000118804,11
ENSG00000249858,42
ENSG00000212368,0
ENSG00000240426,0
ENSG00000199857,0
ENSG00000251159,0
ENSG00000151806,1529
ENSG00000163281,1138
ENSG00000273369,79
ENSG00000272936,0
ENSG00000199169,0
ENSG00000199145,0
ENSG00000207927,0
ENSG00000199102,0
ENSG00000284463,0
ENSG00000220924,6
ENSG00000248633,0
ENSG00000250229,0
ENSG00000180801,1
ENSG00000249304,0
ENSG00000248716,0
ENSG00000125089,702
ENSG00000152592,0
ENSG00000118785,4
ENSG00000109501,132
ENSG00000172493,11917
ENSG00000196344,1
ENSG00000177752,7
ENSG00000056291,0
ENSG00000197386,5309
ENSG00000109790,2580
ENSG00000163743,1513
ENSG00000248713,0
ENSG00000250566,0
ENSG00000197888,0
ENSG00000249472,0
ENSG00000251101,0
ENSG00000251074,0
ENSG00000196620,0
ENSG00000013810,2483
ENSG00000156234,9
ENSG00000179046,0
ENSG00000150471,0
ENSG00000249278,0
ENSG00000207307,1
ENSG00000263445,0
ENSG00000283682,0
ENSG00000164023,2
ENSG00000138688,12326
ENSG00000198787,0
ENSG00000163982,0
ENSG00000132406,608
ENSG00000168826,471
ENSG00000168818,935
ENSG00000248221,30
ENSG00000237170,34
ENSG00000168824,936
ENSG00000221711,6
ENSG00000250214,17
ENSG00000250456,0
ENSG00000157404,160
ENSG00000013288,2655
ENSG00000284847,0
ENSG00000279859,8
ENSG00000163993,23
ENSG00000282742,27
ENSG00000178988,3690
ENSG00000186222,698
ENSG00000170871,2487
ENSG00000243449,66
ENSG00000214671,0
ENSG00000251171,0
ENSG00000137601,2104
ENSG00000286302,86
ENSG00000056050,393
ENSG00000181381,2747
ENSG00000251177,0
ENSG00000271271,0
ENSG00000163749,1
ENSG00000180346,460
ENSG00000270720,18
ENSG00000212226,1
ENSG00000168214,8435
ENSG00000164096,3771
ENSG00000145384,17
ENSG00000201186,0
ENSG00000249244,25
ENSG00000145390,2708
ENSG00000035928,4865
ENSG00000188517,13
ENSG00000138670,1815
ENSG00000047365,10941
ENSG00000178522,0
ENSG00000132463,3896
ENSG00000109684,72
ENSG00000132466,10426
ENSG00000196782,247
ENSG00000168228,761
ENSG00000138785,517
ENSG00000138642,1765
ENSG00000145293,1287
ENSG00000179010,5272
ENSG00000249948,0
ENSG00000138778,101
ENSG00000243894,1
ENSG00000248669,0
ENSG00000145220,1121
ENSG00000187821,0
ENSG00000152595,0
ENSG00000150625,0
ENSG00000242134,106
ENSG00000250835,65
ENSG00000164093,0
ENSG00000279845,58
ENSG00000120519,852
ENSG00000278438,0
ENSG00000251009,18
ENSG00000109272,0
ENSG00000163739,0
ENSG00000249920,0
ENSG00000250339,0
ENSG00000163737,0
ENSG00000288796,0
ENSG00000163735,0
ENSG00000244194,3
ENSG00000163734,0
ENSG00000250673,29
ENSG00000138767,18620
ENSG00000109758,7
ENSG00000175920,85
ENSG00000163956,2430
ENSG00000159788,483
ENSG00000264105,0
ENSG00000283379,0
ENSG00000248552,0
ENSG00000250180,0
ENSG00000109381,3287
ENSG00000135222,0
ENSG00000109205,0
ENSG00000181617,0
ENSG00000164323,3458
ENSG00000109762,1018
ENSG00000250410,61
ENSG00000250327,0
ENSG00000251008,1
ENSG00000279943,81
ENSG00000145476,1607
ENSG00000186146,0
ENSG00000250317,404
ENSG00000174137,57
ENSG00000145416,352
ENSG00000289186,0
ENSG00000289520,137
ENSG00000289361,26
ENSG00000289392,0
ENSG00000178403,0
ENSG00000248439,0
ENSG00000174720,800
ENSG00000178177,1131
ENSG00000249256,2
ENSG00000251638,0
ENSG00000248444,0
ENSG00000109610,0
ENSG00000181982,1
ENSG00000138760,1671
ENSG00000205403,0
ENSG00000249678,0
ENSG00000250624,0
ENSG00000273238,0
ENSG00000133256,323
ENSG00000242686,1
ENSG00000169020,887
ENSG00000169026,56
ENSG00000248416,9
ENSG00000272588,90
ENSG00000168993,19
ENSG00000260262,4
ENSG00000286205,9
ENSG00000215375,421
ENSG00000249970,0
ENSG00000169435,11
ENSG00000072840,94
ENSG00000263631,0
ENSG00000222230,0
ENSG00000174123,13
ENSG00000174130,204
ENSG00000197712,0
ENSG00000207944,0
ENSG00000251878,31
ENSG00000270426,354
ENSG00000249056,0
ENSG00000168310,7484
ENSG00000238721,0
ENSG00000248521,67
ENSG00000249690,241
ENSG00000181541,161
ENSG00000183432,41
ENSG00000252451,10
ENSG00000235606,1
ENSG00000198589,14717
ENSG00000145335,3
ENSG00000138722,17
ENSG00000287239,0
ENSG00000252087,0
ENSG00000251401,0
ENSG00000187653,27732
ENSG00000248984,0
ENSG00000249049,0
ENSG00000279013,0
ENSG00000249891,0
ENSG00000249052,0
ENSG00000163738,377
ENSG00000124882,0
ENSG00000109321,18
ENSG00000052802,1663
ENSG00000109472,4
ENSG00000207559,0
ENSG00000251596,5
ENSG00000248287,0
ENSG00000248327,1
ENSG00000073331,2443
ENSG00000251286,0
ENSG00000199924,0
ENSG00000109189,646
ENSG00000170088,781
ENSG00000200974,22
ENSG00000272297,0
ENSG00000212387,0
ENSG00000083857,2
ENSG00000287169,0
ENSG00000215278,1
ENSG00000249581,0
ENSG00000002549,1031
ENSG00000130997,29
ENSG00000249047,48
ENSG00000123933,1232
ENSG00000284276,0
ENSG00000159733,445
ENSG00000251148,10
ENSG00000239247,6
ENSG00000249077,16
ENSG00000248399,16
ENSG00000251229,146
ENSG00000248817,1
ENSG00000287392,0
ENSG00000280056,0
ENSG00000152208,0
ENSG00000251449,0
ENSG00000249239,1
ENSG00000248750,0
ENSG00000250908,0
ENSG00000252342,0
ENSG00000172238,0
ENSG00000246541,1
ENSG00000250897,0
ENSG00000163104,2219
ENSG00000163106,11
ENSG00000287552,3
ENSG00000241103,0
ENSG00000287762,0
ENSG00000249081,0
ENSG00000109132,0
ENSG00000200338,0
ENSG00000249745,0
ENSG00000249887,0
ENSG00000182308,27
ENSG00000272862,4
ENSG00000014824,2060
ENSG00000249212,125
ENSG00000188848,10
ENSG00000178343,18
ENSG00000240167,47
ENSG00000248283,144
ENSG00000251517,12
ENSG00000252595,0
ENSG00000215203,0
ENSG00000248939,0
ENSG00000250657,0
ENSG00000277096,0
ENSG00000213851,0
ENSG00000248143,1
