,kupritz-26037-011
ENSG00000298789,2
ENSG00000298795,0
ENSG00000298812,0
ENSG00000298819,0
ENSG00000298834,1
ENSG00000298837,0
ENSG00000298842,0
ENSG00000248685,0
ENSG00000249882,0
ENSG00000248494,0
ENSG00000298877,0
ENSG00000251377,14
ENSG00000298891,0
ENSG00000288692,0
ENSG00000298901,4
ENSG00000298937,0
ENSG00000298951,0
ENSG00000247130,0
ENSG00000248370,0
ENSG00000298996,0
ENSG00000288659,0
ENSG00000299030,0
ENSG00000299031,0
ENSG00000248510,0
ENSG00000299086,0
ENSG00000299149,0
ENSG00000289951,0
ENSG00000299213,0
ENSG00000299251,0
ENSG00000299279,0
ENSG00000299291,0
ENSG00000299292,0
ENSG00000299298,0
ENSG00000250739,0
ENSG00000299340,0
ENSG00000249747,0
ENSG00000299406,40
ENSG00000299420,0
ENSG00000250532,2
ENSG00000299438,2
ENSG00000177822,0
ENSG00000299458,0
ENSG00000287948,0
ENSG00000287951,0
ENSG00000299476,0
ENSG00000287544,0
ENSG00000299495,0
ENSG00000248176,0
ENSG00000299505,51
ENSG00000299569,133
ENSG00000299573,2
ENSG00000299586,9
ENSG00000299611,1
ENSG00000299626,18
ENSG00000299665,0
ENSG00000254233,71
ENSG00000299707,0
ENSG00000248330,0
ENSG00000287441,0
ENSG00000299782,0
ENSG00000250092,0
ENSG00000299789,0
ENSG00000250696,0
ENSG00000299813,0
ENSG00000299850,0
ENSG00000250781,0
ENSG00000299857,16
ENSG00000299873,0
ENSG00000299876,0
ENSG00000299878,1
ENSG00000299882,0
ENSG00000231160,158
ENSG00000250190,0
ENSG00000299902,0
ENSG00000299907,8
ENSG00000299908,183
ENSG00000286046,0
ENSG00000270883,34
ENSG00000299925,1
ENSG00000299929,26
ENSG00000299934,0
ENSG00000299953,0
ENSG00000299956,0
ENSG00000299967,42
ENSG00000299977,0
ENSG00000299982,0
ENSG00000299993,0
ENSG00000300000,0
ENSG00000229565,0
ENSG00000300062,0
ENSG00000300070,0
ENSG00000250632,0
ENSG00000300088,0
ENSG00000272727,0
ENSG00000300096,0
ENSG00000300111,0
ENSG00000250263,0
ENSG00000300117,0
ENSG00000300134,21
ENSG00000300136,0
ENSG00000300193,0
ENSG00000288781,0
ENSG00000287037,0
ENSG00000248319,2
ENSG00000251200,0
ENSG00000300267,0
ENSG00000289508,0
ENSG00000250772,0
ENSG00000300329,0
ENSG00000291282,0
ENSG00000300337,61
ENSG00000300351,0
ENSG00000300437,0
ENSG00000250436,0
ENSG00000251165,0
ENSG00000251632,0
ENSG00000300474,0
ENSG00000250038,0
ENSG00000300520,17
ENSG00000271538,110
ENSG00000300584,0
ENSG00000300596,0
ENSG00000300604,0
ENSG00000300606,0
ENSG00000300621,0
ENSG00000250392,0
ENSG00000300640,0
ENSG00000250954,0
ENSG00000300737,0
ENSG00000300740,1
ENSG00000250723,0
ENSG00000300755,0
ENSG00000250125,0
ENSG00000300768,0
ENSG00000300789,0
ENSG00000300792,0
ENSG00000249534,2
ENSG00000300816,0
ENSG00000300844,0
ENSG00000300857,0
ENSG00000261166,0
ENSG00000300866,0
ENSG00000300877,0
ENSG00000250698,16
ENSG00000248300,0
ENSG00000300904,0
ENSG00000227145,4
ENSG00000300906,8
ENSG00000300977,0
ENSG00000293005,0
ENSG00000251321,1
ENSG00000289342,4
ENSG00000300996,1
ENSG00000301001,0
ENSG00000301059,0
ENSG00000301095,15
ENSG00000291203,979
ENSG00000301112,5
ENSG00000251586,95
ENSG00000301147,1
ENSG00000301148,0
ENSG00000251259,65
ENSG00000291202,363
ENSG00000251095,0
ENSG00000301171,2
ENSG00000301182,0
ENSG00000301196,0
ENSG00000301197,0
ENSG00000290803,64
ENSG00000301210,0
ENSG00000301224,7
ENSG00000247775,0
ENSG00000251580,72
ENSG00000301238,2
ENSG00000301243,0
ENSG00000283183,0
ENSG00000301253,0
ENSG00000301266,0
ENSG00000250968,0
ENSG00000288913,23
ENSG00000301287,0
ENSG00000301317,4
ENSG00000261121,0
ENSG00000301335,0
ENSG00000248197,0
ENSG00000301356,0
ENSG00000301365,0
ENSG00000301375,0
ENSG00000301377,0
ENSG00000301395,0
ENSG00000301400,0
ENSG00000301404,0
ENSG00000271474,0
ENSG00000301421,0
ENSG00000287632,0
ENSG00000301423,0
ENSG00000301449,0
ENSG00000260278,8
ENSG00000301474,0
ENSG00000287382,234
ENSG00000301484,74
ENSG00000301488,0
ENSG00000290015,15
ENSG00000301501,23
ENSG00000301508,89
ENSG00000301513,3
ENSG00000286848,2
ENSG00000286641,0
ENSG00000301534,7
ENSG00000301554,44
ENSG00000289034,3
ENSG00000250863,0
ENSG00000251350,0
ENSG00000301637,0
ENSG00000301640,0
ENSG00000301654,0
ENSG00000301657,0
ENSG00000301661,0
ENSG00000301674,1
ENSG00000301693,0
ENSG00000301713,0
ENSG00000271646,160
ENSG00000301729,3
ENSG00000301743,0
ENSG00000301750,0
ENSG00000250708,0
ENSG00000251216,0
ENSG00000250043,0
ENSG00000301810,0
ENSG00000301811,0
ENSG00000301857,0
ENSG00000301858,0
ENSG00000301873,0
ENSG00000250027,64
ENSG00000301885,0
ENSG00000301909,0
ENSG00000287210,0
ENSG00000301933,5
ENSG00000301938,0
ENSG00000289379,187
ENSG00000301954,0
ENSG00000301960,2
ENSG00000301974,0
ENSG00000301975,0
ENSG00000248866,53
ENSG00000273472,0
ENSG00000302000,1
ENSG00000302001,7
ENSG00000302014,0
ENSG00000302023,0
ENSG00000302027,0
ENSG00000302037,0
ENSG00000302042,0
ENSG00000302045,1
ENSG00000302052,2
ENSG00000248516,9
ENSG00000249096,469
ENSG00000302062,0
ENSG00000250075,78
ENSG00000302078,10
ENSG00000272927,36
ENSG00000286705,9
ENSG00000302220,0
ENSG00000302225,21
ENSG00000302240,0
ENSG00000302247,0
ENSG00000251170,0
ENSG00000302263,0
ENSG00000302299,0
ENSG00000288776,2
ENSG00000285454,0
ENSG00000302316,0
ENSG00000302317,23
ENSG00000302322,0
ENSG00000248802,0
ENSG00000302337,0
ENSG00000302373,0
ENSG00000286039,2
ENSG00000302411,0
ENSG00000289308,0
ENSG00000302423,61
ENSG00000302431,0
ENSG00000302442,0
ENSG00000302470,0
ENSG00000302500,0
ENSG00000302537,0
ENSG00000302548,0
ENSG00000302553,37
ENSG00000289983,1
ENSG00000249297,0
ENSG00000302594,0
ENSG00000302608,0
ENSG00000302633,0
ENSG00000250488,1
ENSG00000302640,13
ENSG00000302659,0
ENSG00000302708,0
ENSG00000302713,2
ENSG00000302731,6
ENSG00000302819,48
ENSG00000302826,24
ENSG00000250098,4
ENSG00000302839,0
ENSG00000302860,0
ENSG00000302937,0
ENSG00000302939,0
ENSG00000248505,0
ENSG00000303008,0
ENSG00000303065,7
ENSG00000303067,0
ENSG00000290382,50
ENSG00000303113,53
ENSG00000303135,48
ENSG00000249710,0
ENSG00000303144,15
ENSG00000251129,0
ENSG00000303157,0
ENSG00000251649,0
ENSG00000272795,20
ENSG00000303168,0
ENSG00000260519,59
ENSG00000303228,0
ENSG00000286074,36
ENSG00000289241,0
ENSG00000289515,3
ENSG00000303239,4
ENSG00000249609,11
ENSG00000251445,7
ENSG00000303310,0
ENSG00000303322,0
ENSG00000282917,101
ENSG00000303359,0
ENSG00000303375,3
ENSG00000303384,0
ENSG00000229717,3
ENSG00000249667,86
ENSG00000303415,3
ENSG00000290022,3
ENSG00000303423,0
ENSG00000303434,39
ENSG00000303437,28
ENSG00000303444,0
ENSG00000289414,0
ENSG00000303466,0
ENSG00000286580,0
ENSG00000287968,0
ENSG00000303533,0
ENSG00000303547,15
ENSG00000250658,0
ENSG00000303565,60
ENSG00000303570,0
ENSG00000303584,73
ENSG00000303593,0
ENSG00000250620,0
ENSG00000303609,18
ENSG00000303611,0
ENSG00000251310,0
ENSG00000288073,0
ENSG00000248238,0
ENSG00000303699,45
ENSG00000303707,0
ENSG00000303773,0
ENSG00000303844,0
ENSG00000282904,10
ENSG00000303860,30
ENSG00000303876,9
ENSG00000303898,8
ENSG00000249815,0
ENSG00000303911,0
ENSG00000288691,0
ENSG00000303935,0
ENSG00000250855,0
ENSG00000287375,0
ENSG00000303961,0
ENSG00000304000,0
ENSG00000304019,0
ENSG00000289197,0
ENSG00000304023,67
ENSG00000249173,0
ENSG00000304061,0
ENSG00000304123,17
ENSG00000304147,0
ENSG00000304166,0
ENSG00000304187,0
ENSG00000304190,0
ENSG00000287174,0
ENSG00000304218,0
ENSG00000304234,0
ENSG00000304240,0
ENSG00000304243,0
ENSG00000304259,0
ENSG00000286700,0
ENSG00000248692,0
ENSG00000304274,2
ENSG00000304279,0
ENSG00000248184,0
ENSG00000260641,57
ENSG00000304315,0
ENSG00000248740,0
ENSG00000304316,24
ENSG00000304327,0
ENSG00000304331,2
ENSG00000304354,270
ENSG00000304360,195
ENSG00000250604,0
ENSG00000286241,0
ENSG00000248429,0
ENSG00000304426,0
ENSG00000287822,0
ENSG00000304461,0
ENSG00000286558,0
ENSG00000304483,0
ENSG00000293013,0
ENSG00000245468,38
ENSG00000304544,2
ENSG00000304606,0
ENSG00000304626,0
ENSG00000304689,0
ENSG00000304697,57
ENSG00000304719,0
ENSG00000304732,1
ENSG00000248627,0
ENSG00000304734,0
ENSG00000304759,0
ENSG00000304770,0
ENSG00000304802,2
ENSG00000304864,0
ENSG00000249378,0
ENSG00000304922,0
ENSG00000289879,0
ENSG00000304939,0
ENSG00000304957,0
ENSG00000248676,0
ENSG00000304972,0
ENSG00000304990,0
ENSG00000251635,1
ENSG00000305023,0
ENSG00000305047,0
ENSG00000240005,25
ENSG00000244459,92
ENSG00000305091,0
ENSG00000305099,0
ENSG00000305112,0
ENSG00000305129,0
ENSG00000305137,0
ENSG00000305142,0
ENSG00000305147,0
ENSG00000289019,22
ENSG00000305175,0
ENSG00000305180,3
ENSG00000305187,0
ENSG00000305208,7
ENSG00000305225,0
ENSG00000305228,73
ENSG00000305249,0
ENSG00000249924,0
ENSG00000305276,0
ENSG00000286862,0
ENSG00000249275,0
ENSG00000305309,0
ENSG00000250915,0
ENSG00000305430,0
ENSG00000305474,9
ENSG00000305487,2
ENSG00000305488,0
ENSG00000293501,1
ENSG00000305516,0
ENSG00000305534,0
ENSG00000305538,0
ENSG00000196951,22
ENSG00000305561,0
ENSG00000305563,0
ENSG00000305585,0
ENSG00000305597,0
ENSG00000251175,9
ENSG00000305619,0
ENSG00000305623,67
ENSG00000305695,0
ENSG00000288588,0
ENSG00000305726,9
ENSG00000305728,0
ENSG00000251438,19
ENSG00000305736,0
ENSG00000305747,1
ENSG00000305750,0
ENSG00000305757,0
ENSG00000305759,0
ENSG00000289849,0
ENSG00000305825,1
ENSG00000249892,0
ENSG00000305855,0
ENSG00000305871,0
ENSG00000305886,1
ENSG00000248719,61
ENSG00000305903,0
ENSG00000305933,0
ENSG00000305966,0
ENSG00000305969,4
ENSG00000305979,0
ENSG00000305991,0
ENSG00000305997,0
ENSG00000306033,0
ENSG00000306041,0
ENSG00000306044,0
ENSG00000306060,0
ENSG00000251372,0
ENSG00000306083,43
ENSG00000306085,0
ENSG00000250930,0
ENSG00000250501,3
ENSG00000306142,0
ENSG00000306143,0
ENSG00000306151,0
ENSG00000251291,0
ENSG00000306157,0
ENSG00000251256,0
ENSG00000306171,0
ENSG00000306174,0
ENSG00000251432,95
ENSG00000306188,0
ENSG00000248115,38
ENSG00000281016,79
ENSG00000273077,1
ENSG00000306264,0
ENSG00000306268,0
ENSG00000306293,34
ENSG00000250634,0
ENSG00000306343,0
ENSG00000288951,2
ENSG00000306374,0
ENSG00000306388,0
ENSG00000287292,232
ENSG00000306394,0
ENSG00000251182,0
ENSG00000306418,0
ENSG00000306419,0
ENSG00000082929,2
ENSG00000285711,0
ENSG00000306431,2
ENSG00000306448,0
ENSG00000306451,0
ENSG00000289865,46
ENSG00000306462,0
ENSG00000288998,26
ENSG00000306472,0
ENSG00000306485,0
ENSG00000306486,0
ENSG00000306506,0
ENSG00000248890,0
ENSG00000306549,0
ENSG00000286371,0
ENSG00000248515,0
ENSG00000306567,0
ENSG00000306584,0
ENSG00000306595,0
ENSG00000306609,0
ENSG00000306623,0
ENSG00000306624,20
ENSG00000249700,28
ENSG00000306632,0
ENSG00000287331,0
ENSG00000306685,9
ENSG00000306688,0
ENSG00000306711,0
ENSG00000306737,0
ENSG00000306758,0
ENSG00000306779,0
ENSG00000306785,0
ENSG00000248810,0
ENSG00000306810,0
ENSG00000306825,0
ENSG00000306834,0
ENSG00000306854,0
ENSG00000306907,0
ENSG00000306915,0
ENSG00000306928,3
ENSG00000306929,0
ENSG00000306933,0
ENSG00000306947,0
ENSG00000306967,9
ENSG00000293496,10
ENSG00000248049,674
ENSG00000306994,0
ENSG00000290400,0
ENSG00000307012,21
ENSG00000288321,0
ENSG00000307042,0
ENSG00000249631,0
ENSG00000307049,0
ENSG00000248417,0
ENSG00000307074,0
ENSG00000307094,1
ENSG00000287504,10
ENSG00000248656,0
ENSG00000307236,0
ENSG00000307260,0
ENSG00000307280,24
ENSG00000307287,0
ENSG00000251264,0
ENSG00000287290,0
ENSG00000247193,72
ENSG00000307330,0
ENSG00000307356,0
ENSG00000247624,41
ENSG00000307410,0
ENSG00000307412,0
ENSG00000250754,0
ENSG00000307419,1
ENSG00000307430,0
ENSG00000216560,0
ENSG00000307445,0
ENSG00000307455,0
ENSG00000307487,0
ENSG00000307489,0
ENSG00000287083,0
ENSG00000307504,0
ENSG00000307510,0
ENSG00000307517,0
ENSG00000286251,0
ENSG00000307567,4
ENSG00000307570,15
ENSG00000286900,0
ENSG00000251459,0
ENSG00000248210,5
ENSG00000307670,0
ENSG00000250546,0
ENSG00000307688,3
ENSG00000250341,0
ENSG00000307713,0
ENSG00000248491,0
ENSG00000307726,0
ENSG00000236922,0
ENSG00000289201,14
ENSG00000307755,0
ENSG00000307768,3
ENSG00000287021,0
ENSG00000307788,0
ENSG00000307792,0
ENSG00000237125,0
ENSG00000247708,457
ENSG00000249001,1
ENSG00000307851,0
ENSG00000307857,0
ENSG00000307864,47
ENSG00000307868,0
ENSG00000307869,0
ENSG00000307875,0
ENSG00000250131,68
ENSG00000307886,0
ENSG00000307887,5
ENSG00000307894,0
ENSG00000307902,3
ENSG00000307903,0
ENSG00000307909,4
ENSG00000307910,10
ENSG00000249699,0
ENSG00000307918,12
ENSG00000307921,0
ENSG00000307922,0
ENSG00000251325,0
ENSG00000249145,0
ENSG00000307938,0
ENSG00000307939,0
ENSG00000307940,0
ENSG00000307954,0
ENSG00000307976,0
ENSG00000307993,0
ENSG00000307997,0
ENSG00000308003,0
ENSG00000308009,0
ENSG00000308025,0
ENSG00000246876,0
ENSG00000249618,0
ENSG00000250406,0
ENSG00000308103,0
ENSG00000308143,0
ENSG00000308162,0
ENSG00000308165,0
ENSG00000308186,0
ENSG00000308193,0
ENSG00000308205,0
ENSG00000250910,23
ENSG00000248456,0
ENSG00000308313,0
ENSG00000308316,0
ENSG00000249307,24
ENSG00000251611,13
ENSG00000250522,0
ENSG00000308393,0
ENSG00000308420,0
ENSG00000308425,0
ENSG00000308433,0
ENSG00000270090,0
ENSG00000248338,0
ENSG00000308455,0
ENSG00000308464,0
ENSG00000308474,0
ENSG00000246095,0
ENSG00000308493,0
ENSG00000248545,0
ENSG00000308568,1
ENSG00000289243,0
ENSG00000308604,0
ENSG00000308608,2
ENSG00000251567,0
ENSG00000287778,0
ENSG00000308636,0
ENSG00000289869,0
ENSG00000308649,15
ENSG00000308677,0
ENSG00000308680,0
ENSG00000250220,376
ENSG00000308709,23
ENSG00000308731,0
ENSG00000308742,0
ENSG00000308752,5
ENSG00000308794,0
ENSG00000308830,0
ENSG00000308841,0
ENSG00000289902,0
ENSG00000308878,7
ENSG00000308883,0
ENSG00000293254,74
ENSG00000308909,103
ENSG00000308927,0
ENSG00000308989,0
ENSG00000180712,42
ENSG00000309094,0
ENSG00000309101,0
ENSG00000250266,0
ENSG00000309142,0
ENSG00000309145,0
ENSG00000309161,0
ENSG00000309164,0
ENSG00000309165,0
ENSG00000309167,0
ENSG00000250971,0
ENSG00000250829,0
ENSG00000249742,0
ENSG00000280241,0
ENSG00000309234,0
ENSG00000309247,0
ENSG00000309255,0
ENSG00000286280,4
ENSG00000309262,0
ENSG00000309278,0
ENSG00000309282,0
ENSG00000309287,0
ENSG00000249942,0
ENSG00000309309,0
ENSG00000309323,0
ENSG00000309349,2
ENSG00000309366,0
ENSG00000309403,0
ENSG00000249241,8
ENSG00000287730,0
ENSG00000250920,0
ENSG00000309457,0
ENSG00000309478,0
ENSG00000248837,0
ENSG00000251230,0
ENSG00000309516,0
ENSG00000286256,5
ENSG00000309528,0
ENSG00000309537,0
ENSG00000309542,0
ENSG00000309551,0
ENSG00000309559,0
ENSG00000309560,0
ENSG00000309602,31
ENSG00000309610,0
ENSG00000309616,0
ENSG00000309621,0
ENSG00000309648,6
ENSG00000309653,1
ENSG00000309678,0
ENSG00000248388,0
ENSG00000251339,0
ENSG00000309699,0
ENSG00000309702,0
ENSG00000309713,0
ENSG00000309732,1
ENSG00000261083,0
ENSG00000309741,0
ENSG00000309759,0
ENSG00000248161,43
ENSG00000309775,0
ENSG00000309780,0
ENSG00000272677,43
ENSG00000309834,0
ENSG00000309854,0
ENSG00000250024,0
ENSG00000309874,0
ENSG00000309878,17
ENSG00000249847,0
ENSG00000249479,0
ENSG00000309912,0
ENSG00000251283,0
ENSG00000309940,8
ENSG00000287389,0
ENSG00000251410,0
ENSG00000310055,0
ENSG00000245112,165
ENSG00000310094,7
ENSG00000245685,97
ENSG00000251600,49
ENSG00000310126,0
ENSG00000250666,8
ENSG00000310165,2
ENSG00000310183,1
ENSG00000251620,0
ENSG00000310194,0
ENSG00000310211,0
ENSG00000310216,0
ENSG00000310218,0
ENSG00000310222,0
ENSG00000310240,0
ENSG00000310247,0
ENSG00000310251,0
ENSG00000310252,0
ENSG00000310269,19
ENSG00000288944,0
ENSG00000310323,45
ENSG00000310330,3
ENSG00000310353,0
ENSG00000310369,0
ENSG00000310372,36
ENSG00000310375,0
ENSG00000310383,0
ENSG00000251359,1
ENSG00000310409,0
ENSG00000310410,0
ENSG00000310421,23
ENSG00000298871,1
ENSG00000174125,920
ENSG00000306984,14
ENSG00000308816,0
ENSG00000297959,2
ENSG00000298400,16
ENSG00000306867,0
ENSG00000250969,1
ENSG00000170185,3244
ENSG00000297145,0
ENSG00000297126,5
ENSG00000174607,5
ENSG00000207931,0
ENSG00000250215,2
ENSG00000300265,0
ENSG00000250846,0
ENSG00000248479,0
ENSG00000308126,5
ENSG00000308107,14
ENSG00000234492,160
ENSG00000109475,12969
ENSG00000305337,8
ENSG00000198856,1229
ENSG00000206601,3
ENSG00000286136,51
ENSG00000297518,4
ENSG00000164089,1
ENSG00000249257,0
ENSG00000250185,0
ENSG00000249216,0
ENSG00000306586,0
ENSG00000293650,0
ENSG00000245870,0
ENSG00000251388,0
ENSG00000251199,0
ENSG00000250938,144
ENSG00000245067,1
ENSG00000250192,0
ENSG00000248138,0
ENSG00000286888,0
ENSG00000263327,219
ENSG00000249866,0
ENSG00000301708,0
ENSG00000284648,0
ENSG00000250896,228
ENSG00000308642,4
ENSG00000242034,0
ENSG00000250942,0
ENSG00000304497,10
ENSG00000242262,0
ENSG00000303368,7
ENSG00000249563,0
ENSG00000301897,3
ENSG00000248608,0
ENSG00000297255,0
ENSG00000251624,0
ENSG00000250425,0
ENSG00000251685,0
ENSG00000299645,0
ENSG00000232471,0
ENSG00000294903,1
ENSG00000249763,0
ENSG00000304713,0
ENSG00000248613,0
ENSG00000272626,0
ENSG00000186234,0
ENSG00000304573,0
ENSG00000251087,0
ENSG00000287117,106
ENSG00000249465,0
ENSG00000247950,122
ENSG00000250693,0
ENSG00000307587,0
ENSG00000250919,0
ENSG00000305293,0
ENSG00000251056,0
ENSG00000294922,0
ENSG00000240159,0
ENSG00000295700,0
ENSG00000248822,0
ENSG00000296173,0
ENSG00000242635,0
ENSG00000298342,0
ENSG00000251073,0
ENSG00000304427,0
ENSG00000213434,0
ENSG00000296163,5
ENSG00000163612,0
ENSG00000305501,0
ENSG00000219492,1
ENSG00000301468,0
ENSG00000270244,0
ENSG00000294207,0
ENSG00000250804,0
ENSG00000295825,0
ENSG00000284636,0
ENSG00000287972,12
ENSG00000271057,0
ENSG00000288075,247
ENSG00000235043,2
ENSG00000300739,29
ENSG00000239793,0
ENSG00000251442,0
ENSG00000251483,0
ENSG00000296103,0
ENSG00000249973,0
ENSG00000307815,0
ENSG00000248635,0
ENSG00000302711,0
ENSG00000250376,0
ENSG00000302692,0
ENSG00000250381,0
ENSG00000250710,0
ENSG00000249844,0
ENSG00000298448,0
ENSG00000248886,0
ENSG00000294378,0
ENSG00000250412,0
ENSG00000294020,12
ENSG00000250940,0
ENSG00000250966,0
ENSG00000249051,0
ENSG00000251166,0
ENSG00000298017,0
ENSG00000234386,0
ENSG00000253917,6
ENSG00000251155,1
ENSG00000291201,1393
ENSG00000251437,0
ENSG00000298064,0
ENSG00000251271,0
ENSG00000295948,45
ENSG00000250476,0
ENSG00000290888,10
ENSG00000184139,0
ENSG00000251555,7
ENSG00000180015,6
ENSG00000297134,2
ENSG00000228489,0
ENSG00000226655,0
ENSG00000261761,0
ENSG00000249592,1309
ENSG00000245384,1
ENSG00000294559,0
ENSG00000248174,2
ENSG00000251249,0
ENSG00000233860,0
ENSG00000248397,0
ENSG00000250126,0
ENSG00000250334,0
ENSG00000245293,25
ENSG00000250103,2
ENSG00000248551,0
ENSG00000250340,0
ENSG00000287226,0
ENSG00000250582,26
ENSG00000251185,1
ENSG00000286734,0
ENSG00000250467,0
ENSG00000159674,288
ENSG00000227189,10
ENSG00000249252,73
ENSG00000251504,0
ENSG00000180769,0
ENSG00000249502,75
ENSG00000298550,3
ENSG00000163257,2348
ENSG00000295254,0
ENSG00000201314,0
ENSG00000302837,0
ENSG00000260303,0
ENSG00000248809,0
ENSG00000302907,0
ENSG00000307093,0
ENSG00000164167,1103
ENSG00000251010,2
ENSG00000294159,14
ENSG00000294177,17
ENSG00000273247,525
ENSG00000293157,13
ENSG00000272717,10
ENSG00000286896,2
ENSG00000261268,1
ENSG00000295486,0
ENSG00000286320,3
ENSG00000145391,520
ENSG00000273133,66
ENSG00000305530,64
ENSG00000305512,24
ENSG00000294387,5
ENSG00000294363,0
ENSG00000304423,5
ENSG00000298736,6
ENSG00000109743,2
ENSG00000121895,187
ENSG00000249207,216
ENSG00000157796,530
ENSG00000206675,14
ENSG00000308113,56
ENSG00000307545,0
ENSG00000307420,0
ENSG00000305572,0
ENSG00000289530,0
ENSG00000228277,0
ENSG00000169429,2
ENSG00000301475,0
ENSG00000298131,0
ENSG00000173597,40
ENSG00000126549,0
ENSG00000205649,0
ENSG00000293421,0
ENSG00000298916,0
ENSG00000145309,0
ENSG00000308728,0
ENSG00000109208,0
ENSG00000171201,0
ENSG00000171199,0
ENSG00000296399,0
ENSG00000235149,0
ENSG00000307403,0
ENSG00000300929,0
ENSG00000300900,0
ENSG00000300873,0
ENSG00000310010,0
ENSG00000310034,1
ENSG00000300494,0
ENSG00000109794,31
ENSG00000251126,0
ENSG00000248152,0
ENSG00000310386,0
ENSG00000249373,0
ENSG00000293227,0
ENSG00000304978,0
ENSG00000304532,4
ENSG00000145362,4
ENSG00000260596,0
ENSG00000302529,0
ENSG00000302541,0
ENSG00000261914,0
ENSG00000282994,0
ENSG00000109536,866
ENSG00000249462,1
ENSG00000271307,0
ENSG00000251297,0
ENSG00000199572,2
ENSG00000201145,2
ENSG00000297175,1
ENSG00000224807,1
ENSG00000205097,4
ENSG00000250053,11
ENSG00000297630,0
ENSG00000109452,3993
ENSG00000251248,1
ENSG00000249806,26
ENSG00000308479,2
ENSG00000214273,59
ENSG00000249003,6
ENSG00000281591,1
ENSG00000277162,0
ENSG00000250746,92
ENSG00000248546,49
ENSG00000250137,0
ENSG00000251292,1
ENSG00000109819,0
ENSG00000249453,0
ENSG00000152785,0
ENSG00000138669,14
ENSG00000251059,0
ENSG00000303498,0
ENSG00000207065,0
ENSG00000304311,53
ENSG00000138794,515
ENSG00000293208,30
ENSG00000309690,6
ENSG00000293961,0
ENSG00000249509,5
ENSG00000249532,9
ENSG00000138658,303
ENSG00000287642,9
ENSG00000294679,0
ENSG00000308243,0
ENSG00000249022,0
ENSG00000295073,0
ENSG00000109654,16
ENSG00000121210,3615
ENSG00000287216,29
ENSG00000300572,0
ENSG00000248208,6
ENSG00000250771,0
ENSG00000137462,62
ENSG00000145428,5
ENSG00000249309,2
ENSG00000145423,0
ENSG00000250921,0
ENSG00000278913,0
ENSG00000164151,5342
ENSG00000248962,0
ENSG00000145536,7
ENSG00000248137,0
ENSG00000280251,0
ENSG00000279002,0
ENSG00000250490,17
ENSG00000124279,279
ENSG00000251476,10
ENSG00000078295,1
ENSG00000183654,0
ENSG00000248729,7
ENSG00000249994,0
ENSG00000250037,0
ENSG00000278877,0
ENSG00000250730,2
ENSG00000250001,0
ENSG00000112902,24
ENSG00000145555,10
ENSG00000250866,0
ENSG00000242654,0
ENSG00000280373,0
ENSG00000133398,1045
ENSG00000248699,0
ENSG00000251168,2
ENSG00000249486,0
ENSG00000250761,0
ENSG00000248766,0
ENSG00000279264,0
ENSG00000124275,1826
ENSG00000249688,4
ENSG00000215217,0
ENSG00000275733,0
ENSG00000251568,12
ENSG00000250808,2
ENSG00000251112,0
ENSG00000279075,1
ENSG00000249191,0
ENSG00000249053,0
ENSG00000260981,0
ENSG00000287199,0
ENSG00000251549,0
ENSG00000183580,0
ENSG00000242608,0
ENSG00000286751,0
ENSG00000250587,0
ENSG00000248834,0
ENSG00000279125,0
ENSG00000286556,0
ENSG00000250332,17
ENSG00000152582,696
ENSG00000224282,3
ENSG00000250389,0
ENSG00000249557,0
ENSG00000249490,0
ENSG00000279635,0
ENSG00000214132,6
ENSG00000253104,0
ENSG00000248537,0
ENSG00000248813,2
ENSG00000233787,0
ENSG00000286432,0
ENSG00000240376,2943
ENSG00000272057,8
ENSG00000249016,1
ENSG00000279097,0
ENSG00000230571,0
ENSG00000056097,5661
ENSG00000177058,875
ENSG00000040731,0
ENSG00000249927,0
ENSG00000250619,0
ENSG00000248624,5
ENSG00000248286,0
ENSG00000277878,0
ENSG00000260786,0
ENSG00000280185,0
ENSG00000164294,0
ENSG00000016082,0
ENSG00000249289,0
ENSG00000280305,0
ENSG00000248349,0
ENSG00000154122,4293
ENSG00000250703,0
ENSG00000248148,1
ENSG00000234865,0
ENSG00000250118,4
ENSG00000248651,0
ENSG00000241739,1
ENSG00000249404,0
ENSG00000251189,0
ENSG00000249410,0
ENSG00000113389,4
ENSG00000248279,0
ENSG00000248378,0
ENSG00000249579,0
ENSG00000278734,0
ENSG00000249206,0
ENSG00000134363,0
ENSG00000249928,0
ENSG00000279470,0
ENSG00000250764,82
ENSG00000287947,0
ENSG00000112964,0
ENSG00000113100,0
ENSG00000251599,0
ENSG00000151388,3
ENSG00000249584,0
ENSG00000234602,0
ENSG00000248878,0
ENSG00000213956,6
ENSG00000145626,0
ENSG00000249099,0
ENSG00000280159,3
ENSG00000145526,0
ENSG00000287087,16
ENSG00000154162,0
ENSG00000276098,0
ENSG00000250524,0
ENSG00000249338,0
ENSG00000271410,69
ENSG00000286647,0
ENSG00000250480,1
ENSG00000270495,0
ENSG00000226432,289
ENSG00000152932,0
ENSG00000250048,0
ENSG00000250319,0
ENSG00000250747,1
ENSG00000251294,0
ENSG00000170571,7133
ENSG00000285552,0
ENSG00000164181,1
ENSG00000240627,0
ENSG00000249226,0
ENSG00000251062,1
ENSG00000244621,0
ENSG00000213949,1534
ENSG00000248418,0
ENSG00000280438,0
ENSG00000254170,5
ENSG00000250164,1
