,kupritz-26037-009
ENSG00000299294,0
ENSG00000299295,0
ENSG00000299301,0
ENSG00000299302,0
ENSG00000290030,0
ENSG00000299331,0
ENSG00000299336,0
ENSG00000299339,0
ENSG00000299347,0
ENSG00000299348,0
ENSG00000299355,0
ENSG00000287937,1
ENSG00000286530,0
ENSG00000226674,2
ENSG00000299382,0
ENSG00000299393,0
ENSG00000286748,0
ENSG00000299410,0
ENSG00000271709,0
ENSG00000299419,252
ENSG00000233611,0
ENSG00000299436,70
ENSG00000299448,0
ENSG00000299447,0
ENSG00000299459,88
ENSG00000231538,0
ENSG00000299466,0
ENSG00000299480,0
ENSG00000231890,296
ENSG00000299494,0
ENSG00000299496,0
ENSG00000299508,0
ENSG00000299516,6
ENSG00000299519,0
ENSG00000299532,2
ENSG00000288524,0
ENSG00000299535,0
ENSG00000287344,0
ENSG00000299546,0
ENSG00000299558,158
ENSG00000299568,0
ENSG00000299576,0
ENSG00000299577,0
ENSG00000299583,0
ENSG00000299590,2
ENSG00000299593,40
ENSG00000219159,0
ENSG00000299607,0
ENSG00000229321,159
ENSG00000299628,85
ENSG00000299634,21
ENSG00000288040,1
ENSG00000232444,0
ENSG00000299640,0
ENSG00000299643,0
ENSG00000299647,9
ENSG00000299660,3
ENSG00000299677,0
ENSG00000299679,0
ENSG00000226853,40
ENSG00000299698,0
ENSG00000299704,2
ENSG00000299731,6
ENSG00000234929,0
ENSG00000224400,0
ENSG00000299761,5
ENSG00000289608,0
ENSG00000289364,0
ENSG00000230991,0
ENSG00000290707,0
ENSG00000299809,0
ENSG00000299825,0
ENSG00000231609,78
ENSG00000299887,31
ENSG00000299898,0
ENSG00000237525,2
ENSG00000227292,6
ENSG00000299937,0
ENSG00000299946,0
ENSG00000288791,0
ENSG00000299963,8
ENSG00000299964,1
ENSG00000299965,0
ENSG00000299974,0
ENSG00000234938,0
ENSG00000204588,1
ENSG00000299995,0
ENSG00000237880,0
ENSG00000300001,11
ENSG00000300018,0
ENSG00000224568,0
ENSG00000230838,0
ENSG00000300032,0
ENSG00000300039,0
ENSG00000237298,472
ENSG00000300049,0
ENSG00000300072,0
ENSG00000300078,0
ENSG00000300086,3
ENSG00000300106,0
ENSG00000280744,0
ENSG00000290615,10
ENSG00000229209,0
ENSG00000291116,0
ENSG00000237574,0
ENSG00000300172,0
ENSG00000300175,0
ENSG00000231646,2
ENSG00000300188,0
ENSG00000226806,6
ENSG00000300196,10
ENSG00000233862,37
ENSG00000300205,0
ENSG00000300208,17
ENSG00000300233,1
ENSG00000234455,0
ENSG00000230737,0
ENSG00000232520,98
ENSG00000300245,31
ENSG00000300286,0
ENSG00000300287,0
ENSG00000231031,0
ENSG00000234595,0
ENSG00000300316,0
ENSG00000300324,0
ENSG00000300336,0
ENSG00000272716,19
ENSG00000300356,0
ENSG00000300396,12
ENSG00000300399,0
ENSG00000300430,0
ENSG00000300436,0
ENSG00000300443,0
ENSG00000233251,0
ENSG00000237638,144
ENSG00000232328,0
ENSG00000300452,0
ENSG00000300456,0
ENSG00000279220,0
ENSG00000300463,0
ENSG00000300471,0
ENSG00000287474,0
ENSG00000300473,0
ENSG00000300475,0
ENSG00000230730,0
ENSG00000300478,0
ENSG00000300479,4
ENSG00000300490,0
ENSG00000300493,4
ENSG00000293332,97
ENSG00000293267,0
ENSG00000232613,108
ENSG00000300521,0
ENSG00000233654,54
ENSG00000300535,0
ENSG00000300539,0
ENSG00000300542,0
ENSG00000284052,170
ENSG00000300545,0
ENSG00000300555,0
ENSG00000300562,0
ENSG00000300586,10
ENSG00000300592,18
ENSG00000300610,0
ENSG00000287451,0
ENSG00000300654,184
ENSG00000300665,9
ENSG00000300670,0
ENSG00000228329,118
ENSG00000300686,0
ENSG00000237576,33
ENSG00000300705,0
ENSG00000300707,5
ENSG00000300710,330
ENSG00000300716,13
ENSG00000286737,0
ENSG00000224490,60
ENSG00000228016,7
ENSG00000236153,5
ENSG00000300766,6
ENSG00000300770,0
ENSG00000300772,21
ENSG00000300818,0
ENSG00000300854,0
ENSG00000229224,0
ENSG00000300879,0
ENSG00000300885,1
ENSG00000300890,0
ENSG00000287049,76
ENSG00000300907,0
ENSG00000300924,0
ENSG00000238277,0
ENSG00000287583,0
ENSG00000300940,0
ENSG00000300948,0
ENSG00000300949,15
ENSG00000300958,0
ENSG00000277701,475
ENSG00000287658,3
ENSG00000235997,5
ENSG00000301004,0
ENSG00000286415,21
ENSG00000301031,0
ENSG00000233684,27
ENSG00000287133,3
ENSG00000301070,66
ENSG00000235779,15
ENSG00000301085,0
ENSG00000301100,3
ENSG00000228643,34
ENSG00000301106,0
ENSG00000288082,0
ENSG00000301121,0
ENSG00000301125,0
ENSG00000236204,415
ENSG00000301149,3
ENSG00000301151,0
ENSG00000287284,72
ENSG00000301178,10
ENSG00000286260,0
ENSG00000289429,135
ENSG00000287129,16
ENSG00000301212,164
ENSG00000301215,1
ENSG00000301222,17
ENSG00000256637,0
ENSG00000301240,2
ENSG00000236141,0
ENSG00000236289,0
ENSG00000226398,0
ENSG00000301256,25
ENSG00000301257,45
ENSG00000301260,0
ENSG00000236989,0
ENSG00000301269,0
ENSG00000301270,14
ENSG00000301271,0
ENSG00000223884,895
ENSG00000301274,0
ENSG00000301281,39
ENSG00000288960,80
ENSG00000301285,0
ENSG00000287362,5
ENSG00000301313,2
ENSG00000189223,8
ENSG00000301329,1
ENSG00000301351,0
ENSG00000301362,0
ENSG00000301383,2
ENSG00000225539,6
ENSG00000301401,6
ENSG00000236682,134
ENSG00000301424,0
ENSG00000286399,6
ENSG00000301459,0
ENSG00000301469,0
ENSG00000234663,863
ENSG00000301477,1
ENSG00000289205,0
ENSG00000301499,35
ENSG00000301503,34
ENSG00000301504,2
ENSG00000236790,4676
ENSG00000301512,0
ENSG00000228272,1
ENSG00000301526,96
ENSG00000301544,0
ENSG00000289389,52
ENSG00000229740,70
ENSG00000301559,1
ENSG00000301560,0
ENSG00000301563,0
ENSG00000286857,15
ENSG00000228203,178
ENSG00000301575,8
ENSG00000282836,0
ENSG00000301577,0
ENSG00000301580,0
ENSG00000301594,0
ENSG00000301616,0
ENSG00000301621,53
ENSG00000301631,0
ENSG00000224220,62
ENSG00000301667,0
ENSG00000301672,0
ENSG00000301675,43
ENSG00000301686,0
ENSG00000289941,0
ENSG00000301695,13
ENSG00000237750,0
ENSG00000290565,0
ENSG00000301709,27
ENSG00000301717,20
ENSG00000301733,0
ENSG00000301734,0
ENSG00000301755,0
ENSG00000301760,0
ENSG00000232140,0
ENSG00000301790,2
ENSG00000301791,0
ENSG00000301796,5
ENSG00000234690,0
ENSG00000301816,0
ENSG00000290023,12
ENSG00000301821,0
ENSG00000301826,7
ENSG00000301828,1
ENSG00000226087,26
ENSG00000301845,0
ENSG00000301846,9
ENSG00000286002,0
ENSG00000301860,0
ENSG00000301865,0
ENSG00000301882,0
ENSG00000301884,0
ENSG00000301904,0
ENSG00000281131,0
ENSG00000205500,40
ENSG00000301915,1
ENSG00000301926,1
ENSG00000301941,0
ENSG00000301946,0
ENSG00000301945,0
ENSG00000301956,0
ENSG00000237667,1
ENSG00000301978,0
ENSG00000302006,0
ENSG00000233296,36
ENSG00000242628,126
ENSG00000302059,0
ENSG00000302063,0
ENSG00000222001,0
ENSG00000302069,1
ENSG00000302100,0
ENSG00000225226,0
ENSG00000302152,11
ENSG00000302160,0
ENSG00000237271,0
ENSG00000302175,0
ENSG00000302183,0
ENSG00000302192,0
ENSG00000302203,0
ENSG00000229131,0
ENSG00000302210,31
ENSG00000302228,0
ENSG00000302235,0
ENSG00000302256,2
ENSG00000302285,0
ENSG00000302293,3
ENSG00000302294,16
ENSG00000302302,0
ENSG00000302305,0
ENSG00000237166,3
ENSG00000233230,180
ENSG00000302327,0
ENSG00000302340,0
ENSG00000302343,0
ENSG00000302355,0
ENSG00000302374,9
ENSG00000220256,0
ENSG00000302394,8
ENSG00000302405,0
ENSG00000237013,0
ENSG00000302455,0
ENSG00000302459,4
ENSG00000286879,0
ENSG00000214691,0
ENSG00000302506,0
ENSG00000286152,0
ENSG00000302514,0
ENSG00000302515,54
ENSG00000302526,0
ENSG00000302543,0
ENSG00000232023,0
ENSG00000302559,0
ENSG00000233849,3
ENSG00000227769,0
ENSG00000302572,0
ENSG00000302578,0
ENSG00000302580,5
ENSG00000260804,629
ENSG00000302598,0
ENSG00000302613,0
ENSG00000302695,0
ENSG00000302714,95
ENSG00000302730,0
ENSG00000233694,3
ENSG00000302735,0
ENSG00000260101,91
ENSG00000286145,468
ENSG00000238207,17
ENSG00000231083,0
ENSG00000302812,12
ENSG00000226681,13
ENSG00000302835,0
ENSG00000234028,171
ENSG00000302859,0
ENSG00000302883,0
ENSG00000302890,31
ENSG00000302891,0
ENSG00000302893,0
ENSG00000302899,2
ENSG00000239300,174
ENSG00000302911,0
ENSG00000286223,195
ENSG00000302919,0
ENSG00000302930,3
ENSG00000302936,0
ENSG00000302943,2
ENSG00000302944,0
ENSG00000302964,0
ENSG00000302978,0
ENSG00000232306,0
ENSG00000233502,0
ENSG00000231969,13
ENSG00000236283,0
ENSG00000224509,62
ENSG00000162947,0
ENSG00000232451,0
ENSG00000303046,0
ENSG00000303047,0
ENSG00000231851,164
ENSG00000303052,0
ENSG00000260942,206
ENSG00000232028,4
ENSG00000303075,9
ENSG00000303081,63
ENSG00000303082,0
ENSG00000303099,0
ENSG00000303102,124
ENSG00000303120,0
ENSG00000303132,0
ENSG00000303146,0
ENSG00000303150,0
ENSG00000303165,3
ENSG00000303185,17
ENSG00000303198,10
ENSG00000290097,0
ENSG00000303210,7
ENSG00000233766,3
ENSG00000303222,0
ENSG00000233633,1
ENSG00000224391,3
ENSG00000225794,0
ENSG00000303241,0
ENSG00000303245,0
ENSG00000303260,0
ENSG00000303263,0
ENSG00000303274,0
ENSG00000286833,0
ENSG00000303299,0
ENSG00000303305,0
ENSG00000303308,1
ENSG00000303312,0
ENSG00000303313,0
ENSG00000303319,0
ENSG00000238062,76
ENSG00000234308,56
ENSG00000303347,1
ENSG00000303352,0
ENSG00000303360,0
ENSG00000303392,0
ENSG00000303413,22
ENSG00000303452,0
ENSG00000303453,0
ENSG00000303465,9
ENSG00000303480,0
ENSG00000234584,51
ENSG00000303491,0
ENSG00000236109,0
ENSG00000286101,0
ENSG00000303501,8
ENSG00000303504,0
ENSG00000303510,0
ENSG00000231626,0
ENSG00000286971,5
ENSG00000303534,0
ENSG00000260634,0
ENSG00000303543,0
ENSG00000303551,0
ENSG00000303569,0
ENSG00000303587,0
ENSG00000303601,4
ENSG00000303610,0
ENSG00000303622,0
ENSG00000303625,0
ENSG00000303657,37
ENSG00000303692,0
ENSG00000303700,0
ENSG00000303717,0
ENSG00000226756,43
ENSG00000224132,18
ENSG00000303730,4
ENSG00000303737,22
ENSG00000303747,43
ENSG00000303751,0
ENSG00000303753,5
ENSG00000272913,16
ENSG00000303764,32
ENSG00000303771,12
ENSG00000286873,43
ENSG00000235610,0
ENSG00000237571,0
ENSG00000235026,0
ENSG00000303799,1
ENSG00000303803,0
ENSG00000303809,5
ENSG00000303821,0
ENSG00000303829,5
ENSG00000242282,0
ENSG00000303845,0
ENSG00000303851,19
ENSG00000303857,0
ENSG00000303865,0
ENSG00000235078,68
ENSG00000303882,16
ENSG00000232057,0
ENSG00000290113,0
ENSG00000234171,240
ENSG00000224048,0
ENSG00000303900,8
ENSG00000303907,0
ENSG00000303909,48
ENSG00000303922,0
ENSG00000284600,1
ENSG00000290000,0
ENSG00000289156,57
ENSG00000303949,0
ENSG00000303972,0
ENSG00000303999,0
ENSG00000287172,0
ENSG00000304004,0
ENSG00000304018,0
ENSG00000288898,7
ENSG00000304034,0
ENSG00000286081,0
ENSG00000304046,7
ENSG00000304047,20
ENSG00000186235,36
ENSG00000227744,0
ENSG00000286797,9
ENSG00000304066,0
ENSG00000304068,4
ENSG00000304069,0
ENSG00000225057,68
ENSG00000304073,4
ENSG00000289374,0
ENSG00000235774,0
ENSG00000304079,2
ENSG00000287771,1
ENSG00000304108,0
ENSG00000304110,0
ENSG00000226925,8
ENSG00000304135,0
ENSG00000304136,1
ENSG00000304145,0
ENSG00000304151,0
ENSG00000304152,6
ENSG00000304164,1
ENSG00000304167,1
ENSG00000304199,15
ENSG00000304209,0
ENSG00000304225,0
ENSG00000288886,42
ENSG00000231204,25
ENSG00000286957,1
ENSG00000304238,0
ENSG00000304256,3
ENSG00000304260,6
ENSG00000286211,0
ENSG00000304278,0
ENSG00000304303,0
ENSG00000237843,0
ENSG00000304319,0
ENSG00000304326,0
ENSG00000304328,0
ENSG00000286980,0
ENSG00000287498,0
ENSG00000304366,163
ENSG00000304367,0
ENSG00000236859,479
ENSG00000304387,0
ENSG00000225439,271
ENSG00000304390,0
ENSG00000304397,25
ENSG00000304396,1
ENSG00000304401,0
ENSG00000217702,15
ENSG00000304406,49
ENSG00000224655,7
ENSG00000304419,0
ENSG00000304420,0
ENSG00000287900,0
ENSG00000304429,0
ENSG00000304442,0
ENSG00000278766,5
ENSG00000304479,0
ENSG00000304480,0
ENSG00000304487,0
ENSG00000227028,0
ENSG00000235724,151
ENSG00000230606,281
ENSG00000304503,0
ENSG00000234997,3
ENSG00000227403,368
ENSG00000231420,0
ENSG00000304509,0
ENSG00000304520,0
ENSG00000304529,0
ENSG00000304533,0
ENSG00000227252,58
ENSG00000286234,21
ENSG00000287871,0
ENSG00000235042,0
ENSG00000304566,0
ENSG00000304568,0
ENSG00000289422,0
ENSG00000287621,33
ENSG00000290060,0
ENSG00000304587,0
ENSG00000304589,0
ENSG00000293581,0
ENSG00000304591,85
ENSG00000304592,16
ENSG00000237883,268
ENSG00000304616,2
ENSG00000304619,0
ENSG00000304628,7
ENSG00000304630,0
ENSG00000304637,11
ENSG00000304639,0
ENSG00000304642,6
ENSG00000304649,0
ENSG00000304650,0
ENSG00000270820,274
ENSG00000304665,0
ENSG00000304671,0
ENSG00000235584,0
ENSG00000304673,0
ENSG00000304674,0
ENSG00000285611,0
ENSG00000289974,13
ENSG00000304695,0
ENSG00000304696,0
ENSG00000304698,117
ENSG00000223642,48
ENSG00000304706,2
ENSG00000304710,7
ENSG00000304724,65
ENSG00000304730,3
ENSG00000304731,0
ENSG00000304758,49
ENSG00000287291,3
ENSG00000273361,15
ENSG00000258910,0
ENSG00000290771,0
ENSG00000304808,0
ENSG00000290112,0
ENSG00000304835,0
ENSG00000304839,0
ENSG00000304842,1
ENSG00000304843,0
ENSG00000304859,0
ENSG00000225942,0
ENSG00000304868,0
ENSG00000304877,0
ENSG00000233842,0
ENSG00000304918,0
ENSG00000304927,0
ENSG00000282944,0
ENSG00000304963,0
ENSG00000289370,32
ENSG00000304976,0
ENSG00000304977,16
ENSG00000304979,0
ENSG00000304983,12
ENSG00000304992,3
ENSG00000305000,3
ENSG00000305006,0
ENSG00000305007,0
ENSG00000228541,51
ENSG00000305025,123
ENSG00000226622,1
ENSG00000305035,35
ENSG00000305037,29
ENSG00000305042,0
ENSG00000305045,0
ENSG00000305048,4
ENSG00000305057,0
ENSG00000305063,89
ENSG00000305072,1
ENSG00000305077,0
ENSG00000305086,0
ENSG00000305092,4
ENSG00000305095,0
ENSG00000305100,0
ENSG00000305117,1
ENSG00000305132,2
ENSG00000305136,0
ENSG00000305144,6
ENSG00000305159,0
ENSG00000305163,0
ENSG00000305165,0
ENSG00000305181,0
ENSG00000282828,0
ENSG00000282304,0
ENSG00000305185,15
ENSG00000305189,0
ENSG00000234919,2
ENSG00000290732,0
ENSG00000305198,0
ENSG00000305200,10
ENSG00000228033,0
ENSG00000293276,10
ENSG00000305213,0
ENSG00000305215,0
ENSG00000293619,0
ENSG00000305229,0
ENSG00000305231,0
ENSG00000305255,0
ENSG00000305263,0
ENSG00000230408,9
ENSG00000229536,9
ENSG00000305279,0
ENSG00000305283,14
ENSG00000287255,0
ENSG00000305286,22
ENSG00000288900,137
ENSG00000227946,149
ENSG00000305317,1
ENSG00000272861,11
ENSG00000305336,0
ENSG00000305351,51
ENSG00000305355,5
ENSG00000257135,64
ENSG00000305382,1
ENSG00000236977,1953
ENSG00000235480,3
ENSG00000231621,376
ENSG00000305408,5
ENSG00000305427,211
ENSG00000305428,0
ENSG00000285755,14
ENSG00000293611,30
ENSG00000225111,90
ENSG00000227542,0
ENSG00000305509,8
ENSG00000205054,0
ENSG00000305521,0
ENSG00000305526,4
ENSG00000305536,0
ENSG00000305539,9
ENSG00000305544,4
ENSG00000305546,4
ENSG00000305569,2
ENSG00000305580,0
ENSG00000305582,0
ENSG00000223935,7
ENSG00000305602,114
ENSG00000238201,2
ENSG00000305603,0
ENSG00000305620,16
ENSG00000305640,0
ENSG00000272663,13
ENSG00000305652,93
ENSG00000238012,0
ENSG00000290118,0
ENSG00000305674,0
ENSG00000305688,1
ENSG00000235529,3
ENSG00000305698,0
ENSG00000222031,0
ENSG00000305701,0
ENSG00000305703,0
ENSG00000305708,0
ENSG00000293616,2043
ENSG00000305720,0
ENSG00000223523,4
ENSG00000305745,3
ENSG00000229727,684
ENSG00000305776,1
ENSG00000233714,0
ENSG00000305790,0
ENSG00000305793,7
ENSG00000225521,41
ENSG00000305806,173
ENSG00000305817,23
ENSG00000305818,10
ENSG00000305831,20
ENSG00000305834,0
ENSG00000305837,2
ENSG00000305840,4
ENSG00000272735,77
ENSG00000305846,4
ENSG00000282033,9
ENSG00000305850,0
ENSG00000289326,3
ENSG00000305859,1
ENSG00000205334,4
ENSG00000305872,0
ENSG00000305884,161
ENSG00000232606,4
ENSG00000305899,0
ENSG00000305902,0
ENSG00000305913,1
ENSG00000305917,83
ENSG00000305927,0
ENSG00000287115,5
ENSG00000305934,0
ENSG00000305937,0
ENSG00000305938,0
ENSG00000270659,11
ENSG00000305943,11
ENSG00000305948,0
ENSG00000305952,1
ENSG00000224577,0
ENSG00000305976,1
ENSG00000305978,62
ENSG00000305987,0
ENSG00000230552,0
ENSG00000306011,1
ENSG00000306022,0
ENSG00000306025,3
ENSG00000306034,0
ENSG00000306042,0
ENSG00000306047,0
ENSG00000163364,0
ENSG00000226506,3
ENSG00000227098,0
ENSG00000290092,2
ENSG00000306098,0
ENSG00000289129,107
ENSG00000306109,0
ENSG00000306116,0
ENSG00000306117,35
ENSG00000306121,1
ENSG00000236231,0
ENSG00000306140,0
ENSG00000229941,0
ENSG00000306156,0
ENSG00000227617,6
ENSG00000237266,0
ENSG00000286836,0
ENSG00000226791,311
ENSG00000306219,0
ENSG00000306220,0
ENSG00000306224,9
ENSG00000228613,0
ENSG00000306248,0
ENSG00000306284,0
ENSG00000306317,0
ENSG00000306342,1
ENSG00000223850,0
ENSG00000306384,0
ENSG00000233718,0
ENSG00000306405,0
ENSG00000306432,0
ENSG00000306440,1
ENSG00000231334,5
ENSG00000306510,0
ENSG00000306544,8
ENSG00000289076,16
ENSG00000306578,0
ENSG00000286481,3
ENSG00000306594,0
ENSG00000306601,0
ENSG00000244310,0
ENSG00000306637,39
ENSG00000306657,54
ENSG00000306664,0
ENSG00000306677,0
ENSG00000290590,105
ENSG00000204685,332
ENSG00000306717,1
ENSG00000306725,10
ENSG00000283839,0
ENSG00000234162,191
ENSG00000290119,305
ENSG00000306774,0
ENSG00000272702,16
ENSG00000306780,6
ENSG00000306782,1
ENSG00000286218,0
ENSG00000273118,49
ENSG00000306791,2
ENSG00000306811,2
ENSG00000233723,0
ENSG00000306831,12
ENSG00000306837,0
ENSG00000237380,0
ENSG00000306841,0
ENSG00000306845,0
ENSG00000228162,53
ENSG00000224090,0
ENSG00000287956,0
ENSG00000233891,0
ENSG00000231682,309
ENSG00000306885,0
ENSG00000289529,0
ENSG00000287147,0
ENSG00000306914,0
ENSG00000306916,0
ENSG00000260025,4
ENSG00000287628,0
ENSG00000306940,0
ENSG00000306952,0
ENSG00000290700,11
ENSG00000306962,3
ENSG00000237992,2
ENSG00000213981,0
ENSG00000306990,1
ENSG00000307005,0
ENSG00000231505,0
ENSG00000307071,0
ENSG00000307086,0
ENSG00000231453,1
ENSG00000231532,0
ENSG00000307106,0
ENSG00000307107,335
ENSG00000238057,216
ENSG00000218416,17
ENSG00000289296,124
ENSG00000307150,352
ENSG00000307158,11
ENSG00000307162,0
ENSG00000307164,14
ENSG00000227293,0
ENSG00000273265,321
ENSG00000307218,155
ENSG00000307237,0
ENSG00000290897,44
ENSG00000307245,0
ENSG00000307254,2
ENSG00000232931,775
ENSG00000307262,16
ENSG00000307264,2
ENSG00000289856,0
ENSG00000307276,0
ENSG00000307277,0
ENSG00000307283,0
ENSG00000307288,0
ENSG00000307293,0
ENSG00000307295,2
ENSG00000307303,0
ENSG00000307313,0
ENSG00000307314,0
ENSG00000307315,44
ENSG00000307316,20
ENSG00000307318,0
ENSG00000307322,18
ENSG00000307331,55
ENSG00000307343,71
ENSG00000307362,15
ENSG00000307370,0
ENSG00000307374,0
ENSG00000307378,9
ENSG00000307381,2
ENSG00000235726,1
ENSG00000288869,81
ENSG00000307398,4
ENSG00000307407,0
ENSG00000284452,0
ENSG00000307411,12
ENSG00000224361,4
ENSG00000287305,16
ENSG00000307429,0
ENSG00000290110,33
ENSG00000228400,0
ENSG00000289033,5
ENSG00000236162,1
ENSG00000307443,0
ENSG00000286525,0
ENSG00000307469,1
ENSG00000307472,43
ENSG00000307480,0
ENSG00000227418,0
ENSG00000286829,2
ENSG00000227400,2
ENSG00000307528,0
ENSG00000307547,0
ENSG00000307562,47
ENSG00000307577,0
ENSG00000231312,117
ENSG00000307583,1
ENSG00000307602,0
ENSG00000228496,0
ENSG00000307616,0
ENSG00000283058,0
ENSG00000227479,0
ENSG00000307631,0
ENSG00000307657,0
ENSG00000307662,34
ENSG00000307663,0
ENSG00000287670,33
ENSG00000307696,0
ENSG00000307698,0
ENSG00000307710,3
ENSG00000234172,0
ENSG00000227088,0
ENSG00000307741,80
ENSG00000307745,0
ENSG00000225062,1
ENSG00000307757,0
ENSG00000307758,0
ENSG00000307773,0
ENSG00000307776,0
ENSG00000307778,0
ENSG00000307787,5
ENSG00000307794,0
ENSG00000307844,1
ENSG00000307848,0
ENSG00000286796,56
ENSG00000307901,11
ENSG00000235335,18
ENSG00000279873,1146
ENSG00000236106,0
ENSG00000307929,17
ENSG00000307932,0
ENSG00000225421,0
ENSG00000307936,0
ENSG00000307947,0
ENSG00000307950,29
ENSG00000286769,0
ENSG00000307974,0
ENSG00000307991,11
ENSG00000232788,377
ENSG00000308004,0
ENSG00000308008,0
ENSG00000308021,14
ENSG00000226939,0
ENSG00000308032,6
ENSG00000286272,0
ENSG00000223985,0
ENSG00000308040,0
ENSG00000308046,0
ENSG00000291236,6
ENSG00000271855,96
ENSG00000308080,0
ENSG00000308081,0
ENSG00000308082,0
ENSG00000308083,2
ENSG00000308085,0
ENSG00000308102,12
ENSG00000183308,64
ENSG00000308115,0
ENSG00000308119,0
ENSG00000308129,69
ENSG00000308133,0
ENSG00000308140,1
ENSG00000223826,0
ENSG00000236445,0
ENSG00000224661,0
ENSG00000308168,0
ENSG00000308171,0
ENSG00000308172,0
ENSG00000308183,0
ENSG00000308184,0
ENSG00000231908,6
ENSG00000308192,13
ENSG00000308196,2
ENSG00000308208,4
ENSG00000308224,0
ENSG00000308235,0
ENSG00000287742,10
ENSG00000308246,0
ENSG00000231672,198
ENSG00000290104,0
ENSG00000308284,0
ENSG00000234022,4
ENSG00000283436,0
ENSG00000308310,0
ENSG00000308320,0
ENSG00000228999,0
ENSG00000308337,0
ENSG00000233587,0
ENSG00000235495,0
ENSG00000288080,27
ENSG00000308373,0
ENSG00000308381,0
ENSG00000224173,0
ENSG00000308399,0
ENSG00000308424,0
ENSG00000237281,0
ENSG00000308427,0
ENSG00000308446,0
ENSG00000308447,0
ENSG00000308450,0
ENSG00000308453,1
ENSG00000308467,0
ENSG00000290071,1
ENSG00000308478,1
ENSG00000308497,5
ENSG00000236107,0
ENSG00000308549,47
ENSG00000308555,0
ENSG00000308575,1
ENSG00000308585,37
ENSG00000308631,18
ENSG00000308638,0
ENSG00000308639,0
ENSG00000308647,12
ENSG00000308676,0
ENSG00000228262,0
ENSG00000308700,0
ENSG00000233392,0
ENSG00000308718,0
ENSG00000308733,16
ENSG00000308737,0
ENSG00000308744,0
ENSG00000308746,0
ENSG00000308747,11
ENSG00000308748,180
ENSG00000287468,0
ENSG00000308773,0
ENSG00000308786,0
ENSG00000308806,0
ENSG00000289253,110
ENSG00000308828,4
ENSG00000223634,0
ENSG00000308860,216
ENSG00000283684,0
ENSG00000290731,1
ENSG00000308924,0
ENSG00000308950,11
ENSG00000308951,0
ENSG00000232835,0
ENSG00000308974,0
ENSG00000308999,7
ENSG00000289555,11
ENSG00000260077,61
ENSG00000309020,0
ENSG00000309032,8
ENSG00000309041,3
ENSG00000309054,0
ENSG00000286206,0
ENSG00000309081,1
ENSG00000223874,61
ENSG00000309106,0
ENSG00000290902,0
ENSG00000309121,0
ENSG00000309125,0
ENSG00000309131,0
ENSG00000228950,1
ENSG00000309139,0
ENSG00000309147,0
ENSG00000309156,14
ENSG00000309163,0
ENSG00000309169,0
ENSG00000309176,0
ENSG00000309190,0
ENSG00000237479,0
ENSG00000230918,21
ENSG00000309216,0
ENSG00000309218,0
ENSG00000289136,17
ENSG00000235911,0
ENSG00000309237,0
ENSG00000309238,0
ENSG00000309243,0
ENSG00000231597,0
ENSG00000309264,0
ENSG00000290846,4
ENSG00000309281,137
ENSG00000309294,130
ENSG00000204792,777
ENSG00000309310,1
ENSG00000309317,0
ENSG00000309324,0
ENSG00000274629,40
ENSG00000309353,0
ENSG00000309354,1
ENSG00000309365,0
ENSG00000286427,25
ENSG00000309386,0
ENSG00000309390,6
ENSG00000224076,0
ENSG00000309398,13
ENSG00000309406,0
ENSG00000235497,0
ENSG00000237753,97
ENSG00000309421,0
ENSG00000309422,59
ENSG00000309434,49
ENSG00000234169,0
ENSG00000309461,9
ENSG00000224643,41
ENSG00000272800,160
ENSG00000224165,112
ENSG00000309511,2
ENSG00000309513,0
ENSG00000286645,4
ENSG00000228226,0
ENSG00000230773,106
ENSG00000309536,0
ENSG00000232084,0
ENSG00000309546,6
ENSG00000309548,0
ENSG00000309553,0
ENSG00000309554,0
ENSG00000309564,22
ENSG00000309570,0
ENSG00000309573,7
ENSG00000309587,3
ENSG00000309597,34
ENSG00000224184,142
ENSG00000309614,1
ENSG00000236449,377
ENSG00000309680,0
ENSG00000309683,17
ENSG00000231781,0
ENSG00000309691,0
ENSG00000228043,53
ENSG00000309695,0
ENSG00000309701,0
ENSG00000309705,0
ENSG00000260059,62
ENSG00000224189,0
ENSG00000309721,1
ENSG00000226363,0
ENSG00000309734,0
ENSG00000309735,0
ENSG00000309739,13
ENSG00000309742,13
ENSG00000187600,5
ENSG00000309756,0
ENSG00000309758,95
ENSG00000309765,0
ENSG00000253515,0
ENSG00000309778,11
ENSG00000309783,0
ENSG00000309788,0
ENSG00000231918,0
ENSG00000228100,12
ENSG00000293647,2
ENSG00000309797,5
ENSG00000309808,0
ENSG00000309820,0
ENSG00000235092,92
ENSG00000250116,134
ENSG00000309857,0
ENSG00000309873,20
ENSG00000309887,0
ENSG00000309901,0
ENSG00000293136,0
ENSG00000309902,0
ENSG00000279484,39
ENSG00000309937,21
ENSG00000309939,0
ENSG00000223631,0
ENSG00000287854,0
ENSG00000309949,0
ENSG00000309950,0
ENSG00000287149,56
ENSG00000309972,0
ENSG00000309979,0
ENSG00000310032,0
ENSG00000237126,132
ENSG00000287435,0
ENSG00000310049,38
ENSG00000289261,0
ENSG00000310068,6
ENSG00000310073,0
ENSG00000204380,55
ENSG00000310080,3
ENSG00000310088,0
ENSG00000231689,0
ENSG00000310102,4
ENSG00000310103,0
ENSG00000310104,6
ENSG00000310116,0
ENSG00000310119,32
