,kupritz-26037-010
ENSG00000305636,17
ENSG00000282564,6
ENSG00000305649,13
ENSG00000305650,158
ENSG00000287929,0
ENSG00000273416,56
ENSG00000237460,0
ENSG00000288927,41
ENSG00000305666,0
ENSG00000305676,24
ENSG00000305679,0
ENSG00000235545,12
ENSG00000305685,0
ENSG00000305686,0
ENSG00000290604,0
ENSG00000305699,59
ENSG00000241666,1195
ENSG00000305715,0
ENSG00000305755,0
ENSG00000305756,104
ENSG00000291068,142
ENSG00000305780,5
ENSG00000305782,0
ENSG00000305783,0
ENSG00000305800,0
ENSG00000305813,0
ENSG00000305826,0
ENSG00000305828,16
ENSG00000289234,171
ENSG00000286389,124
ENSG00000286216,12
ENSG00000226235,1
ENSG00000287217,0
ENSG00000305862,3
ENSG00000305863,3
ENSG00000305879,3
ENSG00000305880,0
ENSG00000305883,3
ENSG00000224326,0
ENSG00000305901,0
ENSG00000285923,100
ENSG00000290569,1434
ENSG00000305921,0
ENSG00000232671,14
ENSG00000288078,0
ENSG00000305942,0
ENSG00000233410,0
ENSG00000305957,0
ENSG00000305980,6
ENSG00000224363,117
ENSG00000305986,0
ENSG00000305996,0
ENSG00000306003,0
ENSG00000277199,1
ENSG00000306010,0
ENSG00000306012,0
ENSG00000306014,27
ENSG00000306015,52
ENSG00000306020,2
ENSG00000306028,0
ENSG00000233755,0
ENSG00000306046,0
ENSG00000306050,0
ENSG00000306066,0
ENSG00000306070,0
ENSG00000286666,0
ENSG00000306072,0
ENSG00000232093,3
ENSG00000306104,0
ENSG00000306105,0
ENSG00000269978,0
ENSG00000306120,0
ENSG00000306135,0
ENSG00000230768,0
ENSG00000306165,0
ENSG00000224805,0
ENSG00000306226,0
ENSG00000306228,24
ENSG00000306242,0
ENSG00000227066,0
ENSG00000306267,0
ENSG00000273129,0
ENSG00000227237,8
ENSG00000236963,0
ENSG00000233304,0
ENSG00000233920,0
ENSG00000226374,0
ENSG00000235185,12
ENSG00000289041,6
ENSG00000306311,4
ENSG00000306339,37
ENSG00000306340,0
ENSG00000306345,11
ENSG00000306346,16
ENSG00000306350,64
ENSG00000230015,0
ENSG00000306354,0
ENSG00000306355,4
ENSG00000306362,4
ENSG00000226919,0
ENSG00000306368,0
ENSG00000177133,0
ENSG00000306413,0
ENSG00000223944,0
ENSG00000306427,0
ENSG00000285280,272
ENSG00000284650,0
ENSG00000153363,92
ENSG00000306439,0
ENSG00000306441,4
ENSG00000228338,0
ENSG00000223949,0
ENSG00000287828,0
ENSG00000306457,2
ENSG00000287033,105
ENSG00000306464,0
ENSG00000282898,0
ENSG00000306466,0
ENSG00000306473,0
ENSG00000306475,0
ENSG00000306476,5
ENSG00000306496,15
ENSG00000306497,5
ENSG00000306520,1
ENSG00000306525,8
ENSG00000306532,0
ENSG00000306535,0
ENSG00000306543,5
ENSG00000306550,3
ENSG00000306551,0
ENSG00000306552,0
ENSG00000306560,0
ENSG00000286109,0
ENSG00000306574,0
ENSG00000306592,50
ENSG00000306600,26
ENSG00000306602,10
ENSG00000306618,0
ENSG00000306620,0
ENSG00000289341,138
ENSG00000306645,0
ENSG00000230489,13
ENSG00000233730,12
ENSG00000225938,534
ENSG00000306684,2
ENSG00000306691,0
ENSG00000197568,113
ENSG00000306707,1
ENSG00000289355,3
ENSG00000306714,10
ENSG00000226088,12
ENSG00000306729,0
ENSG00000291199,21
ENSG00000306741,0
ENSG00000306746,0
ENSG00000284738,139
ENSG00000306750,158
ENSG00000306755,43
ENSG00000306756,0
ENSG00000306762,3
ENSG00000306770,14
ENSG00000306775,0
ENSG00000306796,0
ENSG00000306803,0
ENSG00000306805,0
ENSG00000306815,14
ENSG00000306816,0
ENSG00000306827,0
ENSG00000293494,2
ENSG00000287589,0
ENSG00000306844,0
ENSG00000306863,0
ENSG00000306866,1
ENSG00000236950,0
ENSG00000306883,0
ENSG00000306886,0
ENSG00000306896,72
ENSG00000234476,11
ENSG00000282418,18
ENSG00000236915,31
ENSG00000259943,190
ENSG00000306954,0
ENSG00000306957,1
ENSG00000289962,35
ENSG00000306977,0
ENSG00000306979,0
ENSG00000306983,0
ENSG00000306987,0
ENSG00000307004,0
ENSG00000307011,44
ENSG00000307032,0
ENSG00000228697,46
ENSG00000307075,0
ENSG00000307083,0
ENSG00000307090,0
ENSG00000228971,2
ENSG00000270605,73
ENSG00000307097,31
ENSG00000307101,6
ENSG00000307102,0
ENSG00000237413,0
ENSG00000226349,47
ENSG00000290123,0
ENSG00000307110,0
ENSG00000287224,10
ENSG00000228126,30
ENSG00000307117,0
ENSG00000307121,0
ENSG00000227496,11
ENSG00000307126,0
ENSG00000307130,0
ENSG00000307131,4
ENSG00000237980,1
ENSG00000307149,0
ENSG00000230186,6
ENSG00000307154,0
ENSG00000198468,29
ENSG00000307199,67
ENSG00000307204,0
ENSG00000290735,4
ENSG00000307220,0
ENSG00000307222,389
ENSG00000307224,3
ENSG00000307226,0
ENSG00000307232,2
ENSG00000263590,191
ENSG00000307248,0
ENSG00000307250,0
ENSG00000307251,0
ENSG00000307252,0
ENSG00000307253,43
ENSG00000307259,0
ENSG00000287244,8
ENSG00000289582,861
ENSG00000307294,0
ENSG00000307307,34
ENSG00000307320,6
ENSG00000229255,0
ENSG00000307325,0
ENSG00000307332,20
ENSG00000307336,35
ENSG00000293517,22
ENSG00000307350,0
ENSG00000307358,0
ENSG00000224521,1
ENSG00000307375,0
ENSG00000286421,0
ENSG00000307383,0
ENSG00000307390,0
ENSG00000307391,0
ENSG00000307396,2
ENSG00000229228,19
ENSG00000307405,0
ENSG00000235446,0
ENSG00000307418,1
ENSG00000232679,2
ENSG00000307421,0
ENSG00000223883,0
ENSG00000232527,10
ENSG00000228750,0
ENSG00000307440,0
ENSG00000307448,0
ENSG00000307450,0
ENSG00000307458,0
ENSG00000307476,0
ENSG00000307500,0
ENSG00000226754,5
ENSG00000307516,1
ENSG00000223881,4
ENSG00000279151,1
ENSG00000307540,6
ENSG00000285802,21
ENSG00000307557,0
ENSG00000307566,69
ENSG00000307568,0
ENSG00000224445,0
ENSG00000307580,16
ENSG00000307581,3
ENSG00000291326,23
ENSG00000235052,3
ENSG00000307595,0
ENSG00000287919,25
ENSG00000307609,0
ENSG00000230623,14
ENSG00000307625,0
ENSG00000226476,0
ENSG00000307630,0
ENSG00000231992,0
ENSG00000282849,3
ENSG00000287684,11
ENSG00000226026,8
ENSG00000307682,0
ENSG00000260971,0
ENSG00000307694,14
ENSG00000225313,207
ENSG00000234741,5090
ENSG00000307703,12
ENSG00000307704,0
ENSG00000307711,0
ENSG00000307723,0
ENSG00000286989,32
ENSG00000307734,58
ENSG00000227070,99
ENSG00000307739,0
ENSG00000235054,0
ENSG00000293506,4
ENSG00000307777,0
ENSG00000225762,61
ENSG00000229956,23
ENSG00000307803,0
ENSG00000287980,0
ENSG00000307814,3
ENSG00000307827,3
ENSG00000232245,13
ENSG00000229588,0
ENSG00000233246,6
ENSG00000307860,0
ENSG00000238164,187
ENSG00000307924,57
ENSG00000228037,177
ENSG00000226759,13
ENSG00000203684,3
ENSG00000307958,9
ENSG00000307979,0
ENSG00000307982,298
ENSG00000307983,0
ENSG00000307992,0
ENSG00000307994,0
ENSG00000272449,65
ENSG00000307999,0
ENSG00000308011,0
ENSG00000308013,0
ENSG00000227006,76
ENSG00000203709,3466
ENSG00000308042,0
ENSG00000308050,11
ENSG00000308051,44
ENSG00000308055,0
ENSG00000308067,10
ENSG00000308068,47
ENSG00000290109,36
ENSG00000308069,13
ENSG00000234264,0
ENSG00000308077,0
ENSG00000186056,381
ENSG00000230937,0
ENSG00000308086,15
ENSG00000308093,0
ENSG00000308100,0
ENSG00000308105,0
ENSG00000289071,191
ENSG00000308120,0
ENSG00000284692,0
ENSG00000308132,536
ENSG00000224286,0
ENSG00000308151,40
ENSG00000308155,0
ENSG00000204464,0
ENSG00000308170,106
ENSG00000231057,1
ENSG00000308181,26
ENSG00000308207,0
ENSG00000225265,22
ENSG00000223745,1194
ENSG00000308257,0
ENSG00000308261,161
ENSG00000308263,0
ENSG00000237480,0
ENSG00000308280,96
ENSG00000308292,4
ENSG00000288822,0
ENSG00000308304,0
ENSG00000308307,36
ENSG00000286774,0
ENSG00000308323,4
ENSG00000308324,3
ENSG00000308327,21
ENSG00000308328,53
ENSG00000308341,0
ENSG00000308343,1
ENSG00000226172,1
ENSG00000236810,141
ENSG00000308362,0
ENSG00000224616,131
ENSG00000308365,0
ENSG00000308368,32
ENSG00000290126,59
ENSG00000308370,3
ENSG00000233355,418
ENSG00000308386,1
ENSG00000308389,0
ENSG00000308390,0
ENSG00000308396,0
ENSG00000308436,0
ENSG00000238287,62
ENSG00000308459,1
ENSG00000227278,9
ENSG00000308470,0
ENSG00000308473,0
ENSG00000308475,0
ENSG00000233290,5
ENSG00000308502,0
ENSG00000231718,3
ENSG00000308515,38
ENSG00000308519,0
ENSG00000289348,38
ENSG00000308569,2
ENSG00000232892,22
ENSG00000232284,0
ENSG00000230679,65
ENSG00000235303,0
ENSG00000285530,46
ENSG00000308587,0
ENSG00000308588,0
ENSG00000226835,0
ENSG00000308605,0
ENSG00000269956,70
ENSG00000308620,47
ENSG00000308624,0
ENSG00000236098,0
ENSG00000308627,0
ENSG00000308640,0
ENSG00000308659,0
ENSG00000308665,29
ENSG00000308667,1
ENSG00000287177,0
ENSG00000237337,0
ENSG00000308678,0
ENSG00000308710,0
ENSG00000308715,0
ENSG00000308725,85
ENSG00000308729,24
ENSG00000308734,38
ENSG00000280587,0
ENSG00000308739,143
ENSG00000308745,0
ENSG00000308755,0
ENSG00000308776,30
ENSG00000289935,3
ENSG00000308798,0
ENSG00000308803,0
ENSG00000230615,2
ENSG00000308822,0
ENSG00000284543,4
ENSG00000235202,0
ENSG00000288037,8
ENSG00000289835,7
ENSG00000308838,0
ENSG00000308843,0
ENSG00000293391,0
ENSG00000308847,0
ENSG00000223393,0
ENSG00000308848,0
ENSG00000226167,139
ENSG00000224613,10
ENSG00000308853,4
ENSG00000308854,1
ENSG00000230759,0
ENSG00000308877,0
ENSG00000236335,0
ENSG00000224699,589
ENSG00000288736,0
ENSG00000308913,2
ENSG00000308919,0
ENSG00000225126,0
ENSG00000308930,0
ENSG00000308931,0
ENSG00000243062,0
ENSG00000308945,0
ENSG00000308952,0
ENSG00000236546,29
ENSG00000282097,0
ENSG00000308985,0
ENSG00000284739,0
ENSG00000309002,0
ENSG00000283044,2
ENSG00000309051,0
ENSG00000287691,65
ENSG00000260990,1
ENSG00000234497,0
ENSG00000284734,199
ENSG00000227421,0
ENSG00000309084,1
ENSG00000309086,0
ENSG00000309087,21
ENSG00000309097,0
ENSG00000309098,277
ENSG00000309100,42
ENSG00000309102,0
ENSG00000238260,49
ENSG00000309111,0
ENSG00000309127,2
ENSG00000285521,89
ENSG00000309175,0
ENSG00000309177,2
ENSG00000309188,0
ENSG00000309193,0
ENSG00000289881,5
ENSG00000270094,0
ENSG00000230550,3
ENSG00000238022,0
ENSG00000227712,109
ENSG00000309362,1
ENSG00000309373,0
ENSG00000309383,0
ENSG00000309388,0
ENSG00000290592,0
ENSG00000236206,0
ENSG00000309399,0
ENSG00000228863,361
ENSG00000288826,88
ENSG00000309413,0
ENSG00000309419,20
ENSG00000309426,0
ENSG00000228084,5
ENSG00000309433,101
ENSG00000309446,0
ENSG00000309464,0
ENSG00000293455,5
ENSG00000309514,0
ENSG00000309519,0
ENSG00000309595,5
ENSG00000309606,0
ENSG00000309635,12
ENSG00000309640,2
ENSG00000290074,61
ENSG00000288905,123
ENSG00000289457,338
ENSG00000309664,0
ENSG00000234807,579
ENSG00000309694,0
ENSG00000288862,0
ENSG00000241042,5
ENSG00000309714,7
ENSG00000272906,72
ENSG00000224609,4
ENSG00000309747,0
ENSG00000287743,0
ENSG00000232453,64
ENSG00000309774,0
ENSG00000231740,123
ENSG00000285407,0
ENSG00000309803,29
ENSG00000309812,51
ENSG00000309818,0
ENSG00000309829,0
ENSG00000309848,0
ENSG00000233431,0
ENSG00000309869,0
ENSG00000309892,0
ENSG00000284882,10
ENSG00000228086,268
ENSG00000309905,0
ENSG00000309922,61
ENSG00000309933,45
ENSG00000309938,0
ENSG00000228420,0
ENSG00000309961,0
ENSG00000284748,5
ENSG00000309980,0
ENSG00000309988,23
ENSG00000310018,0
ENSG00000310078,0
ENSG00000310092,0
ENSG00000233008,966
ENSG00000310101,3
ENSG00000310112,1
ENSG00000310120,11
ENSG00000310124,5
ENSG00000228058,0
ENSG00000290854,195
ENSG00000310145,2
ENSG00000230426,112
ENSG00000293188,478
ENSG00000310168,0
ENSG00000310191,612
ENSG00000310209,5
ENSG00000272004,38
ENSG00000270361,46
ENSG00000310217,4
ENSG00000310238,4
ENSG00000310264,0
ENSG00000236936,121
ENSG00000289610,61
ENSG00000310279,0
ENSG00000310281,0
ENSG00000310285,0
ENSG00000203706,0
ENSG00000310286,73
ENSG00000310292,0
ENSG00000310305,0
ENSG00000280425,3
ENSG00000310307,33
ENSG00000234070,0
ENSG00000310329,0
ENSG00000234593,4
ENSG00000310332,0
ENSG00000223635,29
ENSG00000310335,0
ENSG00000282740,110
ENSG00000310342,0
ENSG00000310343,0
ENSG00000310344,0
ENSG00000310349,7
ENSG00000290851,72
ENSG00000235933,2
ENSG00000310359,0
ENSG00000310360,0
ENSG00000290850,41
ENSG00000310380,0
ENSG00000310381,1
ENSG00000310397,0
ENSG00000310413,0
ENSG00000310414,0
ENSG00000310419,22
ENSG00000310425,0
ENSG00000310431,78
ENSG00000237402,1
ENSG00000310448,4
ENSG00000310450,0
ENSG00000284696,0
ENSG00000310465,8
ENSG00000310467,0
ENSG00000310470,0
ENSG00000285554,18
ENSG00000288007,0
ENSG00000310475,2
ENSG00000310476,5
ENSG00000310477,0
ENSG00000310486,0
ENSG00000224535,14
ENSG00000260805,1
ENSG00000286263,7
ENSG00000310497,0
ENSG00000237520,0
ENSG00000310502,0
ENSG00000310506,0
ENSG00000310509,0
ENSG00000310510,0
ENSG00000310513,0
ENSG00000307240,2
ENSG00000137947,1608
ENSG00000235308,28
ENSG00000137944,1284
ENSG00000117226,1687
ENSG00000238279,130
ENSG00000306517,15
ENSG00000305696,0
ENSG00000297700,0
ENSG00000297685,0
ENSG00000301541,1
ENSG00000189171,36
ENSG00000143621,2621
ENSG00000298580,59
ENSG00000234425,64
ENSG00000162738,0
ENSG00000297068,29
ENSG00000289141,22
ENSG00000297047,16
ENSG00000283696,103
ENSG00000294430,2
ENSG00000143851,1877
ENSG00000293457,5
ENSG00000295211,0
ENSG00000306579,0
ENSG00000306556,1
ENSG00000303267,10
ENSG00000303194,3
ENSG00000303176,0
ENSG00000277168,0
ENSG00000183431,3055
ENSG00000212541,2
ENSG00000183386,201
ENSG00000183520,507
ENSG00000224592,2
ENSG00000185668,8
ENSG00000223589,0
ENSG00000265596,0
ENSG00000304314,0
ENSG00000293444,23
ENSG00000118193,3
ENSG00000118197,1089
ENSG00000260088,34
ENSG00000118200,1316
ENSG00000290825,68
ENSG00000243485,99
ENSG00000237613,0
ENSG00000308361,2
ENSG00000308314,26
ENSG00000239906,1
ENSG00000273874,0
ENSG00000308625,53
ENSG00000308544,0
ENSG00000303544,62
ENSG00000304862,33
ENSG00000309929,7
ENSG00000226698,0
ENSG00000253368,2
ENSG00000299378,0
ENSG00000299392,0
ENSG00000230424,180
ENSG00000306364,231
ENSG00000306329,121
ENSG00000306287,2
ENSG00000173218,99
ENSG00000118729,2
ENSG00000177551,0
ENSG00000214204,0
ENSG00000228127,0
ENSG00000271143,0
ENSG00000303689,3
ENSG00000308471,0
ENSG00000302489,11
ENSG00000299627,6
ENSG00000290041,114
ENSG00000300507,2
ENSG00000303550,1
ENSG00000173846,1620
ENSG00000227045,0
ENSG00000269621,7
ENSG00000249602,42
ENSG00000268288,9
ENSG00000203288,13
ENSG00000303697,3
ENSG00000234614,121
ENSG00000285651,254
ENSG00000294771,0
ENSG00000294792,2
ENSG00000294865,0
ENSG00000286581,0
ENSG00000294841,1
ENSG00000298988,8
ENSG00000260021,2
ENSG00000295157,0
ENSG00000291234,3
ENSG00000293264,34
ENSG00000135821,1149
ENSG00000306613,29
ENSG00000203730,18
ENSG00000203729,6
ENSG00000121446,33
ENSG00000270443,0
ENSG00000233537,0
ENSG00000135828,1084
ENSG00000276839,0
ENSG00000225670,0
ENSG00000228560,0
ENSG00000301556,0
ENSG00000163568,459
ENSG00000299357,0
ENSG00000299373,0
ENSG00000117543,1965
ENSG00000233184,681
ENSG00000252765,0
ENSG00000306733,1
ENSG00000271578,1
ENSG00000162692,0
ENSG00000162694,62
ENSG00000273204,7
ENSG00000162695,3757
ENSG00000230946,256
ENSG00000235146,0
ENSG00000237491,408
ENSG00000177757,60
ENSG00000297178,143
ENSG00000297224,7
ENSG00000230368,0
ENSG00000293331,2
ENSG00000225880,788
ENSG00000215846,0
ENSG00000286285,764
ENSG00000236290,0
ENSG00000272371,25
ENSG00000226745,0
ENSG00000299088,0
ENSG00000225079,0
ENSG00000294675,24
ENSG00000234020,0
ENSG00000296639,0
ENSG00000274927,2
ENSG00000310320,0
ENSG00000277702,0
ENSG00000294133,0
ENSG00000274642,0
ENSG00000305887,303
ENSG00000286151,0
ENSG00000299055,0
ENSG00000231100,0
ENSG00000224943,0
ENSG00000227777,0
ENSG00000307038,7
ENSG00000276118,0
ENSG00000307995,1
ENSG00000275075,0
ENSG00000307444,0
ENSG00000223495,0
ENSG00000303869,0
ENSG00000235827,0
ENSG00000307652,0
ENSG00000237379,0
ENSG00000299390,25
ENSG00000227711,0
ENSG00000287205,1
ENSG00000293279,78
ENSG00000237188,10
ENSG00000228247,0
ENSG00000286775,0
ENSG00000228289,0
ENSG00000294677,0
ENSG00000286073,0
ENSG00000294460,0
ENSG00000227728,0
ENSG00000242042,0
ENSG00000230813,0
ENSG00000302053,0
ENSG00000233084,0
ENSG00000298524,6
ENSG00000227815,0
ENSG00000236021,75
ENSG00000229112,0
ENSG00000302016,0
ENSG00000271558,0
ENSG00000296037,0
ENSG00000228175,0
ENSG00000299996,2
ENSG00000233020,0
ENSG00000310316,0
ENSG00000237861,0
ENSG00000290127,96
ENSG00000236675,17
ENSG00000302966,68
ENSG00000217327,0
ENSG00000287102,0
ENSG00000203761,0
ENSG00000229828,0
ENSG00000299329,12
ENSG00000225080,0
ENSG00000301740,59
ENSG00000237090,0
ENSG00000228192,87
ENSG00000203855,0
ENSG00000298638,0
ENSG00000215864,0
ENSG00000307795,0
ENSG00000234226,0
ENSG00000294611,0
ENSG00000225217,0
ENSG00000310471,5
ENSG00000223779,0
ENSG00000307187,121
ENSG00000233430,0
ENSG00000307096,7
ENSG00000265531,0
ENSG00000307137,7
ENSG00000268074,0
ENSG00000307229,0
ENSG00000270872,209
ENSG00000294260,82
ENSG00000289318,24
ENSG00000229367,0
ENSG00000310399,1
ENSG00000226947,0
ENSG00000285753,0
ENSG00000215914,0
ENSG00000310190,18
ENSG00000224680,0
ENSG00000287078,80
ENSG00000236040,0
ENSG00000302399,0
ENSG00000225656,0
ENSG00000244137,0
ENSG00000224800,0
ENSG00000295148,1
ENSG00000239670,20
ENSG00000236065,95
ENSG00000235912,0
ENSG00000310432,3
ENSG00000227177,0
ENSG00000224183,20
ENSG00000309241,37
ENSG00000240667,0
ENSG00000307040,0
ENSG00000226949,0
ENSG00000230576,0
ENSG00000305224,0
ENSG00000232456,0
ENSG00000307216,0
ENSG00000268020,0
ENSG00000290826,0
ENSG00000268903,0
ENSG00000308579,5
ENSG00000269981,7
ENSG00000186301,37
ENSG00000293901,0
ENSG00000236698,0
ENSG00000290849,342
ENSG00000234262,0
ENSG00000229035,0
ENSG00000242757,0
ENSG00000234277,1
ENSG00000278273,8
ENSG00000305955,0
ENSG00000287607,0
ENSG00000302082,0
ENSG00000283752,1
ENSG00000297370,33
ENSG00000236741,0
ENSG00000309242,60
ENSG00000175658,0
ENSG00000290869,0
ENSG00000232678,0
ENSG00000229021,8
ENSG00000234367,0
ENSG00000303386,62
ENSG00000224064,0
ENSG00000297103,0
ENSG00000274019,0
ENSG00000230228,0
ENSG00000299163,2
ENSG00000181201,0
ENSG00000297366,5
ENSG00000234953,0
ENSG00000242598,0
ENSG00000228940,0
ENSG00000274423,0
ENSG00000270728,19
ENSG00000308073,87
ENSG00000290683,511
ENSG00000213063,0
ENSG00000304468,0
ENSG00000227941,0
ENSG00000259788,55
ENSG00000235082,182
ENSG00000298630,30
ENSG00000227242,0
ENSG00000305893,0
ENSG00000310005,1
ENSG00000283342,0
ENSG00000299589,0
ENSG00000275140,0
ENSG00000186543,1
ENSG00000295832,0
ENSG00000236731,0
ENSG00000296111,0
ENSG00000233712,0
ENSG00000227243,0
ENSG00000308282,0
ENSG00000232059,0
ENSG00000250894,0
ENSG00000295394,0
ENSG00000213244,0
ENSG00000278182,0
ENSG00000287374,16
ENSG00000275064,2
ENSG00000232621,1
ENSG00000274886,0
ENSG00000231029,0
ENSG00000305739,0
ENSG00000236679,0
ENSG00000292994,59
ENSG00000233653,4
ENSG00000224927,0
ENSG00000298607,0
ENSG00000253326,0
ENSG00000291217,32
ENSG00000232208,0
ENSG00000310107,34
ENSG00000228626,0
ENSG00000235988,0
ENSG00000274020,3885
ENSG00000250536,0
ENSG00000306569,4
ENSG00000280114,7
ENSG00000271329,0
ENSG00000302536,32
ENSG00000224837,0
ENSG00000297093,0
ENSG00000238118,0
ENSG00000295053,6
ENSG00000227232,0
ENSG00000237409,2
ENSG00000224259,22
ENSG00000187481,0
ENSG00000298657,0
ENSG00000215871,0
ENSG00000300501,0
ENSG00000224462,2
ENSG00000243636,4
ENSG00000275801,0
ENSG00000303180,0
ENSG00000233929,0
ENSG00000293791,38
ENSG00000308415,93
ENSG00000279928,0
ENSG00000279457,0
ENSG00000310527,705
ENSG00000310528,2
ENSG00000229953,3
ENSG00000306690,0
ENSG00000310095,1
ENSG00000224536,195
ENSG00000134369,371
ENSG00000310071,12
ENSG00000231871,8
ENSG00000235121,6
ENSG00000053371,661
ENSG00000299004,18
ENSG00000284747,48
ENSG00000301325,0
ENSG00000301344,1
ENSG00000298156,0
ENSG00000301025,0
ENSG00000238290,1
ENSG00000227634,0
ENSG00000297637,202
ENSG00000293403,7
ENSG00000260698,180
ENSG00000235021,10
ENSG00000143653,159
ENSG00000228879,0
ENSG00000260855,25
ENSG00000227953,14
ENSG00000308561,5
ENSG00000291123,11
ENSG00000287979,485
ENSG00000308507,139
ENSG00000226067,4309
ENSG00000300262,0
ENSG00000290904,135
ENSG00000291135,1
ENSG00000227193,6
ENSG00000299265,6
ENSG00000227735,3
ENSG00000121644,1232
ENSG00000301033,57
ENSG00000301052,1
ENSG00000284188,2
ENSG00000299477,1
ENSG00000296134,2
ENSG00000273175,29
ENSG00000301467,0
ENSG00000278757,0
ENSG00000293458,0
ENSG00000117507,0
ENSG00000225243,0
ENSG00000206692,0
ENSG00000293382,46
ENSG00000284640,3
ENSG00000306436,38
ENSG00000284773,148
ENSG00000241014,0
ENSG00000243749,45
ENSG00000271741,0
ENSG00000163867,602
ENSG00000197056,714
ENSG00000228172,60
ENSG00000272478,0
ENSG00000236528,31
ENSG00000294297,1
ENSG00000117632,1981
ENSG00000294810,0
ENSG00000294781,3
ENSG00000224174,40
ENSG00000290867,3843
ENSG00000236140,651
ENSG00000273384,2
ENSG00000288999,25
ENSG00000289893,64
ENSG00000234132,4
ENSG00000284237,1
ENSG00000176754,3
ENSG00000228794,2056
ENSG00000225206,0
ENSG00000225767,120
ENSG00000238107,19
ENSG00000284657,321
ENSG00000272145,228
ENSG00000257551,0
ENSG00000291158,4657
ENSG00000237950,52
ENSG00000274265,2286
ENSG00000225233,2
ENSG00000291233,2489
ENSG00000228826,120
ENSG00000227959,0
ENSG00000303589,26
ENSG00000237976,8
ENSG00000225506,0
ENSG00000235790,76
ENSG00000272865,0
ENSG00000234601,0
ENSG00000230434,0
ENSG00000291242,37
ENSG00000228067,0
ENSG00000293271,5
ENSG00000310526,807
ENSG00000241860,112
ENSG00000296909,1
ENSG00000289402,2
ENSG00000117242,243
ENSG00000296887,1
ENSG00000298940,31
ENSG00000233069,23
ENSG00000117245,2
ENSG00000127483,7748
ENSG00000297143,10
ENSG00000228013,93
ENSG00000301669,4
ENSG00000286391,3
ENSG00000229780,40
ENSG00000290790,35
ENSG00000233030,7
ENSG00000301450,23
ENSG00000290791,147
ENSG00000264207,69
ENSG00000301610,28
ENSG00000301517,3
ENSG00000305630,42
ENSG00000303850,4
ENSG00000285184,68
ENSG00000288859,3566
ENSG00000291226,0
ENSG00000308635,0
ENSG00000306650,0
ENSG00000288460,0
ENSG00000231666,0
ENSG00000176320,0
ENSG00000296270,0
ENSG00000300869,0
ENSG00000236656,0
ENSG00000236427,3
ENSG00000143631,2
ENSG00000143520,0
ENSG00000304363,0
ENSG00000304384,0
ENSG00000198854,0
ENSG00000285946,0
ENSG00000289062,0
ENSG00000224308,0
ENSG00000307055,0
ENSG00000295252,0
ENSG00000301557,0
ENSG00000301576,0
ENSG00000301592,0
ENSG00000307212,2
ENSG00000001461,3719
ENSG00000294489,16
ENSG00000224459,0
ENSG00000297277,1
ENSG00000179743,265
ENSG00000296088,0
ENSG00000272438,1
ENSG00000298603,0
ENSG00000223764,0
ENSG00000303599,0
ENSG00000303623,0
ENSG00000303614,0
ENSG00000291156,10
ENSG00000273443,3
ENSG00000304119,12
ENSG00000304169,0
ENSG00000299943,0
ENSG00000304965,14
ENSG00000230415,28
ENSG00000162572,40
ENSG00000304860,8
ENSG00000224870,608
ENSG00000301639,62
ENSG00000225905,0
ENSG00000225285,0
ENSG00000296715,0
ENSG00000237250,0
ENSG00000116996,0
ENSG00000303841,0
ENSG00000301958,1
ENSG00000307428,0
ENSG00000203897,0
ENSG00000302697,0
ENSG00000273382,63
ENSG00000270066,70
ENSG00000298269,12
ENSG00000305118,3
ENSG00000179902,38
ENSG00000116299,750
ENSG00000226862,6
ENSG00000296321,0
ENSG00000307108,5
ENSG00000290909,0
ENSG00000294186,2
ENSG00000228288,1
ENSG00000227050,0
ENSG00000158161,1346
ENSG00000301359,12
ENSG00000289576,3
ENSG00000228589,505
ENSG00000228943,0
ENSG00000214812,30
ENSG00000253005,0
ENSG00000298310,7
ENSG00000301230,26
ENSG00000301213,29
ENSG00000304887,0
ENSG00000293797,42
ENSG00000299543,36
ENSG00000305861,0
ENSG00000305847,41
ENSG00000305889,10
ENSG00000301832,65
ENSG00000294203,134
ENSG00000294231,6
ENSG00000287190,2
ENSG00000233396,69
ENSG00000304723,9
ENSG00000290115,7
ENSG00000143257,63
ENSG00000305533,0
ENSG00000264343,1731
ENSG00000301551,2
ENSG00000300693,92
ENSG00000300712,0
ENSG00000054118,9367
ENSG00000214193,65
ENSG00000289721,188
ENSG00000286019,1362
ENSG00000301108,2
ENSG00000226330,152
ENSG00000288934,20
ENSG00000198625,7047
ENSG00000298569,39
ENSG00000298590,26
ENSG00000240710,144
ENSG00000170382,364
ENSG00000297724,0
ENSG00000297698,0
ENSG00000117640,421
ENSG00000238316,0
ENSG00000235069,0
ENSG00000299849,6
ENSG00000260063,71
ENSG00000117713,9369
ENSG00000158887,97
ENSG00000142615,9
ENSG00000215704,42
ENSG00000132906,413
ENSG00000116138,1930
ENSG00000251866,12
ENSG00000272510,9
ENSG00000116771,247
ENSG00000237301,55
ENSG00000235084,85
ENSG00000252417,0
ENSG00000236500,0
ENSG00000197312,2520
ENSG00000215695,5
ENSG00000116786,1634
ENSG00000271742,1
ENSG00000287839,382
ENSG00000227673,1
ENSG00000297268,25
ENSG00000297244,15
ENSG00000240553,51
ENSG00000169641,3171
ENSG00000289014,46
ENSG00000304077,0
ENSG00000162430,1450
ENSG00000183291,3348
ENSG00000267734,60
