,kupritz-26037-001
ENSG00000080007,98
ENSG00000287679,0
ENSG00000112599,75
ENSG00000233941,0
ENSG00000112297,6477
ENSG00000207499,0
ENSG00000202386,0
ENSG00000200314,1
ENSG00000130347,245
ENSG00000200295,3
ENSG00000130348,898
ENSG00000216977,14
ENSG00000202285,0
ENSG00000207577,0
ENSG00000212587,2
ENSG00000199360,0
ENSG00000219329,4
ENSG00000155115,835
ENSG00000197498,852
ENSG00000218803,19
ENSG00000200594,14
ENSG00000218757,179
ENSG00000264814,23
ENSG00000238963,23
ENSG00000274451,1
ENSG00000235381,178
ENSG00000029639,709
ENSG00000171217,154
ENSG00000074771,0
ENSG00000202241,4
ENSG00000237775,0
ENSG00000284370,0
ENSG00000213780,4
ENSG00000288473,0
ENSG00000252761,0
ENSG00000275906,0
ENSG00000204544,0
ENSG00000222895,0
ENSG00000204542,0
ENSG00000204540,0
ENSG00000204539,0
ENSG00000204538,0
ENSG00000238211,0
ENSG00000271821,1
ENSG00000255726,0
ENSG00000255899,0
ENSG00000137411,49
ENSG00000276643,0
ENSG00000201292,0
ENSG00000280991,0
ENSG00000213536,0
ENSG00000176381,0
ENSG00000198818,560
ENSG00000233231,86
ENSG00000261420,25
ENSG00000280057,12
ENSG00000232082,15
ENSG00000222958,0
ENSG00000164458,0
ENSG00000124532,970
ENSG00000178409,294
ENSG00000085377,2482
ENSG00000213079,6564
ENSG00000112144,2089
ENSG00000203760,19
ENSG00000095981,0
ENSG00000164484,95
ENSG00000135597,3835
ENSG00000112584,3219
ENSG00000096060,5268
ENSG00000146151,0
ENSG00000214113,457
ENSG00000288638,1
ENSG00000239472,21
ENSG00000215057,14
ENSG00000124785,9
ENSG00000263572,0
ENSG00000283616,0
ENSG00000241216,0
ENSG00000124491,0
ENSG00000288564,0
ENSG00000224999,0
ENSG00000276302,3
ENSG00000273712,0
ENSG00000270326,0
ENSG00000216802,1
ENSG00000225415,12
ENSG00000024862,1325
ENSG00000219249,125
ENSG00000265558,0
ENSG00000233893,36
ENSG00000216471,0
ENSG00000212333,0
ENSG00000219284,6
ENSG00000218187,13
ENSG00000260212,15
ENSG00000219699,25
ENSG00000281248,90
ENSG00000274493,41
ENSG00000243955,0
ENSG00000230375,0
ENSG00000096264,0
ENSG00000279284,0
ENSG00000280371,0
ENSG00000266494,0
ENSG00000146039,0
ENSG00000124568,0
ENSG00000124564,14
ENSG00000242387,0
ENSG00000277410,0
ENSG00000112343,5645
ENSG00000272810,5
ENSG00000224447,1
ENSG00000124610,175
ENSG00000286522,42
ENSG00000278463,92
ENSG00000287080,23
ENSG00000187475,4
ENSG00000168298,24324
ENSG00000217159,3
ENSG00000274290,683
ENSG00000277157,1272
ENSG00000204516,1212
ENSG00000201680,4
ENSG00000256851,0
ENSG00000219797,13
ENSG00000225499,10
ENSG00000204511,29
ENSG00000198563,1874
ENSG00000254870,2
ENSG00000201785,43
ENSG00000265236,0
ENSG00000226979,1484
ENSG00000227507,6530
ENSG00000204482,113
ENSG00000204475,260
ENSG00000204472,24
ENSG00000200816,37
ENSG00000274494,4
ENSG00000204444,230
ENSG00000204439,1184
ENSG00000227198,0
ENSG00000204438,780
ENSG00000201207,28
ENSG00000263020,0
ENSG00000204427,145
ENSG00000266776,0
ENSG00000204424,0
ENSG00000250641,0
ENSG00000204421,0
ENSG00000204410,15
ENSG00000255152,0
ENSG00000252743,4
ENSG00000204396,14
ENSG00000201555,6
ENSG00000207023,12
ENSG00000271986,14
ENSG00000223967,3
ENSG00000213722,211
ENSG00000214892,48
ENSG00000227939,243
ENSG00000231402,1
ENSG00000256166,2
ENSG00000229836,2
ENSG00000277402,0
ENSG00000201658,0
ENSG00000230994,0
ENSG00000223702,0
ENSG00000225851,5
ENSG00000237107,0
ENSG00000024048,9008
ENSG00000206848,28
ENSG00000112619,100
ENSG00000213435,0
ENSG00000124659,1535
ENSG00000271765,3
ENSG00000272189,15
ENSG00000212242,31
ENSG00000112357,316
ENSG00000201807,4
ENSG00000182747,1
ENSG00000207247,0
ENSG00000230350,0
ENSG00000225391,0
ENSG00000242574,184
ENSG00000248993,0
ENSG00000204257,375
ENSG00000223837,0
ENSG00000183239,21
ENSG00000287562,183
ENSG00000180992,772
ENSG00000137216,899
ENSG00000137225,0
ENSG00000171453,557
ENSG00000137207,1814
ENSG00000124571,2506
ENSG00000219470,189
ENSG00000252218,6
ENSG00000170734,1122
ENSG00000172432,1657
ENSG00000124688,807
ENSG00000172426,175
ENSG00000272114,0
ENSG00000230913,1
ENSG00000231102,61
ENSG00000096088,35
ENSG00000269387,2
ENSG00000137218,176
ENSG00000124593,2
ENSG00000278224,1
ENSG00000206977,0
ENSG00000204394,1548
ENSG00000204392,644
ENSG00000204390,261
ENSG00000201823,0
ENSG00000201754,0
ENSG00000204366,287
ENSG00000204435,506
ENSG00000236823,0
ENSG00000130368,0
ENSG00000197081,28343
ENSG00000213073,0
ENSG00000175003,131
ENSG00000216516,0
ENSG00000112561,1238
ENSG00000112539,0
ENSG00000199523,0
ENSG00000206681,0
ENSG00000236627,0
ENSG00000218475,0
ENSG00000218536,0
ENSG00000266128,0
ENSG00000260422,0
ENSG00000288648,0
ENSG00000226577,1
ENSG00000286301,0
ENSG00000229068,0
ENSG00000224936,4
ENSG00000236603,649
ENSG00000204592,90904
ENSG00000204576,447
ENSG00000216101,0
ENSG00000204569,6077
ENSG00000204568,1849
ENSG00000228415,5
ENSG00000204564,587
ENSG00000204560,1472
ENSG00000204574,3947
ENSG00000082269,811
ENSG00000047936,0
ENSG00000214736,0
ENSG00000152894,147
ENSG00000096006,0
ENSG00000120254,808
ENSG00000096080,339
ENSG00000112146,1574
ENSG00000213760,21
ENSG00000204420,8
ENSG00000112782,1110
ENSG00000137275,4438
ENSG00000237786,31
ENSG00000218265,18
ENSG00000202351,0
ENSG00000225921,1799
ENSG00000010017,4421
ENSG00000286316,103
ENSG00000266617,4
ENSG00000130340,9491
ENSG00000229502,172
ENSG00000220867,75
ENSG00000252658,17
ENSG00000078269,1290
ENSG00000285642,7
ENSG00000233496,14
ENSG00000236164,0
ENSG00000112818,0
ENSG00000237719,133
ENSG00000156711,2178
ENSG00000096070,2273
ENSG00000010030,159
ENSG00000273719,0
ENSG00000207431,0
ENSG00000272397,9
ENSG00000137200,3112
ENSG00000198937,522
ENSG00000263926,10
ENSG00000279942,49
ENSG00000112139,14
ENSG00000124523,1196
ENSG00000180316,11
ENSG00000237541,14
ENSG00000263649,0
ENSG00000232629,30
ENSG00000241106,17
ENSG00000250264,0
ENSG00000204261,797
ENSG00000235301,5
ENSG00000164430,1074
ENSG00000226594,0
ENSG00000216616,1
ENSG00000286811,0
ENSG00000226068,5
ENSG00000216835,3
ENSG00000236703,14
ENSG00000207689,0
ENSG00000201012,2
ENSG00000135541,1828
ENSG00000135334,2336
ENSG00000238628,1
ENSG00000207131,0
ENSG00000240997,0
ENSG00000271114,0
ENSG00000286278,0
ENSG00000118434,0
ENSG00000279565,0
ENSG00000220131,0
ENSG00000220267,0
ENSG00000222145,23
ENSG00000137261,17
ENSG00000218806,0
ENSG00000112312,198
ENSG00000199289,1
ENSG00000182952,4922
ENSG00000284607,4
ENSG00000217646,2
ENSG00000276903,90
ENSG00000184357,784
ENSG00000275379,1324
ENSG00000275126,596
ENSG00000197153,168
ENSG00000278677,10
ENSG00000274641,170
ENSG00000238610,0
ENSG00000168131,1
ENSG00000232757,62
ENSG00000278104,0
ENSG00000275856,0
ENSG00000066379,672
ENSG00000278773,0
ENSG00000204619,3179
ENSG00000204616,1
ENSG00000252228,0
ENSG00000204614,0
ENSG00000204613,0
ENSG00000204610,1
ENSG00000233892,70
ENSG00000204385,16
ENSG00000284829,0
ENSG00000286974,231
ENSG00000213676,2132
ENSG00000204315,98
ENSG00000284954,2
ENSG00000221988,66
ENSG00000258388,14
ENSG00000241404,8
ENSG00000204310,785
ENSG00000284469,0
ENSG00000204308,1439
ENSG00000277264,0
ENSG00000273333,0
ENSG00000204304,2721
ENSG00000213654,4753
ENSG00000204301,50
ENSG00000237285,6
ENSG00000223335,0
ENSG00000204287,467
ENSG00000146112,9727
ENSG00000230449,7
ENSG00000196230,12194
ENSG00000201988,5
ENSG00000137331,610
ENSG00000263608,0
ENSG00000137285,41
ENSG00000180822,1065
ENSG00000137266,953
ENSG00000272320,28
ENSG00000137267,84
ENSG00000219736,0
ENSG00000111799,1
ENSG00000112697,5809
ENSG00000203489,0
ENSG00000238156,1
ENSG00000221332,0
ENSG00000263533,0
ENSG00000217680,0
ENSG00000201291,0
ENSG00000146197,639
ENSG00000272374,145
ENSG00000065029,879
ENSG00000217004,17
ENSG00000112033,1180
ENSG00000198755,15697
ENSG00000276712,17
ENSG00000007866,52
ENSG00000112041,0
ENSG00000219023,3778
ENSG00000218749,18
ENSG00000287458,107
ENSG00000212579,0
ENSG00000265527,15
ENSG00000146267,2
ENSG00000132423,78
ENSG00000132424,5632
ENSG00000274603,1
ENSG00000112237,1934
ENSG00000219755,0
ENSG00000153291,10
ENSG00000180113,1
ENSG00000146070,0
ENSG00000069122,0
ENSG00000225730,0
ENSG00000204356,1403
ENSG00000284446,0
ENSG00000204348,277
ENSG00000224389,28
ENSG00000231852,1
ENSG00000252512,0
ENSG00000180573,4611
ENSG00000282988,0
ENSG00000196866,34
ENSG00000277720,0
ENSG00000218281,2
ENSG00000124575,17093
ENSG00000274618,2293
ENSG00000275663,0
ENSG00000277775,319
ENSG00000278588,1008
ENSG00000220875,2
ENSG00000186470,11554
ENSG00000124508,1520
ENSG00000111801,7358
ENSG00000111875,2221
ENSG00000111877,2116
ENSG00000235099,0
ENSG00000213187,1
ENSG00000135333,0
ENSG00000218459,8
ENSG00000135297,2610
ENSG00000124588,410
ENSG00000227602,0
ENSG00000216854,0
ENSG00000200224,0
ENSG00000151917,0
ENSG00000219790,0
ENSG00000218980,3
ENSG00000276576,0
ENSG00000197062,807
ENSG00000203734,215
ENSG00000164674,3047
ENSG00000186340,1
ENSG00000112337,0
ENSG00000137252,0
ENSG00000204701,0
ENSG00000204657,12
ENSG00000203907,5
ENSG00000204520,434
ENSG00000288587,0
ENSG00000199332,1
ENSG00000233902,8
ENSG00000216657,248
ENSG00000279926,58
ENSG00000112739,5726
ENSG00000145975,91
ENSG00000198721,936
ENSG00000235008,41
ENSG00000249141,5
ENSG00000231654,21
ENSG00000026297,3942
ENSG00000252431,0
ENSG00000252487,0
ENSG00000223039,1
ENSG00000181472,2438
ENSG00000252615,14
ENSG00000155906,1720
ENSG00000219395,191
ENSG00000146476,973
ENSG00000120262,2
ENSG00000207422,0
ENSG00000197061,4518
ENSG00000216813,30
ENSG00000183807,1
ENSG00000173612,0
ENSG00000217089,0
ENSG00000200248,0
ENSG00000185002,0
ENSG00000252107,0
ENSG00000263514,0
ENSG00000264390,0
ENSG00000216548,0
ENSG00000275138,0
ENSG00000213065,0
ENSG00000180658,67
ENSG00000236761,25
ENSG00000216917,0
ENSG00000266807,0
ENSG00000219532,3
ENSG00000200895,0
ENSG00000237115,1
ENSG00000118523,0
ENSG00000218857,12
ENSG00000118518,1343
ENSG00000251768,39
ENSG00000213131,332
ENSG00000220744,21
ENSG00000220522,2
ENSG00000226707,0
ENSG00000124812,0
ENSG00000177684,0
ENSG00000214642,0
ENSG00000203970,0
ENSG00000180872,0
ENSG00000244694,0
ENSG00000261839,42
ENSG00000198315,4637
ENSG00000218834,0
ENSG00000135298,3
ENSG00000287914,6
ENSG00000284615,10
ENSG00000202044,1
ENSG00000233464,18
ENSG00000218792,0
ENSG00000280236,0
ENSG00000277881,0
ENSG00000225797,0
ENSG00000230164,0
ENSG00000204687,0
ENSG00000213900,0
ENSG00000230056,4
ENSG00000243729,0
ENSG00000112462,0
ENSG00000118432,0
ENSG00000204252,133
ENSG00000224796,50
ENSG00000231461,5
ENSG00000228688,0
ENSG00000204231,1785
ENSG00000202441,19
ENSG00000204228,199
ENSG00000199036,0
ENSG00000204227,967
ENSG00000225463,1
ENSG00000223457,0
ENSG00000223501,1197
ENSG00000231500,19648
ENSG00000235863,807
ENSG00000227057,1478
ENSG00000284517,0
ENSG00000204220,402
ENSG00000284064,0
ENSG00000237441,681
ENSG00000285064,0
ENSG00000286920,3
ENSG00000229596,1
ENSG00000204695,0
ENSG00000137204,3
ENSG00000146215,4
ENSG00000219222,7
ENSG00000220614,5
ENSG00000179157,22
ENSG00000197594,26
ENSG00000228285,157
ENSG00000225644,0
ENSG00000237649,14
ENSG00000204194,0
ENSG00000112511,2665
ENSG00000112514,1489
ENSG00000197283,937
ENSG00000284256,1
ENSG00000213588,745
ENSG00000220113,0
ENSG00000223542,0
ENSG00000234567,0
ENSG00000238059,0
ENSG00000272428,0
ENSG00000120253,1381
ENSG00000219433,26
ENSG00000231760,25
ENSG00000285889,0
ENSG00000285991,23
ENSG00000120256,7
ENSG00000217733,0
ENSG00000223701,0
ENSG00000216906,0
ENSG00000203722,0
ENSG00000131015,11
ENSG00000215094,0
ENSG00000253809,0
ENSG00000287300,0
ENSG00000280232,61
ENSG00000135317,2166
ENSG00000164418,0
ENSG00000220563,0
ENSG00000275072,0
ENSG00000217334,0
ENSG00000198738,0
ENSG00000222686,0
ENSG00000200427,1
ENSG00000218766,0
ENSG00000202103,0
ENSG00000124788,22040
ENSG00000219627,0
ENSG00000219549,0
ENSG00000233503,78
ENSG00000219993,0
ENSG00000234115,0
ENSG00000168566,1379
ENSG00000227516,4
ENSG00000207371,3
ENSG00000112576,4745
ENSG00000206875,61
ENSG00000223946,93
ENSG00000230062,0
ENSG00000249853,1
ENSG00000158406,50
ENSG00000204618,120
ENSG00000204702,0
ENSG00000204688,0
ENSG00000204700,0
ENSG00000204580,146
ENSG00000206474,0
ENSG00000235109,138
ENSG00000053328,113
ENSG00000135525,35
ENSG00000016402,0
ENSG00000204590,2375
ENSG00000172469,1025
ENSG00000217060,206
ENSG00000213211,0
ENSG00000216439,1
ENSG00000214460,85
ENSG00000135318,907
ENSG00000271793,0
ENSG00000135577,2
ENSG00000137338,60
ENSG00000137404,522
ENSG00000124557,10
ENSG00000155085,906
ENSG00000274750,348
ENSG00000146399,0
ENSG00000137434,19
ENSG00000146426,1112
ENSG00000146360,0
ENSG00000014123,2703
ENSG00000112214,2
ENSG00000213183,0
ENSG00000207309,0
ENSG00000219139,0
ENSG00000217331,0
ENSG00000122335,432
ENSG00000188451,167
ENSG00000274023,5
ENSG00000238019,11
ENSG00000243373,15
ENSG00000272047,598
ENSG00000185760,183
ENSG00000236475,1
ENSG00000280128,636
ENSG00000248167,0
ENSG00000224372,0
ENSG00000224486,0
ENSG00000236405,0
ENSG00000216676,0
ENSG00000287674,0
ENSG00000218069,265
ENSG00000217862,12
ENSG00000276368,79
ENSG00000273703,176
ENSG00000197238,6520
ENSG00000285717,0
ENSG00000218868,0
ENSG00000112799,3
ENSG00000279368,0
ENSG00000278828,918
ENSG00000204525,31520
ENSG00000204632,1363
ENSG00000281831,33
ENSG00000231130,10
ENSG00000125337,0
ENSG00000202200,0
ENSG00000220884,1
ENSG00000219642,127
ENSG00000252554,1
ENSG00000233351,0
ENSG00000146376,584
ENSG00000218689,0
ENSG00000112541,0
ENSG00000231389,2652
ENSG00000251916,0
ENSG00000196735,338
ENSG00000223534,1
ENSG00000235040,0
ENSG00000226030,0
ENSG00000179344,276
ENSG00000216475,0
ENSG00000225311,9
ENSG00000219409,38
ENSG00000217195,59
ENSG00000220739,69
ENSG00000196569,374
ENSG00000196586,1762
ENSG00000137337,1595
ENSG00000204305,358
ENSG00000111961,22
ENSG00000172348,41
ENSG00000124782,5067
ENSG00000112761,19
ENSG00000172179,0
ENSG00000204531,18
ENSG00000112562,0
ENSG00000112077,0
ENSG00000137161,1695
ENSG00000124702,2047
ENSG00000092820,14978
ENSG00000091831,515
ENSG00000118495,320
ENSG00000288721,9
ENSG00000124641,299
ENSG00000197261,0
ENSG00000196747,416
ENSG00000273802,1496
ENSG00000185130,301
ENSG00000233822,595
ENSG00000277224,1103
ENSG00000275713,760
ENSG00000273983,11
ENSG00000276966,8756
ENSG00000135569,0
ENSG00000158373,3876
ENSG00000120279,0
ENSG00000164663,256
ENSG00000197279,17
ENSG00000244355,0
ENSG00000044090,664
ENSG00000153294,0
ENSG00000196812,424
ENSG00000226314,56
ENSG00000280107,15
ENSG00000216901,1
ENSG00000218016,0
ENSG00000176933,1
ENSG00000137185,298
ENSG00000187626,654
ENSG00000189134,0
ENSG00000219770,0
ENSG00000222800,0
ENSG00000274997,277
ENSG00000265565,10
ENSG00000174572,0
ENSG00000112812,21
ENSG00000270935,0
ENSG00000158553,0
ENSG00000220758,0
ENSG00000124613,199
ENSG00000271755,25
ENSG00000237154,3
ENSG00000096654,1453
ENSG00000285849,105
ENSG00000278332,0
ENSG00000218347,1
ENSG00000219738,1
ENSG00000206671,0
ENSG00000137413,2886
ENSG00000252106,0
ENSG00000064995,968
ENSG00000111850,466
ENSG00000203872,240
ENSG00000279616,85
ENSG00000272514,2
ENSG00000213204,74
ENSG00000216324,0
ENSG00000218793,1
ENSG00000218698,1
ENSG00000164414,316
ENSG00000206715,21
ENSG00000146282,2807
ENSG00000146414,3672
ENSG00000164520,0
ENSG00000219314,0
ENSG00000112186,0
ENSG00000184612,64
ENSG00000137414,1860
ENSG00000206881,24
ENSG00000112137,254
ENSG00000112559,0
ENSG00000204248,13
ENSG00000204290,0
ENSG00000203877,0
ENSG00000172673,12503
ENSG00000050393,750
ENSG00000112419,8512
ENSG00000204536,266
ENSG00000074706,6031
ENSG00000065609,0
ENSG00000204463,5182
ENSG00000204694,0
ENSG00000153303,0
ENSG00000112486,54
ENSG00000288829,71
ENSG00000255587,3
ENSG00000220349,1
ENSG00000285888,3
ENSG00000137168,661
ENSG00000198663,5945
ENSG00000232598,0
ENSG00000164530,88
ENSG00000226976,881
ENSG00000137409,3389
ENSG00000137193,4834
ENSG00000172738,89
ENSG00000287789,927
ENSG00000218730,44
ENSG00000112182,8001
ENSG00000124496,4693
ENSG00000218194,0
ENSG00000112299,1
ENSG00000218991,0
ENSG00000112303,291
ENSG00000234484,6
ENSG00000271488,0
ENSG00000188112,83
ENSG00000232891,8
ENSG00000224029,7
ENSG00000226599,3
ENSG00000213089,189
ENSG00000218996,22
ENSG00000202119,5
ENSG00000213719,6715
ENSG00000120278,410
ENSG00000234745,67276
ENSG00000279453,782
ENSG00000111897,12984
ENSG00000275339,93
ENSG00000279114,16
ENSG00000277408,0
ENSG00000287258,1
ENSG00000272472,1
ENSG00000287818,1
ENSG00000135549,6
ENSG00000157343,5
ENSG00000220734,0
ENSG00000196748,0
ENSG00000204140,0
ENSG00000137392,0
ENSG00000197753,118
ENSG00000096063,3117
ENSG00000189298,784
ENSG00000205653,0
ENSG00000112679,1805
ENSG00000137265,19545
ENSG00000286364,129
ENSG00000230433,98
ENSG00000027697,1973
ENSG00000218732,0
ENSG00000079841,0
ENSG00000214558,610
ENSG00000001084,1389
ENSG00000231683,0
ENSG00000124743,10
ENSG00000204264,4589
ENSG00000178033,1
ENSG00000164451,0
ENSG00000111832,1605
ENSG00000111834,65
ENSG00000153975,659
ENSG00000196911,3263
ENSG00000204422,0
ENSG00000204351,1935
ENSG00000280135,848
ENSG00000025796,2896
ENSG00000238420,9
ENSG00000232778,34
ENSG00000272476,47
ENSG00000224987,0
ENSG00000253090,0
ENSG00000231112,0
ENSG00000146263,1437
ENSG00000204498,258
ENSG00000216412,4
ENSG00000283265,0
ENSG00000220412,31
ENSG00000207300,2
ENSG00000169976,1624
ENSG00000219297,0
ENSG00000135604,2016
ENSG00000204314,29
ENSG00000285085,0
ENSG00000083097,2370
ENSG00000013392,210
ENSG00000168394,11472
ENSG00000233908,0
ENSG00000201023,0
ENSG00000218632,11
ENSG00000135535,11065
ENSG00000185250,10
ENSG00000135587,415
ENSG00000135596,2171
ENSG00000112365,3738
ENSG00000013375,1517
ENSG00000244255,0
ENSG00000243649,62
ENSG00000112473,1272
ENSG00000112695,1768
ENSG00000204296,0
ENSG00000280423,0
ENSG00000145949,90
ENSG00000286933,0
ENSG00000217408,0
ENSG00000217130,77
ENSG00000124562,890
ENSG00000065060,2078
ENSG00000206717,1
ENSG00000064999,1415
ENSG00000187762,35
ENSG00000286550,80
ENSG00000273870,21
ENSG00000124678,1
ENSG00000270382,0
ENSG00000096092,185
ENSG00000271227,1
ENSG00000244067,0
ENSG00000197442,3452
ENSG00000023892,3020
ENSG00000220721,29
ENSG00000112039,408
ENSG00000232810,5992
ENSG00000225093,606
ENSG00000238490,12
ENSG00000225174,0
ENSG00000112333,1
ENSG00000279398,0
ENSG00000112335,2152
ENSG00000233511,15
ENSG00000212525,24
ENSG00000230248,0
ENSG00000206974,0
ENSG00000238055,4
ENSG00000279498,3
ENSG00000238079,4
ENSG00000227072,2
ENSG00000200799,0
ENSG00000081087,1840
ENSG00000244731,73
ENSG00000231925,17608
ENSG00000220506,83
ENSG00000286616,170
ENSG00000255389,171
ENSG00000056972,838
ENSG00000217776,0
ENSG00000252697,0
ENSG00000135346,1
ENSG00000215477,0
ENSG00000218313,502
ENSG00000207604,0
ENSG00000225613,0
ENSG00000199080,0
ENSG00000112115,0
ENSG00000218363,1
ENSG00000112118,2832
ENSG00000289276,394
ENSG00000112116,0
ENSG00000196126,1041
ENSG00000203733,7
ENSG00000228727,1
ENSG00000204599,729
ENSG00000261272,0
ENSG00000240053,51
ENSG00000146385,0
ENSG00000237110,0
ENSG00000204371,1674
ENSG00000286105,0
ENSG00000204052,16
ENSG00000204428,129
ENSG00000237988,4
ENSG00000188994,19705
ENSG00000229495,4
ENSG00000146243,177
ENSG00000217512,60
ENSG00000130396,2315
ENSG00000146247,8508
ENSG00000156564,37
ENSG00000252767,1
ENSG00000236075,2
ENSG00000237947,0
ENSG00000237027,0
ENSG00000083099,1428
ENSG00000262400,0
ENSG00000217805,0
ENSG00000219681,0
ENSG00000271108,0
ENSG00000216718,0
ENSG00000213972,0
ENSG00000207286,7
ENSG00000207490,0
ENSG00000079691,239
ENSG00000112159,7054
ENSG00000289925,0
ENSG00000231754,0
ENSG00000290064,0
ENSG00000238554,0
ENSG00000251864,0
ENSG00000281450,0
ENSG00000213500,0
ENSG00000124772,53
ENSG00000219487,105
ENSG00000228408,44
ENSG00000283608,6
ENSG00000241391,0
ENSG00000216265,0
ENSG00000177688,201
ENSG00000178199,8132
ENSG00000219553,26
ENSG00000289045,64
ENSG00000252244,16
ENSG00000055208,13126
ENSG00000093144,2147
ENSG00000290147,0
ENSG00000048545,3
ENSG00000197977,2
ENSG00000274541,0
ENSG00000271245,2
ENSG00000079689,0
ENSG00000290217,0
ENSG00000164508,0
ENSG00000146047,0
ENSG00000220556,0
ENSG00000112164,16
ENSG00000112167,816
ENSG00000217165,0
ENSG00000164626,136
ENSG00000096395,5
ENSG00000287089,1
ENSG00000271362,0
ENSG00000276824,0
ENSG00000221697,0
ENSG00000224582,0
ENSG00000220694,3
ENSG00000189367,32
ENSG00000255330,7
ENSG00000184530,5
ENSG00000124493,3
ENSG00000271231,0
ENSG00000276404,7
ENSG00000186577,368
ENSG00000220583,0
ENSG00000272325,137
ENSG00000137309,3235
ENSG00000201464,0
ENSG00000217786,2
ENSG00000214338,65
ENSG00000146216,15
ENSG00000220347,0
ENSG00000271265,15
ENSG00000271551,25
ENSG00000271899,10
ENSG00000270487,63
ENSG00000218596,137
ENSG00000288910,56
ENSG00000233044,73
ENSG00000233138,8
ENSG00000010818,18726
ENSG00000237851,124
ENSG00000232618,163
ENSG00000219669,0
ENSG00000221345,0
ENSG00000146049,0
ENSG00000270800,0
ENSG00000124614,645
ENSG00000124507,30
ENSG00000124664,1
ENSG00000196114,39
ENSG00000196821,7947
ENSG00000216636,56
ENSG00000265123,28
ENSG00000220643,29
ENSG00000186328,1
ENSG00000137166,1533
ENSG00000230598,0
ENSG00000290478,0
ENSG00000203492,0
ENSG00000290479,0
ENSG00000197171,0
ENSG00000179073,0
ENSG00000278128,0
ENSG00000283453,10
ENSG00000181126,6
ENSG00000203690,0
ENSG00000204338,0
ENSG00000218690,0
ENSG00000214643,0
ENSG00000290804,0
ENSG00000285799,0
ENSG00000229391,0
ENSG00000219392,0
ENSG00000218358,0
ENSG00000216775,0
ENSG00000219891,0
ENSG00000243236,0
ENSG00000243753,0
ENSG00000124549,2
ENSG00000224557,0
ENSG00000204789,0
ENSG00000216436,0
ENSG00000291237,3785
ENSG00000204267,2470
ENSG00000166278,151
ENSG00000290788,2
ENSG00000213066,1017
ENSG00000272980,11
ENSG00000152818,25389
ENSG00000204209,2341
ENSG00000151914,459
ENSG00000112200,5422
ENSG00000166984,0
ENSG00000112280,0
ENSG00000112053,51
ENSG00000265669,0
ENSG00000280155,0
ENSG00000112319,0
ENSG00000229923,1
ENSG00000256162,26
ENSG00000079819,1042
ENSG00000010810,23941
ENSG00000204681,460
ENSG00000204469,12193
ENSG00000291302,0
ENSG00000289282,0
ENSG00000218029,0
ENSG00000262048,0
ENSG00000218748,5
ENSG00000152822,0
ENSG00000187103,0
ENSG00000222971,0
ENSG00000216811,0
ENSG00000118508,0
ENSG00000196634,6
ENSG00000273997,5
ENSG00000220494,1
ENSG00000118418,507
ENSG00000233677,2
ENSG00000235963,3
ENSG00000228078,10
ENSG00000227766,0
ENSG00000229390,36
ENSG00000204622,0
ENSG00000274903,0
ENSG00000122194,1
ENSG00000112309,145
ENSG00000118507,633
ENSG00000137310,363
ENSG00000120265,1885
ENSG00000112715,1240
ENSG00000135341,3299
ENSG00000118492,0
ENSG00000278744,0
ENSG00000287413,2
ENSG00000266875,0
ENSG00000118515,616
ENSG00000276703,0
ENSG00000200058,2
ENSG00000206598,0
ENSG00000207403,0
ENSG00000220447,0
ENSG00000272714,0
ENSG00000152661,0
ENSG00000199458,0
ENSG00000219784,0
ENSG00000290789,7
ENSG00000112763,1929
ENSG00000146109,2333
ENSG00000271071,2
ENSG00000181315,1159
ENSG00000285571,46
ENSG00000261584,26
ENSG00000180596,1
ENSG00000291336,73
ENSG00000291338,11
ENSG00000241549,0
ENSG00000243307,33
ENSG00000272312,0
ENSG00000220581,0
ENSG00000164506,4497
ENSG00000164485,0
ENSG00000219666,0
ENSG00000218725,1
ENSG00000219302,2
ENSG00000203756,16
ENSG00000219776,0
ENSG00000118520,164
ENSG00000112282,3581
ENSG00000154269,53
ENSG00000252560,0
ENSG00000168477,139
ENSG00000111846,201
ENSG00000153157,9
ENSG00000111859,4174
ENSG00000287920,879
ENSG00000124721,20
ENSG00000156639,3626
ENSG00000243313,60
ENSG00000200597,8
ENSG00000218521,129
ENSG00000183826,3705
ENSG00000200706,4
ENSG00000199938,38
ENSG00000217227,44
ENSG00000124767,4318
ENSG00000244297,0
ENSG00000219273,0
ENSG00000212586,0
ENSG00000220076,0
ENSG00000112499,0
ENSG00000230234,0
ENSG00000146477,3
ENSG00000287656,0
ENSG00000213071,6
ENSG00000198670,9
ENSG00000085511,3268
ENSG00000026652,1448
ENSG00000185345,188
ENSG00000227913,8
ENSG00000112530,32
ENSG00000217557,1
ENSG00000285610,0
ENSG00000285553,1
ENSG00000225683,5
ENSG00000228692,3
ENSG00000196284,777
ENSG00000270900,37
ENSG00000276156,13
ENSG00000277769,26
ENSG00000219384,19
ENSG00000207769,2
ENSG00000271328,0
ENSG00000198087,3271
ENSG00000199762,3
ENSG00000252711,0
ENSG00000124818,0
ENSG00000200340,0
ENSG00000112394,224
ENSG00000200926,6
ENSG00000173214,1744
ENSG00000271789,142
ENSG00000009413,3771
ENSG00000272356,143
ENSG00000220392,28
ENSG00000229276,10
ENSG00000218676,64
ENSG00000025039,440
ENSG00000218965,0
ENSG00000135299,241
ENSG00000239316,15
ENSG00000292246,2
ENSG00000220913,0
ENSG00000272841,80
